Fecha,hora,Caudal impulsión pozo (m3/h),on/off (0/1),2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,Caudal.Imp.GrupoBombeo (m3/h),Caudal impulsion Pozo1 (m3/h),Caudal.Inyectado.Verger (m3/h),2022 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal,2020 Caudal Iny. Dep. Municipal,2019 Caudal Iny. Dep. Municipal,2018 Caudal Iny. Dep. Municipal,2017 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal Calculado,2021 Caudal Iny. Dep. Municipal Normalizado,2022 SECTOR2 (BOTICARI VELL),2021 SECTOR2 (BOTICARI VELL),2020 SECTOR2 (BOTICARI VELL),2019 SECTOR2 (BOTICARI VELL),2018 SECTOR2 (BOTICARI VELL),2017 SECTOR2 (BOTICARI VELL),2021 SECTOR2 CALCULADA (BOTICARI VELL),2021 SECTOR2 NORMALIZADA (BOTICARI VELL),2022 SECTOR3 (LA VIA),2021 SECTOR3 (LA VIA),2020 SECTOR3 (LA VIA),2019 SECTOR3 (LA VIA),2018 SECTOR3 (LA VIA),2017 SECTOR3 (LA VIA),2021 SECTOR3 CALCULADA (LA VIA),2021 SECTOR3 NORMALIZADA (LA VIA),2022 SECTOR4 (PASSATGE),2021 SECTOR4 (PASSATGE),2020 SECTOR4 (PASSATGE),2019 SECTOR4 (PASSATGE),2018 SECTOR4 (PASSATGE),2017 SECTOR4 (PASSATGE),2021 SECTOR4 CALCULADA (PASSATGE),2021 SECTOR4 NORMALIZADA (PASSATGE),2022 SECTOR6 (POLIGON),2021 SECTOR6 (POLIGON),2020 SECTOR6 (POLIGON),2019 SECTOR6 (POLIGON),2018 SECTOR6 (POLIGON),2017 SECTOR6 (POLIGON),2021 SECTOR6 CALCULADA (POLIGON),2021 SECTOR6 NORMALIZADA (POLIGON),2022 SECTOR7 (PONT),2021 SECTOR7 (PONT),2020 SECTOR7 (PONT),2019 SECTOR7 (PONT),2018 SECTOR7 (PONT),2017 SECTOR7 (PONT),2021 SECTOR7 CALCULADA (PONT),2021 SECTOR7 NORMALIZADA (PONT),2022 SECTOR8 (OLIVAR),2021 SECTOR8 (OLIVAR),2020 SECTOR8 (OLIVAR),2019 SECTOR8 (OLIVAR),2018 SECTOR8 (OLIVAR),2017 SECTOR8 (OLIVAR),2021 SECTOR8 CALCULADA (OLIVAR),2021 SECTOR8 NORMALIZADA (OLIVAR),﻿Fecha_hora
4,5,24.28,1,3.26,3.12,24,16.6,null,null,3.12,3.12,81.1,0,81.1,0,31.2,3.12,2.6,null,null,31.2,31.2,1.9,2.9,null,1.9,1.5,null,2.9,2.9,2,1.2,0.8,0.4,null,null,1.2,1.2,0.8,0,1.6,0.3,null,null,0.9,0.9,6.4,1.2,3.1,12,0.6,null,1.2,1.2,5.2,4.4,3.8,3.5,6.2,null,4.4,4.4,1.5,null,0.4,0.4,1.2,null,0.88,0.88,389
4,6,24.32,1,3.25,3.15,24.2,17.5,null,null,3.15,3.15,36.34,0,36.34,0,34,3.24,2.76,null,null,34,34,1.9,3,null,1.9,1.8,null,3,3,2,0.8,0.4,0.3,null,null,0.8,0.8,0.7,0,1.1,0.1,null,null,0.63,0.63,6.4,1.1,5,10.7,0.6,null,1.1,1.1,3.3,4.8,4.8,3.1,6.2,null,4.8,4.8,2.4,null,1.2,0.2,1.6,null,1.35,1.35,390
4,7,24.28,1,3.23,3.19,24.5,18.5,null,null,3.19,3.19,1,0,1,0,38,3.48,2.92,null,null,38,38,1.7,3.2,null,1.1,1.4,null,3.2,3.2,1.6,1.2,0.4,0.2,null,null,1.2,1.2,1,0,1.4,0.1,null,null,0.83,0.83,6.4,1.2,1.2,9.8,0.6,null,1.2,1.2,3,4.5,4.3,2.9,6.2,null,4.5,4.5,1,null,1.4,0.2,1.7,null,1.08,1.08,391
4,8,24.32,1,3.22,3.22,24.9,19.4,null,null,3.22,3.22,12.54,0,12.54,0,38.4,3.72,2.92,null,null,38.4,38.4,1.6,3.1,null,1.1,1.5,null,3.1,3.1,2,0.8,0.4,0.2,null,null,0.8,0.8,0.5,0,1.1,0.5,null,null,0.7,0.7,6.4,1.1,2.4,10,0.6,null,1.1,1.1,2.7,4.6,4,2.7,6.2,null,4.6,4.6,0.7,null,0.7,0.2,0.4,null,0.5,0.5,392
4,9,24.24,1,3.21,3.26,25.2,20.4,null,null,3.26,3.26,69.12,0,69.12,0,38.8,3.84,2.92,null,null,38.8,38.8,1.5,3,null,1,1.5,null,3,3,1.6,1.2,0.4,0.2,null,null,1.2,1.2,0.6,0,1.1,2.9,null,null,1.53,1.53,6.4,1.2,2.5,11.7,0.6,null,1.2,1.2,2.7,4.4,3.8,2.6,6.2,null,4.4,4.4,0.7,null,0.1,0.4,0.1,null,0.33,0.33,393
4,10,24.32,1,3.2,3.27,25.5,21.4,null,null,3.27,3.27,14.39,0,14.39,0,5.6,3.84,2.84,null,null,5.6,5.6,1.4,3,null,1,1.4,null,3,3,2,0.8,0.4,0.1,null,null,0.8,0.8,0.6,0,1.1,0.8,null,null,0.83,0.83,6.4,0.9,1.8,12.5,0.6,null,0.9,0.9,2.8,4.3,3.5,2.7,6.2,null,4.3,4.3,0.6,null,0.1,0.3,0.1,null,0.28,0.28,394
4,11,24.28,1,3.19,3.24,25.9,22.4,null,null,3.24,3.24,0.63,0,0.63,0,0,3.8,2.92,null,null,2.24,2.24,4.8,2.9,null,0.9,4.1,null,2.9,2.9,1.6,1.2,0.4,0.2,null,null,1.2,1.2,0.7,0,1.4,0,null,null,0.7,0.7,6.4,0.9,2.7,12.9,0.6,null,0.9,0.9,2.5,4,3.4,2.5,6.2,null,4,4,0.6,null,0.1,0.2,0.3,null,0.3,0.3,395
4,12,24.28,1,3.17,3.21,26.2,23.4,null,null,3.21,3.21,0,0,0,0,0,4.04,3.2,null,null,2.41,2.41,4.9,2.9,null,1.1,3.7,null,2.9,2.9,2,0.8,0.4,0.1,null,null,0.8,0.8,0.4,0,1.2,0,null,null,0.53,0.53,6.4,0.9,2.6,10.9,0.6,null,0.9,0.9,2.6,4,3.4,2.7,6.2,null,4,4,0.7,null,0.2,0.1,0.4,null,0.35,0.35,396
4,13,24.24,1,3.16,3.18,26.6,24.4,null,null,3.18,3.18,0,0,0,0,0,4.24,3.16,null,null,2.47,2.47,4.4,3.1,null,1,3.7,null,3.1,3.1,1.6,0.8,0,0.2,null,null,0.8,0.8,0.4,0,1.2,0,null,null,0.53,0.53,6.4,0.9,1.4,21.9,0.6,null,0.9,0.9,2.5,3.9,3.2,2.6,6.2,null,3.9,3.9,1.8,null,0.1,0,0.5,null,0.6,0.6,397
4,14,24.28,1,3.15,3.14,27,25.4,null,null,3.14,3.14,0,0,0,0,0,4.28,3.16,null,null,2.48,2.48,3.6,3,null,0.9,1.5,null,3,3,2,0.8,0.4,0.2,null,null,0.8,0.8,0.2,0,1,0,null,null,0.4,0.4,6.4,1,2.3,25.6,0.6,null,1,1,2.2,3.5,3.2,2.4,6.2,null,3.5,3.5,1.3,null,0.1,0.1,1.3,null,0.7,0.7,398
4,15,24.28,1,3.14,3.11,27.4,26.4,null,null,3.11,3.11,0,0,0,0,0,4.24,2.96,null,null,2.4,2.4,1.6,2.9,null,0.9,1.3,null,2.9,2.9,1.6,1.2,0.4,1.3,null,null,1.2,1.2,0.5,0,1,0,null,null,0.5,0.5,6.4,1,1.9,17.8,0.6,null,1,1,2.3,3.5,3,2.6,6.2,null,3.5,3.5,2.1,null,0,0.1,1.7,null,0.98,0.98,399
4,16,24.28,1,3.13,3.08,27.8,26.8,null,null,3.08,3.08,0,0,0,0,0,4.2,0,null,null,1.4,1.4,1.6,2.9,null,1.4,1.5,null,2.9,2.9,1.6,0.8,0.4,0.1,null,null,0.8,0.8,0.6,0,0.9,0,null,null,0.5,0.5,6.4,1,1.7,9.6,0.6,null,1,1,2.3,3.6,3,2.4,6.2,null,3.6,3.6,1.6,null,0,0.1,0.2,null,0.48,0.48,400
4,17,24.24,1,3.13,3.05,28.1,26.7,null,null,3.05,3.05,0,0,0,0,0,4.08,0,null,null,1.36,1.36,1.3,2.9,null,1.3,1.5,null,2.9,2.9,2,1.6,0,0.1,null,null,1.6,1.6,0.8,0.1,0.9,0,null,null,0.1,0.1,6.4,0.9,1.8,9.2,0.6,null,0.9,0.9,2.3,3.5,3.2,2.3,6.2,null,3.5,3.5,3.3,null,0.1,0,1.3,null,1.18,1.18,401
4,18,24.28,1,3.13,3.01,28.5,26.7,null,null,3.01,3.01,0,0,0,0,0,4.12,0,null,null,1.37,1.37,1.4,2.8,null,0.9,1.4,null,2.8,2.8,2,1.6,0.8,0.1,null,null,1.6,1.6,0.8,0,0.9,0,null,null,0.57,0.57,6.4,0.9,2.6,9.3,0.6,null,0.9,0.9,2.1,3.5,2.9,2.3,6.2,null,3.5,3.5,3.2,null,0.1,0.1,2.3,null,1.43,1.43,402
4,19,24.24,1,3.12,2.98,28.9,26.7,null,null,2.98,2.98,0,0,0,0,0,4.24,0,null,null,1.41,1.41,1.4,3,null,0.9,1.3,null,3,3,1.6,0.8,0.4,0.1,null,null,0.8,0.8,0.7,0,0.9,0,null,null,0.53,0.53,6.4,0.9,3.5,9.9,0.6,null,0.9,0.9,2.1,3.5,2.9,2.2,6.2,null,3.5,3.5,3.4,null,0,0,1.5,null,1.23,1.23,403
4,20,24.28,1,3.12,2.95,29.2,26.7,null,null,2.95,2.95,0,0,0,0,0,2.08,0,null,null,0.69,0.69,1.8,2.9,null,1,1.4,null,2.9,2.9,2,0.8,0.4,0.1,null,null,0.8,0.8,0.9,0.1,1,0,null,null,0.1,0.1,6.4,0.9,1.8,9.3,0.6,null,0.9,0.9,2.1,3.5,2.9,2.1,6.2,null,3.5,3.5,1.6,null,0,0.1,1.3,null,0.75,0.75,404
4,21,24.28,1,3.12,2.92,28.9,26.7,null,null,2.92,2.92,0,0,0,0,0,0,0,null,null,0,0,2.1,3.1,null,1,1.7,null,3.1,3.1,2,1.2,0,0.1,null,null,1.2,1.2,1.5,0.1,1.8,0,null,null,0.1,0.1,6.4,1,2.4,9.7,0.6,null,1,1,2.1,3.5,3.9,2,6.2,null,3.5,3.5,0.6,null,0.1,0,0.3,null,0.25,0.25,405
4,22,24.28,1,3.12,2.89,28.6,26.6,null,null,2.89,2.89,0,0,0,0,0,0,0,null,null,0,0,2,2.9,null,1,1.4,null,2.9,2.9,1.6,0.8,0.4,0.1,null,null,0.8,0.8,1.7,0,1.8,0,null,null,1.17,1.17,6.4,1,2.9,9.3,0.6,null,1,1,2.2,3.5,4,2.3,6.2,null,3.5,3.5,0.7,null,0.7,0,0.3,null,0.43,0.43,406
4,23,24.24,1,3.12,2.86,28.2,26.6,null,null,2.86,2.86,0,0,0,0,0,0,0,null,null,0,0,2,3,null,1.1,1.5,null,3,3,2,0.8,0.4,0.1,null,null,0.8,0.8,2.5,0.1,1.6,0,null,null,0.1,0.1,6.4,1,1.8,11.5,0.6,null,1,1,2.4,3.5,3,2.3,6.2,null,3.5,3.5,0.7,null,1.8,0,0.2,null,0.68,0.68,407
4,24,24.28,1,3.11,2.82,27.9,26.5,null,null,2.82,2.82,0,0,0,0,0,0,0,null,null,0,0,1.7,3.1,null,1.1,1.9,null,3.1,3.1,2,1.2,0,0.1,null,null,1.2,1.2,2.7,0.1,1.8,0,null,null,0.1,0.1,6.4,1,1.6,9.6,0.6,null,1,1,2.5,3.5,2.6,2.2,6.2,null,3.5,3.5,0.7,null,1.1,0.1,0.3,null,0.55,0.55,408
4,25,24.28,1,3.11,2.79,27.6,26.4,null,null,2.79,2.79,0,0,0,0,0,0,0,null,null,0,0,1.7,4.3,null,2.2,2.4,null,4.3,4.3,1.6,1.2,0.8,0.2,null,null,1.2,1.2,4,0.5,2,0.1,null,null,0.5,0.5,6.4,0.9,1.5,9.3,0.6,null,0.9,0.9,3,3.8,2.6,2.4,6.2,null,3.8,3.8,0.8,null,1.4,0.3,0.7,null,0.8,0.8,409
4,26,24.24,1,3.1,2.75,27.2,26.3,null,null,2.75,2.75,0,0,0,0,0,0,0,null,null,0,0,1.8,4.2,null,1.4,2.2,null,4.2,4.2,2.4,1.2,0.8,0.2,null,null,1.2,1.2,4.5,0.3,1.8,0.2,null,null,0.3,0.3,6.4,1.1,1.9,14.5,0.6,null,1.1,1.1,3.2,3.9,2.6,2.3,6.2,null,3.9,3.9,0.6,null,0.1,0.3,0.7,null,0.43,0.43,410
4,27,24.28,1,3.09,2.72,26.8,26.2,null,null,2.72,2.72,0,0,0,0,0,0,0,null,null,0,0,2,3.9,null,2.4,2.4,null,3.9,3.9,1.6,1.2,0.8,0.3,null,null,1.2,1.2,3.5,1.2,2.5,0.3,null,null,1.2,1.2,6.4,0.9,1.8,10.9,0.6,null,0.9,0.9,3.4,3.9,2.8,2.1,1.5,null,3.9,3.9,0.8,null,0.2,1.6,0.7,null,0.83,0.83,411
4,28,24.24,1,3.09,2.68,26.4,26,null,null,2.68,2.68,0,10.76,10.76,0,0,0,0,null,null,0,0,2.2,3.4,null,1.3,1.9,null,3.4,3.4,2,1.2,0.4,1.9,null,null,1.2,1.2,3.7,1.3,2.5,0.3,null,null,1.3,1.3,6.4,1,2.4,11.6,0.7,null,1,1,3.1,3.8,2.9,2.9,2,null,3.8,3.8,0.8,null,0.2,1.1,0.7,null,0.7,0.7,412
4,29,24.28,1,3.06,2.64,25.5,25.6,null,null,2.64,2.64,19.7,5.88,25.58,0,0,15.04,14.28,null,null,9.77,9.77,2.5,4.9,null,1.7,3.3,null,4.9,4.9,2.8,1.6,0.8,3.6,null,null,1.6,1.6,4.9,1.2,3.9,0.5,null,null,1.2,1.2,6.4,1.2,4.5,16.1,0.8,null,1.2,1.2,3.6,4.8,3.8,3.4,2.3,null,4.8,4.8,0.7,null,0.2,1.4,0.7,null,0.75,0.75,413
4,30,24.24,1,3.05,2.6,25.5,25.5,null,null,2.6,2.6,74.71,0,74.71,0,0,0,0,null,null,0,0,2.5,4.7,null,1.4,3.4,null,4.7,4.7,1.6,1.2,0.4,2.6,null,null,1.2,1.2,6.8,3.6,4.3,1.5,null,null,3.6,3.6,6.4,1.1,2.3,16.6,0.8,null,1.1,1.1,5,5.6,4.3,2.4,2.6,null,5.6,5.6,0.9,0.3,0.1,0.1,0.7,null,0.3,0.3,414
4,31,24.24,1,3.03,2.55,25.1,25.3,null,null,2.55,2.55,80.94,13.8,94.74,0,0,0,0,null,null,0,0,2.7,4.5,null,1.4,2.8,null,4.5,4.5,2,1.2,0.4,0.3,null,null,1.2,1.2,6.3,3.3,4.8,2.7,null,null,3.3,3.3,6.4,1.2,2.4,17.5,1,null,1.2,1.2,4.4,5,3.1,2.5,3.8,null,5,5,1.3,0.3,0.4,0.2,0.7,null,0.3,0.3,415
4,32,24.2,1,3.01,2.51,24.6,25,null,null,2.51,2.51,80.92,18.8,99.72,0,4.8,0,0,null,null,4.8,4.8,2.9,4.8,null,2.3,4.2,null,4.8,4.8,2.4,1.2,0.8,0.4,null,null,1.2,1.2,7.6,5.3,6.1,2.2,null,null,5.3,5.3,6.4,2.5,1.1,16.7,0.8,null,2.5,2.5,4.8,5.5,3.3,3.2,4.1,null,5.5,5.5,1.3,0.3,0.9,0.1,0.7,null,0.3,0.3,416
4,33,24.24,1,2.99,2.52,24.2,24.7,null,null,2.52,2.52,81.01,23.96,104.97,0,24.8,0,0,null,null,24.8,24.8,4.8,5,null,2.9,5.3,null,5,5,2,2,0.4,0.7,null,null,2,2,6.9,4.9,6,2.9,null,null,4.9,4.9,6.4,2.8,1.9,19.7,0.8,null,2.8,2.8,4.7,5.5,3.3,3.6,4.5,null,5.5,5.5,1.6,0.3,0.6,0.2,0.7,null,0.3,0.3,417
4,34,24.24,1,2.96,2.54,23.7,24.2,null,null,2.54,2.54,80.98,23.92,104.9,0,19.2,0,0,null,null,19.2,19.2,4.4,6.5,null,4.1,4.9,null,6.5,6.5,2.8,1.6,1.2,0.9,null,null,1.6,1.6,7.2,5.3,7.1,3.1,null,null,5.3,5.3,6.4,2.6,1.3,17.2,0.9,null,2.6,2.6,5.6,6.6,3.3,3.9,5.1,null,6.6,6.6,1.9,0.3,0.6,0.3,0.7,null,0.3,0.3,418
4,35,24.24,1,2.92,2.56,23.2,23.6,null,null,2.56,2.56,80.75,23.88,104.63,0,16,0,0,null,null,16,16,7.6,7.9,null,5.5,5.6,null,7.9,7.9,2.4,1.2,0.4,1.3,null,null,1.2,1.2,8.7,5.2,9,5.1,null,null,5.2,5.2,6.4,2.3,4.5,19.6,1.1,null,2.3,2.3,5.4,6.2,3.8,4.8,5,null,6.2,6.2,2.4,0.3,0.9,0.3,0.7,null,0.3,0.3,419
4,36,20.52,1,2.89,2.59,22.7,23,null,null,2.59,2.59,47.61,23.84,71.45,0,13.2,0,0,null,null,13.2,13.2,7.7,7.4,null,4.9,6.3,null,7.4,7.4,2.4,2,0.8,0.6,null,null,2,2,7.7,7.6,8.8,5.8,null,null,7.6,7.6,6.4,3,1.7,15.1,1,null,3,3,5,6.5,4.8,4.4,6,null,6.5,6.5,1.8,0.3,1.1,0.3,0.7,null,0.3,0.3,420
4,37,0,0,2.85,2.62,22.1,22,null,null,2.62,2.62,1,23.84,24.84,0,14,0,0,null,null,14,14,6.8,7.1,null,5.8,6.8,null,7.1,7.1,3.2,2.4,1.6,1,null,null,2.4,2.4,7,6,10.4,7.3,null,null,6,6,6.4,3.6,3.5,19,0.9,null,3.6,3.6,7,6.5,5.2,5.1,5.7,null,6.5,6.5,2.3,0.3,1.2,0.7,0.7,null,0.3,0.3,421
4,38,0,0,2.81,2.65,21.5,20.8,null,null,2.65,2.65,13.22,23.84,37.06,0,11.6,0,0,null,null,11.6,11.6,7,6.8,null,7.1,6.6,null,6.8,6.8,2.4,2.4,1.6,1.3,null,null,2.4,2.4,6.8,6.1,10.5,7.2,null,null,6.1,6.1,6.4,2.8,2.1,20.1,1.2,null,2.8,2.8,6,7.6,6.1,7.1,7.8,null,7.6,7.6,2,0.3,1.1,0.9,0.7,null,0.3,0.3,422
4,39,0,0,2.77,2.68,20.9,19.5,null,null,2.68,2.68,68.84,23.88,92.72,0,12.4,0.08,0,null,null,12.4,12.4,7,6.6,null,6.8,7.9,null,6.6,6.6,2.8,1.6,1.6,0.8,null,null,1.6,1.6,6.6,5.5,10.4,8,null,null,5.5,5.5,6.4,2.9,3.2,17.1,1.2,null,2.9,2.9,7.2,8.4,6.6,8.4,9.2,null,8.4,8.4,2.9,0.3,1.4,0.6,0.7,null,0.3,0.3,423
4,40,0,0,2.73,2.71,20.6,18.3,null,null,2.71,2.71,81.2,23.84,105.04,0,10.8,0.68,0,null,null,10.8,10.8,6.5,6.6,null,6.2,6.7,null,6.6,6.6,2.4,1.6,1.2,1.1,null,null,1.6,1.6,6.2,5.3,9.4,9.6,null,null,5.3,5.3,6.4,2.9,4.4,19.3,1.6,null,2.9,2.9,8.7,9.9,6.4,8.8,8.7,null,9.9,9.9,2.9,0.3,1.1,1.1,0.7,null,0.3,0.3,424
4,41,0,0,2.7,2.75,20.6,17.1,null,null,2.75,2.75,81.67,23.88,105.55,0,12.8,0.4,0,null,null,12.8,12.8,6.8,8,null,5,6.4,null,8,8,2.4,2,1.2,1.1,null,null,2,2,6,5.2,9.1,8,null,null,5.2,5.2,6.4,2.4,2.1,18.6,1.4,null,2.4,2.4,8.1,8.1,7,10.2,7.4,null,8.1,8.1,3.2,0.3,2.3,1.9,0.7,null,0.3,0.3,425
4,42,0,0,2.66,2.78,20.6,16.6,null,null,2.78,2.78,75.78,23.84,99.62,0,5.2,0.16,0,null,null,5.2,5.2,8.4,8.5,null,4.8,7,null,8.5,8.5,2.8,1.6,2,0.9,null,null,1.6,1.6,6.9,5.4,10.9,9.1,null,null,5.4,5.4,6.4,2.2,1.8,18.1,1.7,null,2.2,2.2,7.4,9.1,7,9.4,9.1,null,9.1,9.1,2,0.3,2,1.4,0.7,null,0.3,0.3,426
4,43,0,0,2.63,2.8,20.6,16.4,null,null,2.8,2.8,8.74,23.88,32.62,0,4.4,0.04,0,null,null,4.4,4.4,6.8,6.6,null,6,8.6,null,6.6,6.6,3.6,2.4,4,1,null,null,2.4,2.4,7,5.2,8.6,8.2,null,null,5.2,5.2,6.4,1.9,1.6,21.4,1.2,null,1.9,1.9,7.2,10.8,8.1,8.6,7.9,null,10.8,10.8,2.2,0.3,1.6,1.2,0.7,null,0.3,0.3,427
4,44,0,0,2.59,2.83,20.6,16.2,null,null,2.83,2.83,0.3,23.88,24.18,0,5.6,0.04,0,null,null,5.6,5.6,5.8,6.8,null,5.7,8.3,null,6.8,6.8,4.4,4.8,4.4,1,null,null,4.8,4.8,7,5.3,9.8,7.3,null,null,5.3,5.3,6.4,2.5,2.9,21.9,1.7,null,2.5,2.5,8.2,9.4,9.4,9.1,7.9,null,9.4,9.4,1.7,0.3,1.4,1.5,0.7,null,0.3,0.3,428
4,45,0,0,2.54,2.85,20.6,16.1,null,null,2.85,2.85,44.39,23.88,68.27,0,4,0.08,0,null,null,4,4,6.2,6.6,null,4.7,7.8,null,6.6,6.6,2.4,2.4,4,0.8,null,null,2.4,2.4,6.2,3.2,8.1,6.6,null,null,3.2,3.2,6.4,3,4.3,17.6,1.8,null,3,3,7,7.9,9.6,8.3,7.7,null,7.9,7.9,1.6,0.3,1.2,1.2,0.7,null,0.3,0.3,429
4,46,0,0,2.5,2.88,20.5,16,null,null,2.88,2.88,81.26,23.88,105.14,5.2,10.8,0.24,0,null,null,10.8,10.8,5.8,6.6,null,5.2,7.5,null,6.6,6.6,2.4,1.2,2.4,0.6,null,null,1.2,1.2,6.5,5.7,7.4,7.5,null,null,5.7,5.7,6.4,2.7,3.7,19.9,1.6,null,2.7,2.7,8,9.2,9.9,8.1,6.3,null,9.2,9.2,2.6,0.3,0.9,1.4,0.7,null,0.3,0.3,430
4,47,0,0,2.5,2.91,20.6,16,null,null,2.91,2.91,81.94,23.84,105.78,10,13.2,0.52,0.04,null,null,13.2,13.2,6.8,5.2,null,4.5,8.4,null,5.2,5.2,2.4,2,0.8,0.8,null,null,2,2,6.7,5.4,8.3,6.8,null,null,5.4,5.4,6.4,3.1,3.5,13.7,1.8,null,3.1,3.1,7.2,10.5,10,8.6,6.6,null,10.5,10.5,2.2,0.3,0.8,0.8,0.7,null,0.3,0.3,431
4,48,0,0,2.51,2.94,20.6,15.9,null,null,2.94,2.94,81.25,23.88,105.13,12.8,10,0.28,0,null,null,10,10,5.2,4.6,null,5.9,8.5,null,4.6,4.6,3.2,1.6,1.2,0.6,null,null,1.6,1.6,6.8,4.1,7.6,7.7,null,null,4.1,4.1,6.4,3.1,2.8,28.2,2.1,null,3.1,3.1,6,8.9,10,7.7,7.3,null,8.9,8.9,2.3,0.3,1.8,1.3,0.7,null,0.3,0.3,432
4,49,0,0,2.52,2.97,20.8,15.8,null,null,2.97,2.97,37.68,23.84,61.52,12.4,8,0.76,0,null,null,8,8,6.6,5.7,null,6.1,6.7,null,5.7,5.7,3.2,1.6,0.8,0.8,null,null,1.6,1.6,5.7,3.3,6.3,8,null,null,3.3,3.3,6.4,2.8,3.1,32.6,1.8,null,2.8,2.8,6.3,9.1,10.2,8.1,7,null,9.1,9.1,2,0.3,2.1,1.2,0.7,null,0.3,0.3,433
4,50,0,0,2.53,3,21.1,15.7,null,null,3,3,1,23.88,24.88,16,12,0.84,0.08,null,null,12,12,6.8,5.4,null,3.6,5.5,null,5.4,5.4,3.2,1.2,1.2,1.8,null,null,1.2,1.2,6.4,2.6,7.6,5.7,null,null,2.6,2.6,6.4,4.3,5.9,30.9,1.9,null,4.3,4.3,6.7,9.2,9.6,7.5,5.9,null,9.2,9.2,2.2,0.3,1.9,1.1,0.7,null,0.3,0.3,434
4,51,0,0,2.55,3.03,21.4,15.7,null,null,3.03,3.03,8.03,23.84,31.87,16,12.4,1.04,0.16,null,null,12.4,12.4,5.8,6.4,null,4.2,4.9,null,6.4,6.4,2.8,1.2,1.6,0.8,null,null,1.2,1.2,6.8,3.4,6.7,6.5,null,null,3.4,3.4,6.4,4.6,2.8,32.9,1.5,null,4.6,4.6,8,8.7,11,7.7,5.8,null,8.7,8.7,1.3,0.3,1.2,1.1,0.7,null,0.3,0.3,435
4,52,0,0,2.56,3.07,21.8,15.6,null,null,3.07,3.07,81.95,23.84,105.79,14.8,16.8,1,0.08,null,null,16.8,16.8,6.8,5.6,null,3.5,5,null,5.6,5.6,2.8,2.4,2,0.4,null,null,2.4,2.4,7.2,6.3,7.5,7.5,null,null,6.3,6.3,6.4,3.8,5.2,31.6,1.9,null,3.8,3.8,6.6,8.3,11.8,6.5,4.8,null,8.3,8.3,1.3,0.3,0.7,1.3,0.7,null,0.3,0.3,436
4,53,0,0,2.57,3.1,22.1,15.6,null,null,3.1,3.1,81.22,23.84,105.06,14,16,0.52,0.04,null,null,16,16,4.3,5.8,null,3.1,5,null,5.8,5.8,2.8,2.4,1.2,0.7,null,null,2.4,2.4,7.2,5.6,7,7.6,null,null,5.6,5.6,6.4,3,5.8,12.5,1.5,null,3,3,7.2,8,10.2,7.4,4.4,null,8,8,2,0.3,0.8,0.5,0.7,null,0.3,0.3,437
4,54,0,0,2.58,3.14,22.4,15.5,null,null,3.14,3.14,81.22,23.84,105.06,14.8,16.8,1.16,0.12,null,null,16.8,16.8,6.2,4.4,null,3,5.4,null,4.4,4.4,2.4,2,1.2,1,null,null,2,2,6.8,3.8,6.7,6.1,null,null,3.8,3.8,6.4,2.3,6.6,13.8,1.5,null,2.3,2.3,6.3,8.9,10,7.3,4.4,null,8.9,8.9,2.4,0.3,0.7,0.8,0.7,null,0.3,0.3,438
4,55,0,0,2.6,3.17,22.7,15.6,null,null,3.17,3.17,67.76,23.88,91.64,15.2,9.2,1.24,0.2,null,null,9.2,9.2,6.6,5.3,null,2.8,5.1,null,5.3,5.3,2.4,2.8,0.8,0.6,null,null,2.8,2.8,6.7,4.4,6.3,6.8,null,null,4.4,4.4,6.4,1.7,4,12.7,1.5,null,1.7,1.7,7,8.4,9.9,6.3,4.4,null,8.4,8.4,1.3,0.3,0.8,0.8,0.7,null,0.3,0.3,439
4,56,0,0,2.61,3.15,23.1,15.6,null,null,3.15,3.15,7.67,23.84,31.51,14,0,1.28,0.08,null,null,5.12,5.12,6.4,4.9,null,3.3,3.6,null,4.9,4.9,2.4,2,0.8,0.7,null,null,2,2,5.5,3.4,5.5,5.2,null,null,3.4,3.4,6.4,1.2,7.8,16.9,1.5,null,1.2,1.2,7.5,8.7,8.4,6.5,4.4,null,8.7,8.7,1,0.3,1.3,0.3,0.7,null,0.3,0.3,440
4,57,21.04,1,2.62,3.13,23.4,15.6,null,null,3.13,3.13,0.52,23.84,24.36,14.4,8.8,1.32,0.16,null,null,8.8,8.8,5.6,5.2,null,4.1,4.3,null,5.2,5.2,2.4,2,0.8,0.9,null,null,2,2,7.4,5.9,6.2,5.5,null,null,5.9,5.9,6.4,1.6,4.3,22.5,1.5,null,1.6,1.6,7.3,8.1,9.8,8.3,4.4,null,8.1,8.1,0.9,0.3,1,0.7,0.7,null,0.3,0.3,441
4,58,24.36,1,2.63,3.16,23.8,16.1,null,null,3.16,3.16,52.31,23.88,76.19,14.8,17.2,1.6,0.32,null,null,17.2,17.2,6.1,4.4,null,2.8,3,null,4.4,4.4,3.2,1.6,0.8,0.8,null,null,1.6,1.6,5.8,4.6,6.3,5.6,null,null,4.6,4.6,6.4,1.8,5.7,14,1.5,null,1.8,1.8,5.4,8,9.1,8.9,4.4,null,8,8,1.3,0.3,0.8,0.5,0.7,null,0.3,0.3,442
