month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu
12,10,19,30,2.25,0,340.04,1.103,209.59,21.4,259,30.05,207.67,0,46.82
12,10,20,15,2.07,0,311.93,1.078,209.96,21.2,259.33,29.99,208.4,0,46.73
12,10,21,45,1.8,289.88,0,1,174.87,20.73,247.87,31.93,391.07,0,51.81
12,10,22,15,1.87,321.23,0,0.954,155.68,20.59,242.93,32.25,392.6,0,52.22
12,10,22,45,1.94,369.8,0,0.914,148.42,20.72,239.4,32.56,388.93,0,52.54
12,10,23,0,1.98,342.25,0,0.927,309.03,22.07,241.47,32.47,355.07,0,51.93
12,10,23,45,2.09,328.36,0,1.135,379.59,22.73,242.93,32.38,319.8,0,51.77
12,11,1,0,2.3,305.41,0,1.516,370.69,22.67,242.47,32.49,242.6,0,51.09
12,11,2,30,2.5,352.14,0,1.964,353.73,22.76,233.07,33.27,258.2,0,52.15
12,11,2,45,2.53,409.75,0,2.042,355.53,22.68,232,33.36,320.67,0,52.77
12,11,3,0,2.58,403.42,0,2.117,347.12,22.68,228.73,33.58,320.53,0,52.86
12,11,4,15,2.83,417.25,0,2.493,352.86,22.65,245.33,33.93,314.2,0,53.1
12,11,5,15,3.02,341.53,0,2.793,351.38,22.69,249.6,33.58,258.67,0,52.36
12,11,5,45,3.1,378.66,0,2.925,232.55,19.58,244.2,34.03,326.93,0,53.41
12,11,6,0,3.14,406.83,0,2.921,100.97,19.74,240.67,34.12,373.53,0,53.97
12,11,6,30,3.24,396.17,0,2.91,172.27,21.18,249.47,34.2,380.27,0,54.08
12,11,7,30,3.42,238.91,0,2.824,99.44,19.11,258.2,33.52,315.93,0,52.7
12,11,8,30,3.47,106.87,0,2.649,170.54,19.03,273.93,33.18,355.87,0,52.8
12,11,9,30,3.47,76.25,0,2.495,165.09,18.63,275.27,33.02,383.73,0,52.71
12,11,10,0,3.47,145.79,0,2.416,186,19.27,268.8,33.24,477.27,0,54.18
12,11,10,15,3.49,137.87,0,2.375,178.93,19.47,262.87,33.31,485.4,0,54.13
12,11,11,15,3.52,129.57,0,2.207,159.12,19.13,260.33,33.2,462.07,0,53.92
12,11,12,15,3.56,143.91,0,2.053,153.92,19.16,251.47,33.38,465.93,0,54.01
12,11,14,45,3.58,94.28,0,1.633,119.06,19.07,249.27,33.22,284.6,0,52.27
12,11,15,30,3.54,0,267.28,1.526,165.62,20.51,259.67,32,164.53,0,48.99
12,11,17,30,3.14,0,291.07,1.449,133.51,18.56,242.87,31.27,133,0,48.59
12,11,19,0,2.79,0,350.75,1.205,153.45,20.2,251.6,30.56,152.73,0,47.76
12,11,20,0,2.55,123.89,21.13,1.079,146.15,19.8,229.73,32.31,371,0,52.93
12,11,20,30,2.57,191.17,0,0.995,164.62,20.67,230.47,32.32,464.67,0,53.24
12,11,21,30,2.66,306.08,0,0.957,188.54,21.04,219.87,33.12,454.27,0,53.7
12,11,23,0,2.87,302.22,0,0.976,333.77,23.1,260.73,33.2,294.4,0,52.18
12,11,23,15,2.9,309.47,0,1.055,403.29,24.23,258.07,33.4,292.93,0,52.43
12,12,1,30,3.23,300.69,0,1.867,381.94,24.2,253.87,33.63,255.73,0,52.3
12,12,1,45,3.26,300.44,0,1.951,379.29,24.22,251.33,33.81,255.73,0,52.29
12,12,2,30,3.35,270.1,0,2.211,389.2,24.29,257.07,33.41,218.93,0,52.09
12,12,4,45,3.63,300.16,0,2.887,330.1,18.6,250.53,33.84,299.33,0,53.03
12,12,5,0,3.67,290.81,0,2.937,287.18,16.53,250.4,34.09,329.93,0,53.44
12,12,6,15,3.81,109.03,0,3.013,207.6,21.54,261.47,33.52,375.93,0,53.16
12,12,6,30,3.82,66.07,76.97,3.008,187.74,19.05,268.53,32.88,296.67,0,52.1
12,12,6,45,3.81,0,366.99,2.987,157.64,20.27,284.73,31.46,156.73,0,48.53
12,12,8,0,3.47,0,380.87,2.818,158.8,19.74,286.8,31.09,158.13,0,47.88
12,12,8,15,3.4,0,414.49,2.78,158.29,19.44,293.47,30.5,157.67,0,47.46
12,12,8,45,3.26,0,372.64,2.711,158.22,19.8,289.33,30.78,157.27,0,47.69
12,12,9,0,3.2,0,396.02,2.658,157.79,19.62,293.27,30.37,157.27,0,47.35
12,12,9,15,3.13,0,379.15,2.628,158.46,19.73,290,30.68,157.67,0,47.69
12,12,10,15,2.87,0,358.32,2.454,96.55,18.24,254.47,30.59,95.47,0,48.1
12,12,12,0,2.64,156.69,0,2.102,163.03,20.76,230.2,32.46,453.4,0,53.14
12,12,13,15,2.73,144.92,0,2.02,207.27,21.16,244.33,32.5,457.13,0,53.1
12,12,13,30,2.74,140.57,0,2.002,205.07,21.16,243.8,32.52,458.73,0,53.02
12,12,14,15,2.78,171.59,0,1.921,150.92,19.77,243.13,32.59,451.8,0,53.11
12,12,15,30,2.89,281.69,0,1.727,122.56,19.78,232.27,33.1,486.8,0,54.19
12,12,16,0,2.95,154.46,0,1.663,109.64,19.63,240.27,32.55,491.4,0,53.85
12,12,17,30,2.75,0,292.19,1.459,126.54,20.12,255.13,30.9,125.73,0,48.31
12,12,20,30,2.01,37.23,74.99,0.993,165.21,20.09,249.8,31.31,246.93,0,50.79
12,12,23,45,2.42,332.23,0,1.023,327.64,21.81,243.4,32.95,277.47,0,51.89
12,13,0,15,2.5,342.64,0,1.165,361.99,21.8,243.73,32.93,275.13,0,51.95
12,13,3,30,3.09,416.23,0,2.111,338.59,19.72,258.4,34.21,322.73,0,53.44
12,13,6,30,3.52,146.69,0,2.581,228.17,21.65,258.07,33.18,402,0,53.27
12,13,7,15,3.55,82.12,0,2.54,229.51,21.52,258.07,33.16,407.07,0,53.22
12,13,8,30,3.58,125.23,0,2.449,231.43,21.67,259.33,33.14,405.07,0,53.25
12,13,9,0,3.59,126.5,0,2.412,231.7,21.5,258.27,33.14,403.4,0,53.27
12,13,11,0,3.65,22.62,241.51,2.291,162.58,19.38,255.07,31.82,181.07,0,49.4
12,13,11,45,3.49,0,316.89,2.151,140.56,19.97,255.13,31.31,138.93,0,48.79
12,13,12,45,3.25,0,319.12,1.976,140.38,19.9,257.67,31.08,140,0,48.29
12,13,14,30,2.82,0,306.87,1.722,140.32,19.89,253.93,30.72,139.07,0,48.14
12,13,14,45,2.76,0,302.19,1.697,138.65,20.2,255.8,30.61,137.67,0,47.89
12,13,15,0,2.7,0,284.72,1.667,139.56,19.94,254,30.73,138.13,0,48.1
12,13,15,30,2.6,0,267.56,1.611,139.08,20.5,254.2,30.74,138.4,0,48.24
12,13,18,0,2.09,0,269.38,1.307,108.9,18.47,261.07,30.17,108.47,0,47.52
12,13,18,30,1.98,0,292.88,1.237,109.22,16.93,267,29.7,109.13,0,46.94
12,13,19,0,1.86,0,276.19,1.151,97.81,19.19,263.73,29.91,94.33,0,47.31
12,13,20,30,1.9,261.87,0,1.001,139.43,20.02,240.6,31.82,506.8,0,53.24
12,14,1,45,2.63,348.09,0,1.695,343.72,20.67,245.2,33.06,278.67,0,51.93
12,14,2,30,2.74,352.05,0,1.896,350.07,20.75,257.13,33.19,277.27,0,52
12,14,4,30,3.03,360.16,0,2.492,346.85,19.89,252.93,33.5,325.87,0,52.93
12,14,5,15,3.14,296.65,0,2.699,307.15,17.67,257.67,33.16,335,0,52.71
12,14,5,45,3.21,270.55,0,2.807,254.24,19.56,257.27,33.19,354.93,0,52.73
12,14,6,45,3.27,131.61,0,2.822,212.5,20.67,260.6,32.87,411.87,0,53.09
12,14,7,45,3.28,126.45,0,2.747,182.15,20.79,259.8,32.97,417.93,0,53.16
12,14,12,0,3.45,188.33,0,2.309,202.02,21.16,249.93,33.25,422.2,0,53.44
12,14,14,0,3.41,0,317.57,2.001,129.31,18.82,274.47,31.07,128.33,0,48.46
12,14,16,15,2.92,0,241.23,1.719,127.32,20.1,253.67,31.23,126.73,0,48.41
12,14,18,0,2.56,0,315.67,1.488,125.64,19.91,264.93,30.39,125.07,0,47.44
12,14,19,0,2.31,0,336.52,1.337,126.36,19.56,269,29.97,124.93,0,47.33
12,14,20,30,1.96,0,228.41,1.041,44.84,17.8,258.2,30.42,44.13,0,48.16
12,14,22,45,2.17,465.28,0,0.762,175.84,21.37,245.47,33.41,471.53,0,54.48
12,15,2,45,2.87,416.82,0,1.81,312.69,20.71,242.2,33.75,304.87,0,52.87
12,15,3,30,3.02,388.36,0,2,310.45,20.68,243.87,33.63,307.47,0,52.86
12,15,3,45,3.06,397.99,0,2.073,309.3,20.71,240.07,33.96,303,0,53.23
12,15,7,0,3.23,0,366.31,2.395,142.95,18.24,272.67,30.61,142.4,0,47.66
12,15,7,30,3.09,0,391.87,2.326,140.56,19.06,275.53,30.29,139.2,0,47.42
12,15,9,0,2.68,21.91,105.14,2.081,247.33,22.63,249.07,31.63,213.53,0,50.76
12,15,10,0,2.66,118.91,0,2.084,280.23,22.67,241.07,32.36,386.8,0,52.17
12,15,10,30,2.67,111.17,0,2.076,170.71,20.3,240.87,32.35,386.93,0,52.19
12,15,11,15,2.69,159.29,0,2.003,151.57,20.03,244.93,32.1,391.13,0,52.18
12,15,13,30,2.85,195.84,0,1.74,176.92,20.76,259.47,32.52,481.13,0,53.51
12,15,14,15,2.91,247.03,0,1.674,188.22,21.35,255.73,32.81,501.47,0,54
12,15,14,30,2.93,253.66,0,1.663,195.87,21.24,262.6,32.93,498.6,0,54.1
12,15,15,0,2.98,267.08,0,1.64,170.52,20.8,266.6,32.93,485.87,0,53.97
12,15,15,45,3.06,253.43,0,1.603,158.53,20.67,265,32.99,437.93,0,53.05
12,15,16,45,2.94,0,282.99,1.552,163.61,20.69,265,30.97,163.07,0,47.95
12,15,17,15,2.83,0,304.73,1.505,162.16,20.75,268.07,30.71,162,0,47.65
12,15,20,0,2.15,0,342.43,1.139,119.1,17.97,266,29.81,118.2,0,47.09
12,15,21,45,2.17,308.64,0,0.957,158.89,20.84,238.07,32.42,471.4,0,53.28
12,15,22,45,2.31,400.13,0,0.941,180.15,21.93,232.67,33.16,459.47,0,53.86
12,15,23,0,2.36,343.07,0,0.973,294.27,21.28,236.6,32.84,375.53,0,52.62
12,16,0,0,2.5,274.45,0,1.241,353.85,20.71,240.53,32.64,290.27,0,51.68
12,16,2,30,2.85,345.92,0,1.905,346.2,21.68,258.67,33.26,284.2,0,52.07
12,16,4,30,3.15,334.77,0,2.355,341.37,20.64,253.07,33.69,313.27,0,52.84
12,16,6,0,3.33,160.49,0,2.607,185.92,20.73,257.07,33.02,345.4,0,52.69
12,16,7,0,3.34,56.1,0,2.607,222.25,20.38,262.07,32.9,333.33,0,52.33
12,16,7,15,3.33,11.67,15.47,2.611,194.5,20.56,264.6,32.7,314.13,0,52.09
12,16,8,0,3.29,9.45,10.17,2.474,201.09,20.73,261.13,32.93,273.47,0,51.74
12,16,9,0,3.23,0.87,6.27,2.328,194.39,20.61,262,32.87,291.4,0,51.86
12,16,11,45,3.24,168.55,0,2.061,196.49,20.71,261,32.93,441.13,0,53.33
12,16,13,0,3.3,166.95,0,1.883,173.22,20.65,260.13,32.98,440.6,0,53.39
12,16,13,30,3.32,160.97,0,1.809,176.14,20.63,261,32.87,442.6,0,53.31
12,16,17,45,2.8,0,324.37,1.37,189.11,20.71,259.07,30.48,187.93,0,47.23
12,16,19,45,2.29,0,310.18,1.157,138.19,19.78,258.27,30.14,136.53,0,47.4
12,16,20,0,2.22,0,287.82,1.126,136.83,19.88,260.67,30.24,135.93,0,47.41
12,16,20,30,2.11,0,297.26,1.059,134.16,19.76,263.93,30.02,133.07,0,47.23
12,16,22,15,2.07,383.35,0,0.723,151.13,20.67,241.73,32.83,500,0,54.03
12,16,23,0,2.21,449.14,0,0.697,283.64,20.18,237.6,33.2,468.53,0,53.94
12,17,2,15,2.74,395.88,0,1.534,331.37,21.7,260.87,33.67,295.33,0,52.53
12,17,2,30,2.79,389.8,0,1.593,328.44,21.73,261.4,33.56,296.33,0,52.46
12,17,3,30,2.98,415.75,0,1.853,328.74,21.71,258,33.87,289,0,52.93
12,17,4,15,3.11,400.28,0,2.043,351.56,22.19,254.13,34.16,307,0,53.29
12,17,5,30,3.33,316.74,0,2.446,343.62,20.68,260.6,33.61,270.53,0,52.49
12,17,6,0,3.4,345.62,0,2.525,168.74,20.62,254.93,33.9,333.87,0,53.38
12,17,6,45,3.51,361.45,0,2.555,184.21,21.19,254.53,34.12,438.73,0,54.69
12,17,7,15,3.58,278.74,0,2.557,234.2,20.13,259.07,33.73,489.47,0,54.68
12,17,8,15,3.65,29.79,0,2.516,233.42,21.46,265.33,33.21,396,0,53.03
12,17,9,15,3.6,21.45,0.38,2.393,234.08,21.37,264.6,33.27,398,0,53.05
12,17,10,30,3.55,45.19,0.67,2.231,232.46,21.24,265.87,33.08,399.87,0,53.02
12,17,11,15,3.54,58.79,0,2.143,231.14,21.61,267,32.99,395.73,0,52.95
12,17,12,0,3.52,85.11,0,2.081,230.91,21.58,263.47,33.21,397.93,0,52.99
12,17,13,45,3.41,0,346.07,1.976,160.37,19.41,290.47,30.82,159.6,0,48.13
12,17,14,45,3.15,0,333.19,1.816,158.49,20.12,287.07,31.01,157.8,0,47.84
12,17,15,30,2.99,0,267.94,1.699,159.08,20.41,284.47,31.25,158.4,0,48.27
12,17,17,30,2.57,0,270.63,1.391,158.88,19.97,287.8,30.78,158.53,0,47.76
12,17,20,45,1.88,0,180.31,0.975,103.72,17.76,271.53,30.59,102.87,0,48.05
12,17,22,0,1.96,422.83,0,0.954,200.4,21.7,255,32.93,488.87,0,54.05
12,17,22,15,2.01,402.19,0,0.958,196.75,21.75,257.6,32.76,487.53,0,54.03
12,17,23,0,2.15,468.13,0,0.937,226.12,16.42,248,33.53,472.13,0,54.62
12,17,23,15,2.21,366.89,0,0.985,333.2,19.4,255.27,32.98,363.13,0,52.63
12,18,0,45,2.43,335.59,0,1.328,356.66,20.69,256.07,32.93,253.93,0,51.72
12,18,1,30,2.54,329.51,0,1.575,346.31,20.64,256.87,32.83,277.2,0,51.56
12,18,3,15,2.85,417.01,0,2.15,334.87,20.63,245.2,33.89,302.4,0,53.06
12,18,4,0,3,437.93,0,2.355,330.57,19.63,240.8,34.23,321.6,0,53.44
12,18,5,0,3.2,397.71,0,2.636,319.44,18.68,244,34.06,321.73,0,53.35
12,18,5,15,3.24,412.56,0,2.698,315.23,18.56,252.2,34.02,322.8,0,53.38
12,18,7,15,3.64,356.43,0,2.819,222.58,20.17,266.2,34.22,467,0,54.88
12,18,7,30,3.68,312.79,0,2.823,238.83,19.29,268.53,33.97,465.67,0,54.71
12,18,8,45,3.71,0,22.09,2.779,234.47,21.04,274.13,33.33,335.8,0,52.59
12,18,9,0,3.69,0.05,30.33,2.743,234,21.1,276.67,33.13,338.27,0,52.46
12,18,10,45,3.61,61.67,0,2.525,234.13,21.41,273.47,33.24,431.53,0,53.39
12,18,12,30,3.54,88.83,0,2.366,234.1,21.6,236.73,33.1,389.53,0,53.09
12,18,14,30,3.41,0,333.29,2.261,164.58,20.14,263.8,31.07,168.93,0,48.19
12,18,16,0,3.08,0,296.83,2.201,163.38,20.25,264.47,30.97,168.07,0,48.03
12,18,16,15,3.02,0,238.18,2.063,164.5,20.39,258.87,31.42,169.13,0,48.48
12,18,17,30,2.77,0,232.07,2.003,162.43,20.98,261.87,31.19,164.53,0,48.2
12,18,17,45,2.72,0,208.53,1.985,163.72,20.76,261,31.28,162.8,0,48.45
12,18,18,15,2.62,0,204.93,1.916,53.63,15.71,245.13,31.39,54.93,0,49.28
12,18,19,0,2.49,0,285.39,1.753,43.5,16.73,256.6,30.52,42.07,0,48.2
12,18,22,45,2.6,432.49,0,1.218,170.36,20.98,245.07,33.65,434.2,0,54.17
12,18,23,30,2.74,361.39,0,1.349,378.22,19.8,247.53,33.44,310.87,0,52.67
12,19,1,30,3.03,349.11,0,1.879,320.33,18.69,246.6,33.57,296.4,0,52.56
12,19,2,30,3.18,359.43,0,2.088,330.8,17.58,244.07,33.86,295.07,0,52.84
12,19,2,45,3.22,331.73,0,2.155,314.09,17.61,247.73,33.56,299.6,0,52.44
12,19,3,0,3.26,306.95,0,2.201,317,17.63,252.93,33.18,299.73,0,52.07
12,19,4,15,3.44,313.95,0,2.403,337.24,18.62,245.07,33.76,294.53,0,53.07
12,19,5,15,3.56,239.27,0,2.635,342.67,18.65,248.07,33.57,294.6,0,52.69
12,19,10,0,2.84,0,54.93,2.171,183.56,20.72,273.07,32.29,201.93,0,50.8
12,19,11,0,2.82,123.56,0,2.048,187.45,20.66,245.53,32.5,359.4,0,52.22
12,19,12,15,2.77,2.61,18.85,1.937,182.16,20.71,248.87,32.26,201.07,0,50.73
12,19,13,15,2.75,97.65,0,1.843,181.44,20.7,246.6,32.46,363.33,0,52.21
12,19,14,0,2.76,110.73,0,1.558,181.8,20.84,248.33,32.39,372.27,0,52.24
12,19,15,15,2.69,0,241.47,1.533,123.31,19.37,255.93,31.15,122.87,0,48.42
12,19,16,0,2.55,0,225.01,1.449,123.07,19.86,257.4,31.06,121.93,0,48.56
12,19,16,30,2.46,0,227.4,1.353,122.81,19.84,258.87,30.9,122.07,0,48.28
12,19,17,0,2.36,0,262.06,1.337,122.57,19.85,262.47,30.61,121.33,0,48.13
12,19,17,15,2.31,0,244.41,1.303,123.27,19.34,259.67,30.82,122.13,0,48.17
12,19,20,0,1.81,124.07,0,0.833,216.44,21.54,249.27,31.52,393.6,0,51.48
12,19,20,15,1.82,88.06,0,0.819,227.05,21.55,251.8,31.34,394.33,0,51.46
12,19,20,45,1.81,110.35,0,0.731,229.2,21.6,252.67,31.32,394.13,0,51.32
12,19,21,0,1.82,153.41,0,0.729,229.17,21.48,250.2,31.47,394.33,0,51.45
12,19,21,30,1.84,238.97,0,0.757,206.87,21.83,246.4,31.78,389.87,0,51.65
12,19,23,30,2.13,427.42,0,0.917,343.37,20.64,236.73,33.39,371.4,0,53.27
12,20,0,0,2.21,311.58,0,1.061,343.2,21.15,256.33,32.37,208.07,0,50.73
12,20,1,15,2.38,312.07,0,1.336,348.35,22.03,260.53,32.61,208.47,0,50.88
12,20,1,45,2.45,317.56,0,1.485,332.03,21.18,255.13,33.05,207.4,0,51.36
12,20,2,45,2.62,393.33,0,1.795,332.45,21.16,248.6,33.56,284.67,0,52.56
12,20,3,0,2.66,389.91,0,1.871,334.64,21.15,253,33.29,281.47,0,52.26
12,20,4,0,2.84,373.19,0,2.163,346.54,21.11,265.8,33.61,265.13,0,52.39
12,20,4,45,2.96,304.93,0,2.395,348.11,21.08,268.33,33.35,254.47,0,51.99
12,20,7,15,3.09,7.67,157.13,2.53,190.6,20.1,269.87,31.62,238.6,0,49.91
12,20,9,0,2.6,0,389.13,2.25,179.95,20.78,277.07,29.69,179.07,0,46.59
12,20,11,15,2.22,125.15,0,2.067,207.38,21.11,248.33,31.88,390.6,0,51.73
12,20,12,15,2.28,237.27,0,1.907,148.02,19.74,243.13,32.33,510.4,0,53.67
12,20,13,15,2.38,233.61,0,1.777,145.45,19.66,245,32.22,507.47,0,53.55
12,20,13,30,2.4,233.85,0,1.739,147.9,19.79,244.53,32.27,507.87,0,53.56
12,20,15,45,2.59,245.09,0,1.518,195.21,21.22,241.27,32.57,420.93,0,52.79
12,20,17,0,2.48,0,205.92,1.367,96.13,18.36,278.2,31.04,95.4,0,48.49
12,20,18,15,2.24,0,243.59,1.157,94.67,18.92,282.67,30.57,94.4,0,47.87
12,20,19,15,2.03,0,279.13,0.943,94.09,19.01,286.8,30.11,93.6,0,47.38
12,20,20,30,1.74,0,287.85,0.6,93.67,19.23,289.33,29.78,93.2,0,47.16
12,20,21,30,1.64,244.97,0,0.485,225.15,21.6,267.67,31.61,385.53,0,51.37
12,20,22,0,1.69,315.88,0,0.453,220.04,21.55,262.13,32.06,389.33,0,51.91
12,20,22,15,1.73,337.47,0,0.466,198.05,21.65,261.93,32.06,389.2,0,51.94
12,20,23,15,1.89,397.57,0,0.534,400.57,22.35,243.27,32.52,385.53,0,52.37
12,20,23,30,1.94,421.97,0,0.623,396.47,22.71,241.13,32.73,381.4,0,52.63
12,21,0,45,2.11,280.29,0,1.055,396.85,22.77,249.4,32.18,210.93,0,50.67
12,21,2,15,2.26,257.47,0,1.563,403.98,23.63,250.53,32.31,213.93,0,50.64
12,21,4,30,2.53,291.91,0,2.337,402.78,23.82,256.13,32.67,252.33,0,51.38
12,21,4,45,2.56,268.31,0,2.41,405.85,23.73,256.73,32.65,243.47,0,51.22
12,21,5,30,2.63,192.42,0,2.643,394.2,23.71,259.87,32.37,238.27,0,50.99
12,21,8,15,2.73,178.24,0,2.465,180.59,19.73,248.67,32.31,511,0.35,53.65
12,21,9,0,2.77,197.29,0,2.303,164.72,19.23,245.47,32.57,491.07,0,53.53
12,21,9,30,2.8,77.29,0,2.242,161.83,19.22,250.13,32.25,356.67,0,51.91
12,21,9,45,2.8,85.07,0,2.313,150.21,19.22,247.6,32.44,359.07,0,52.01
12,21,11,15,2.86,230.27,0,2.015,164.42,19.33,245.4,32.63,471.6,0,53.56
12,21,12,0,2.92,215.48,0,1.997,155.67,19.14,245.93,32.65,475.47,0,53.55
12,21,12,15,2.94,213.95,0,1.951,148.51,19.07,244.07,32.76,473.27,0,53.56
12,21,13,30,3.02,179.11,0,1.767,152.73,19.33,245.07,32.77,477.07,0,53.63
12,21,14,0,3.05,217.74,0,1.661,140.18,19.68,245.53,32.77,509,0,54.11
12,21,18,30,2.79,0,263.31,1.049,110.87,17.99,287,31.05,110.53,0,48.16
12,21,19,15,2.63,0,317.02,0.867,107.82,19.43,271.47,30.36,106.2,0,47.76
12,21,21,0,2.4,182.53,0,0.661,195.56,21.25,249.8,32.11,421.67,0,52.33
12,21,21,15,2.42,214.25,0,0.649,194.56,21.24,247.07,32.31,430.53,0,52.58
12,21,22,15,2.52,340.33,0,0.618,201,21.82,240.6,32.85,458.73,0,53.44
12,21,22,30,2.56,378.37,0,0.615,182.44,20.93,244,33.15,454.4,0,53.73
12,22,2,30,3.22,367.1,0,1.657,389.97,23.77,257.73,34.07,256.2,0,52.76
12,22,5,45,3.65,139.57,0,2.667,303.63,22.03,253.33,33.38,229.8,0,51.95
12,22,7,30,3.49,0,435.43,2.635,165.97,18.57,279.53,30.18,165.67,0,47.12
12,22,9,15,2.98,0,381.41,2.314,167.74,18.41,276,30.35,166.6,0,47.44
12,22,9,45,2.85,58.49,119.55,2.216,171.16,20.07,252.67,31.94,279.73,0,51.73
12,22,10,30,2.84,151.91,0,2.065,170.54,19.8,235.93,32.53,451.53,0,53.07
12,22,12,15,2.95,205.72,0,1.791,147.24,19.8,236.27,32.73,490.47,0,53.78
12,22,12,30,2.96,200.21,0,1.764,127.13,19.74,237.27,32.7,485.87,0,53.76
12,22,14,30,3.1,201.82,0,1.553,196.57,21.15,256.2,33.01,445.33,0,53.29
12,22,15,15,3.15,234.13,0,1.542,198.96,21.24,254,33.14,442.2,0,53.44
12,22,16,0,3.22,206.79,0,1.518,186.29,21.33,255.27,33.05,441.4,0,53.41
12,22,16,15,3.24,217.6,0,1.512,183.93,21.31,254.93,33.1,441.27,0,53.47
12,22,17,15,3.31,0,230.63,1.452,135.8,19.96,270.53,31.8,123.87,0,49.16
12,22,19,45,2.74,0,317.03,1.143,146.79,17.59,282.4,30.57,145.33,0,47.78
12,22,20,0,2.68,0,305.39,1.104,141.46,19.69,280.93,30.63,141.2,0,47.66
12,22,20,15,2.62,0,322.52,1.067,142.97,19.12,284,30.41,141.73,0,47.71
12,22,21,30,2.33,0,240.29,0.89,141.35,20.44,259.47,30.8,140.6,0,48.14
12,22,21,45,2.29,0,231.63,0.863,140.81,20.2,260.53,30.78,139.07,0,48.01
12,22,23,0,2.29,348.04,0,0.759,330.08,20.46,245.4,32.89,385.93,0,52.97
12,23,1,15,2.57,245.08,0,1.472,444.16,23.78,264.27,32.57,211.93,0,50.92
12,23,5,0,2.94,224.05,0,2.588,401.42,21.67,259.8,32.88,223.53,0,51.44
12,23,6,30,3.04,208.98,0,2.836,209.07,19.92,255.2,33.16,393.67,0,53.05
12,23,7,15,3.1,195.03,0,2.761,158.19,19.59,246.8,32.87,512.73,0,54.26
12,23,10,0,3.15,3.67,18.37,2.259,189.52,18.76,248,32.81,358.73,0,52.18
12,23,10,30,3.13,14.47,2.55,2.208,191.34,18.75,249.73,32.68,360.53,0,52.08
12,23,12,45,3.13,180.36,0,1.927,168.06,20.8,246.93,32.93,512.8,0,54.13
12,23,13,0,3.14,184.7,0,1.916,179.03,20.68,247.27,32.93,512.27,0,54.21
12,23,13,15,3.15,196.81,0,1.9,170.28,20.8,249.27,32.79,510,0,54.2
12,23,16,30,3.27,0,374.56,1.646,188.02,20.96,275,30.67,186.6,0,47.39
12,23,17,15,3.07,0,354.65,1.584,188.52,21.02,276.67,30.48,187.27,0,47.41
12,23,17,45,2.94,0,327.79,1.529,188.42,21.12,273.07,30.79,186.93,0,47.57
12,23,18,15,2.82,0,336.18,1.436,188.7,20.92,276.73,30.49,187.27,0,47.44
12,23,19,0,2.63,0,325.29,1.421,187.66,21.02,277.27,30.38,186.67,0,47.27
12,23,22,15,1.82,168.69,16.93,1.324,119.5,20.09,222.33,31.73,291.67,0,51.51
12,23,23,15,1.94,345.67,0,1.311,316.8,18.61,254.27,32.4,391.07,0,52.1
12,23,23,30,1.97,376.49,0,1.311,300.18,18.59,249.93,32.76,388,0,52.67
12,24,0,0,2.07,410.59,0,1.353,309.74,19.67,248.33,32.88,387.93,0,52.78
12,24,1,0,2.26,395.15,0,1.587,344.5,20.72,257.6,33.18,313.73,0,52.18
12,24,2,30,2.54,385.37,0,1.979,332.33,20.62,254.8,33.39,313.13,0,52.57
12,24,2,45,2.59,404.85,0,2.019,324.98,20.64,254.53,33.38,319.93,0,52.48
12,24,3,15,2.68,393.56,0,2.137,316.61,20.68,255.13,33.35,318.27,0,52.55
12,24,3,45,2.78,413.78,0,2.275,315.17,20.61,251.67,33.65,312,0,52.95
12,24,4,15,2.88,389.28,0,2.405,346.17,20.67,254.87,33.46,323.47,0,52.69
12,24,5,30,3.09,356.72,0,2.756,323.56,19.61,253.8,33.78,304.47,0,52.89
12,24,6,15,3.21,344.19,0,2.812,172.32,19.67,249.2,33.94,361.2,0,53.49
12,24,7,0,3.31,202.55,10.71,2.79,187.87,19.71,250,33.11,328.07,0,52.22
12,24,7,45,3.21,0,396.79,2.69,137.23,17.75,283.33,30.31,135.87,0,47.38
12,24,8,45,2.88,0,499.46,2.485,133.87,18.46,296.8,28.94,132.4,0,46.01
12,24,9,0,2.79,0,525.13,2.435,132.62,18.27,268.67,28.41,131.67,0,45.47
12,24,9,45,2.5,0,599.53,2.229,130.01,18.26,191.2,27.03,129.73,0,44.24
12,24,10,30,2.3,0,39.74,2.053,156.02,19.63,269.4,31.67,381.2,0,51.58
12,24,11,30,2.25,11,7.63,1.869,156.52,20.48,266.73,31.79,384.93,0,51.67
12,24,13,30,2.3,184.41,0,1.589,152.09,19.81,260.6,32.23,508.67,0,53.26
12,24,14,0,2.33,181.33,0,1.555,144.52,19.76,262.53,32.05,506.47,0,53.33
12,24,14,15,2.35,163.09,0,1.52,138.89,19.86,262.4,32.03,508.07,0,53.29
12,24,14,30,2.36,189.97,0,1.481,143.13,19.73,262.87,32.05,508.07,0,53.41
12,24,19,30,2.46,246.09,0,0.964,158.99,20.71,247.13,32.53,481.6,0,53.41
12,24,20,15,2.55,329.23,0,0.902,146.58,20.74,229.8,32.88,469.73,0,53.74
12,24,22,30,2.9,370.18,0,0.831,145.24,20.68,243.07,33.52,473.33,0,54.46
12,24,23,45,3.1,317.65,0,1.024,367.57,21.81,266.67,33.63,335.07,0,52.94
