id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
14256,6,6,14,45,2.85,66.74,0,1.4,374.15,24.61,410.13,32.82,139.6,0,50.64,0.37
14260,6,6,15,45,2.82,225.07,0,1.35,346.05,24.31,405.6,33.07,245.33,0,51.71,0.37
14266,6,6,17,15,3.02,312.79,0,1.35,343.32,24.32,401.67,33.37,332.93,0,52.39,0.37
14274,6,6,19,15,3.22,0,153.54,1.281,233.01,20.93,423,32.23,165.2,0,48.76,0.37
14275,6,6,19,30,3.18,0,224.97,1.241,236.67,20.78,427.73,31.93,212.27,0,48.21,0.37
14303,6,7,2,30,2.86,506.8,0,1.201,432.7,26.51,430.87,34.79,192.07,0,52.61,0.37
14306,6,7,3,15,3.04,508.69,0,1.429,459.87,28.86,427.93,34.94,192.4,0,52.84,0.37
14314,6,7,5,15,3.48,373.41,0,2.17,502.86,28.78,438.53,34.51,138,0,52.03,0.37
14315,6,7,5,30,3.51,382.63,0,2.269,490.86,28.89,443.53,34.7,104.93,0,52.16,0.37
14316,6,7,5,45,3.55,386.29,0,2.367,492.37,28.82,444.73,34.64,105.53,0,52.1,0.37
14318,6,7,6,15,3.63,359.77,0,2.557,493.91,28.87,444.87,34.56,146.07,0,52.21,0.37
14320,6,7,6,45,3.7,249.09,0,2.727,388.25,25.8,432.2,33.96,160.67,0,51.9,0.37
14322,6,7,7,15,3.73,98.77,34.67,2.74,302.08,21.69,442,33.41,177.27,0,51.05,0.37
14344,6,7,12,45,2.81,172.79,0,1.66,328.44,24.36,420.53,32.79,223.33,0,51.11,0.37
14345,6,7,13,0,2.82,143.59,0,1.66,345.14,24.38,421,32.76,224.2,0,51.12,0.37
14349,6,7,14,0,2.85,161.65,0,1.66,381.33,24.23,418,32.91,226,0,51.17,0.37
14353,6,7,15,0,2.87,138.16,0,1.66,321.49,24.29,420,32.82,229.53,0,51.12,0.37
14355,6,7,15,30,2.88,294.4,0,1.66,316.6,24.39,417,32.96,329,0,52.14,0.37
14394,6,8,1,15,2.7,505.48,0,1.088,469.92,25.83,439.33,34.56,194,0,52.37,0.37
14411,6,8,5,30,3.42,312.36,0,2.421,539.49,29.93,446.73,34.11,110,0,51.65,0.37
14414,6,8,6,15,3.47,176.93,0,2.682,526.22,29.97,443.4,33.65,50.07,0,51.16,0.37
14415,6,8,6,30,3.47,221.75,0,2.756,511.79,29.86,443.87,33.6,145.4,0,51.46,0.37
14436,6,8,11,45,2.6,144.14,0,1.604,411.75,25.22,434.8,32.65,202.53,0,50.63,0.37
14437,6,8,12,0,2.6,185.77,0,1.595,398.93,25.24,434,32.69,203.07,0,50.82,0.37
14440,6,8,12,45,2.62,177.89,0,1.59,389.65,24.69,433.8,32.75,207.47,0,50.75,0.37
14444,6,8,13,45,2.67,228.97,0,1.59,380.83,24.77,431.67,32.85,276.8,0,51.38,0.37
14448,6,8,14,45,2.73,217.61,0,1.59,374.53,24.8,441.73,32.91,274.47,0,51.38,0.37
14456,6,8,16,45,2.9,286.03,0,1.59,317.42,23.86,437.07,33.16,270.93,0,51.64,0.37
14458,6,8,17,15,2.96,349.93,0,1.59,321.83,22.8,429.53,33.62,311.6,0,52.54,0.37
14459,6,8,17,30,3,335.79,0,1.59,322.63,22.72,429.87,33.63,312.87,0,52.37,0.37
14462,6,8,18,15,3.08,316.61,0,1.59,322.18,22.76,431.93,33.53,312.13,0,52.39,0.37
14463,6,8,18,30,3.11,318.86,0,1.59,306.18,22.8,432.4,33.53,310.87,0,52.38,0.37
14498,6,9,3,15,3.02,483.41,0,2.017,446.89,27.89,447.87,34.77,163.93,0,52.27,0.37
14530,6,9,11,15,3,172.88,0,1.789,394.72,24.74,413,32.94,258.93,0.29,51.5,0.37
14532,6,9,11,45,3.01,176.45,0,1.75,381.69,24.89,410.27,33.12,258,0,51.46,0.37
14533,6,9,12,0,3.02,201.06,0,1.731,379.96,24.89,412.8,32.99,257.13,0,51.45,0.37
14534,6,9,12,15,3.03,202.69,0,1.715,387.2,24.78,411,33.13,256.93,0,51.52,0.37
14536,6,9,12,45,3.05,223.25,0,1.687,375.83,24.84,410,33.24,254.27,0,51.62,0.37
14538,6,9,13,15,3.09,216.11,0,1.67,349.77,24.95,433.87,33.22,254.6,0,51.56,0.37
14542,6,9,14,15,3.13,218.16,0,1.649,378.86,24.83,449.87,33.34,242.2,0,51.44,0.37
14543,6,9,14,30,3.14,240.59,0,1.64,366.73,24.97,452.07,33.45,235.8,0,51.61,0.37
14545,6,9,15,0,3.18,226.61,0,1.64,367.02,24.81,451.73,33.4,237.93,0,51.63,0.37
14546,6,9,15,15,3.19,249.79,0,1.639,368.74,24.81,448.53,33.53,236.67,0,51.71,0.37
14547,6,9,15,30,3.21,246.29,0,1.63,352.73,24.93,450.47,33.47,235.27,0,51.69,0.37
14548,6,9,15,45,3.23,269.77,0,1.63,330.41,24.95,444.93,33.71,235.87,0,51.86,0.37
14549,6,9,16,0,3.25,289.64,0,1.63,339.83,24.91,447,33.65,236.87,0,51.84,0.37
14599,6,10,4,30,3.35,344.05,0,2.055,517.04,30.1,434.73,34.12,110.8,0,51.66,0.37
14601,6,10,5,0,3.41,277.83,0,2.237,538.79,30.39,438.87,33.84,105.6,0,51.39,0.37
14602,6,10,5,15,3.43,242.25,0,2.329,564.45,29.73,439.27,33.82,91.53,0,51.24,0.37
14606,6,10,6,15,3.49,229.31,0,2.68,547.85,30.29,440.27,33.77,85.4,0,51.24,0.37
14623,6,10,10,30,2.8,97.69,0,1.609,406.97,24.88,433.47,32.56,202.4,25.82,50.69,0.37
14628,6,10,11,45,2.77,67.19,0,1.54,456.51,27.16,431.4,32.7,123,0,50.56,0.37
14629,6,10,12,0,2.76,69.63,0,1.54,481.87,26.77,430.27,32.73,123.07,0,50.35,0.37
14632,6,10,12,45,2.75,145.3,0,1.53,398.62,25.37,430.07,32.79,203.27,0,50.83,0.37
14633,6,10,13,0,2.75,137.49,0,1.53,415.63,25.54,429.53,32.82,203.47,0,50.96,0.37
14636,6,10,13,45,2.76,149.49,0,1.53,410.19,25.16,431.2,32.77,202.8,0,50.81,0.37
14637,6,10,14,0,2.77,127.99,0,1.53,430.54,25.28,429.73,32.83,202.27,0,50.88,0.37
14640,6,10,14,45,2.77,148.1,0,1.53,418.56,25.45,430.4,32.78,202.47,0,50.89,0.37
14641,6,10,15,0,2.77,152.25,0,1.53,417.59,25.63,430.2,32.86,201.47,0,50.83,0.37
14642,6,10,15,15,2.78,147.71,0,1.53,416.45,25.48,430.47,32.84,202.8,0,50.86,0.37
14644,6,10,15,45,2.79,167.44,0,1.53,399.09,25.54,429.2,32.89,201.6,0,51.07,0.37
14645,6,10,16,0,2.8,191.35,0,1.53,377.59,25.27,429.47,32.92,201.13,0,50.97,0.37
14648,6,10,16,45,2.83,247.89,0,1.531,418.06,25.49,427.27,33.01,235.13,0,51.24,0.37
14651,6,10,17,30,2.9,295.85,0,1.53,358.64,24.5,424.67,33.24,335.2,0,52.37,0.37
14653,6,10,18,0,2.95,284.71,0,1.53,411.02,24.1,425.07,33.24,331.13,0,52.09,0.37
14724,6,11,11,45,2.84,102.52,0,1.491,427.71,25.89,431.2,32.83,173.2,0,50.78,0.37
14725,6,11,12,0,2.83,136.09,0,1.463,440.43,26.2,430.13,32.88,196.67,0,51.1,0.37
14728,6,11,12,45,2.84,127.31,0,1.42,431.34,26.44,429.13,32.9,203.87,0,50.88,0.37
14729,6,11,13,0,2.84,159.33,0,1.412,439.79,26.37,428.47,32.93,203.87,0,51.05,0.37
14732,6,11,13,45,2.85,164.25,0,1.381,442.97,26.34,431.47,32.79,203.27,0,50.73,0.37
14733,6,11,14,0,2.86,143.67,0,1.375,436.9,26.38,433,32.71,205,0,50.66,0.37
14736,6,11,14,45,2.87,185.43,0,1.347,437.94,26.34,433.4,33.04,202.33,0,51.05,0.37
14737,6,11,15,0,2.87,206.98,0,1.335,432.13,26.41,434.87,33.08,202.27,0,50.94,0.37
14741,6,11,16,0,2.94,255.53,0,1.321,414.71,25.66,435.67,33.26,198.53,0,51.24,0.37
14744,6,11,16,45,3,311.98,0,1.32,368.75,25.73,430.6,33.5,198.33,0,51.5,0.37
14745,6,11,17,0,3.03,317.23,0,1.32,365.96,25.04,430.07,33.56,228.53,0,51.8,0.37
14746,6,11,17,15,3.06,384.45,0,1.32,368.05,24.88,425.2,33.83,308.93,0,52.67,0.37
14751,6,11,18,30,3.19,0,151.75,1.265,234.33,19.27,445.53,32.35,234.93,0,48.5,0.37
14786,6,12,3,15,2.83,559.28,0,1.317,463.99,25.31,443.93,35.03,192.07,0,52.78,0.37
14828,6,12,13,45,2.85,211.75,0,1.481,431.48,25.76,436,33.03,200.67,0,51.17,0.37
14829,6,12,14,0,2.86,206.12,0,1.464,446.3,26.44,436.27,33.06,200.73,0,51.16,0.37
14832,6,12,14,45,2.9,256.17,0,1.443,443.55,26.95,433.47,33.2,200.4,0,51.29,0.37
14833,6,12,15,0,2.92,245.02,0,1.44,444.16,26.9,432.4,33.27,200.47,0,51.16,0.37
14836,6,12,15,45,2.98,302.13,0,1.44,405.35,26.37,428.93,33.5,199,0,51.49,0.37
14837,6,12,16,0,3.01,311.73,0,1.44,418.97,26.41,426.93,33.59,199.13,0,51.74,0.37
14843,6,12,17,30,3.18,314.85,0,1.44,429.53,25.59,435.73,33.75,197.33,0,51.68,0.37
14844,6,12,17,45,3.21,288.97,0,1.44,381.8,25.79,436.87,33.69,199.47,0,51.59,0.37
14845,6,12,18,0,3.24,380.45,0,1.44,374.04,25.72,430.53,34.05,299.73,0,52.76,0.37
14848,6,12,18,45,3.34,214.27,0,1.44,388.16,25.91,451.73,33.52,136.87,0,51.2,0.37
14918,6,13,12,15,3.16,97.99,0,1.487,390.93,24.94,422.53,33.08,120.27,0,50.74,0.37
14920,6,13,12,45,3.14,56.27,0,1.455,358.08,24.26,422,33.17,97,0,50.78,0.37
14921,6,13,13,0,3.13,70.32,0.63,1.443,355.22,24.33,422.73,33.1,97.67,0,50.65,0.37
14922,6,13,13,15,3.13,87.09,0,1.433,351.1,24.33,423,33.07,97.6,0,50.66,0.37
14923,6,13,13,30,3.11,90.03,0,1.423,357.83,24.33,422.73,33.13,98.07,0,50.78,0.37
14924,6,13,13,45,3.11,85.07,0,1.41,357.1,24.27,426.07,33,99.73,0,50.64,0.37
14925,6,13,14,0,3.1,88.83,0,1.397,366.64,24.41,441.53,33.11,99.6,0,50.64,0.37
14926,6,13,14,15,3.09,123.66,0,1.379,364.97,24.38,443.33,33.19,101.2,0,50.68,0.37
14928,6,13,14,45,3.08,87.95,0,1.351,347.09,24.39,446.07,33.05,100.8,0,50.72,0.37
14929,6,13,15,0,3.07,111.01,0,1.341,353.8,24.29,444.67,33.07,103.67,0,50.67,0.37
14930,6,13,15,15,3.06,170.48,0,1.334,320.09,23.5,448.47,33.11,135.93,0,50.9,0.37
14932,6,13,15,45,3.08,296.21,0,1.31,318.07,23.75,446.6,33.46,199.67,0,51.37,0.37
14935,6,13,16,30,3.13,281.87,0,1.3,293.65,23.15,446.2,33.54,189.53,0,51.43,0.37
14936,6,13,16,45,3.14,279.27,0,1.287,283.97,22.76,434.47,33.52,190,0,51.24,0.37
14940,6,13,17,45,3.22,238.86,0,1.243,320.03,23.92,437.53,33.41,189.73,0,51.26,0.37
14943,6,13,18,30,3.17,0,130.82,1.169,237.49,21.99,444.93,32.37,238.6,0,48.47,0.37
14959,6,13,22,30,2.44,247.87,0,0.59,335.08,24.88,445.6,32.92,202.2,0,50.95,0.37
14975,6,14,2,30,3.14,474.99,0,1.343,450.42,26.84,438.87,34.63,146.07,0,52.27,0.37
14978,6,14,3,15,3.29,504.38,0,1.55,439.7,27.01,433.27,34.91,162.13,0,52.67,0.37
14986,6,14,5,15,3.74,374.57,0,2.191,469.45,27.5,441.93,34.52,100.87,0,51.94,0.37
15006,6,14,10,15,3.69,0,104.07,1.971,359.66,23.48,435.93,32.87,47.73,24.88,50.18,0.37
15010,6,14,11,15,3.55,0,78.56,1.769,352.48,23.82,432.53,33.06,47.6,0.29,50.22,0.37
15014,6,14,12,15,3.42,1.78,48.27,1.633,367.15,24.78,433.13,33.03,46.87,0,50.29,0.37
15027,6,14,15,30,3.06,174.49,0,1.536,249.58,22.82,438.67,33.29,118,0,50.91,0.37
15031,6,14,16,30,3.13,311.72,0,1.416,240.33,23.04,447.07,33.51,257.4,0,52.01,0.37
15036,6,14,17,45,3.25,244.06,0,1.306,282.31,23.82,436.07,33.49,185.07,0,51.28,0.37
15054,6,14,22,15,2.63,121.33,0,0.668,345.82,25.88,425.13,32.79,145.4,0,50.64,0.37
15055,6,14,22,30,2.63,232.25,0,0.661,317.51,24.31,430.67,32.86,196.67,0,50.83,0.37
15078,6,15,4,15,3.54,378.91,0,1.832,504.59,29.33,443.4,34.44,142.87,0,52.14,0.37
15079,6,15,4,30,3.57,368.33,0,1.903,493.9,29.67,443.73,34.44,143.33,0,52.14,0.37
15083,6,15,5,30,3.69,303.48,0,2.203,510.29,29.83,447.73,34.22,115.53,0,51.82,0.37
15106,6,15,11,15,3,0,127.99,1.525,405.07,25.89,432.47,32.38,74.87,0.28,49.47,0.37
15109,6,15,12,0,2.89,0,85.89,1.43,394.38,25.9,432.07,32.2,73.8,0,49.4,0.37
15111,6,15,12,30,2.82,0,84.15,1.408,370,25.92,430.73,32.26,74.2,0,49.51,0.37
15114,6,15,13,15,2.73,0,72.91,1.389,376.2,25.9,429.53,32.35,74.27,0,49.47,0.37
15115,6,15,13,30,2.7,0,93.75,1.38,380.47,25.78,433.47,32.14,73.4,0,49.27,0.37
15116,6,15,13,45,2.67,0,130.27,1.373,377.73,25.87,437.13,31.95,73.67,0,49.16,0.37
15118,6,15,14,15,2.6,0,113.42,1.353,363.12,25.85,436.87,31.99,73,0,49.14,0.37
15119,6,15,14,30,2.57,0,99.83,1.35,360.36,25.94,437.8,31.9,73.07,0,49.03,0.37
15134,6,15,18,15,2.79,368.39,0,1.26,332.61,25.32,430.93,33.61,371.2,0,52.87,0.37
15140,6,15,19,45,2.96,148.57,7.33,1.2,420.9,27.22,439.07,33.05,172.93,0,50.78,0.37
15148,6,15,21,45,2.58,101.28,0,0.83,408.9,27.74,428.53,32.44,202.27,0,50.46,0.37
15150,6,15,22,15,2.58,135.02,0,0.83,366.76,25.93,427.53,32.56,202.53,0,50.68,0.37
15151,6,15,22,30,2.58,192.9,0,0.83,339.69,24.89,424.27,32.7,202.6,0,50.72,0.37
15218,6,16,15,15,3.06,88.73,0.87,1.547,326.32,24.68,437.2,33.11,94.93,0,50.75,0.37
15220,6,16,15,45,3.05,149.24,0,1.502,297.91,23.95,436.13,33.19,128.53,0,50.96,0.37
15224,6,16,16,45,3.09,238.33,0,1.44,320.83,24.93,431.13,33.39,197.47,0,51.41,0.37
15228,6,16,17,45,3.15,176.6,0,1.387,360.8,25.87,432.93,33.31,200.2,0,51.33,0.37
15229,6,16,18,0,3.16,230.43,0,1.38,355.42,25.78,428.87,33.51,278.8,0,52.35,0.37
15250,6,16,23,15,2.8,327.27,0,0.82,318.04,25.48,391,33.27,288.13,0,51.99,0.37
15251,6,16,23,30,2.83,346.61,0,0.82,319.47,25.35,386.87,33.48,287.4,0,52.24,0.37
15274,6,17,5,15,3.62,235.15,0,2.347,521,30.72,431.27,33.84,104.33,0,51.45,0.37
15278,6,17,6,15,3.68,187.27,0,2.658,545.63,30.37,432.07,33.78,89.73,0,51.34,0.37
15301,6,17,12,0,2.74,0,129.29,1.426,411.29,25.97,422.33,31.99,55,0,49.09,0.37
15303,6,17,12,30,2.67,0,97.84,1.385,392.45,25.86,413.53,32.04,55.27,0,49.37,0.37
15306,6,17,13,15,2.57,0,98.67,1.333,386.15,25.78,412.47,31.97,55.13,0,49.06,0.37
15307,6,17,13,30,2.54,0,118.39,1.311,402.99,25.82,414.8,31.78,54.8,0,48.85,0.37
15320,6,17,16,45,2.27,175.4,0,1.11,378.81,26.48,438.87,32.46,146.93,0,50.04,0.37
15323,6,17,17,30,2.29,213.16,0,1.11,370.56,26.35,435.6,32.57,189.87,0,50.52,0.37
15324,6,17,17,45,2.3,229.51,0,1.11,370.16,26.13,437.53,32.45,204.53,0,50.49,0.37
15326,6,17,18,15,2.32,172.03,0,1.11,377.16,26.24,437,32.41,205.87,0,50.46,0.37
15327,6,17,18,30,2.33,148.49,0,1.11,379.96,25.76,438.93,32.28,206.73,0,50.45,0.37
15334,6,17,20,15,2.36,179.75,0,1.072,423.63,26.85,424.87,32.38,205.53,0,50.37,0.37
15335,6,17,20,30,2.37,178.87,0,1.053,428.23,26.83,426.6,32.33,205.93,0,50.48,0.37
15338,6,17,21,15,2.4,186.83,0,0.972,436.56,26.97,427.53,32.35,204.67,0,50.52,0.37
15403,6,18,13,30,2.8,38.19,1.59,1.663,502.13,27.92,398.2,32.67,127.07,0,50.55,0.37
15405,6,18,14,0,2.78,30.67,0.29,1.601,505.2,27.97,398.33,32.59,162.93,0,50.5,0.37
15407,6,18,14,30,2.76,68.43,0,1.54,498.76,27.94,398.07,32.64,159.4,0,50.61,0.37
15411,6,18,15,30,2.73,85.89,0,1.457,493.12,28.51,398.47,32.56,125.4,0,50.39,0.37
15415,6,18,16,30,2.73,226.99,0,1.441,433.81,26.93,394.27,32.76,163.2,0,50.74,0.37
15418,6,18,17,15,2.76,214.99,0,1.41,404.69,25.87,392.67,32.82,172.73,0,50.7,0.37
15420,6,18,17,45,2.79,259.03,0,1.372,413.61,25.93,389.2,33.03,225.47,0,51.29,0.37
15423,6,18,18,30,2.84,103.54,0,1.309,410.53,25.94,395.27,32.69,162.8,0,50.67,0.37
15427,6,18,19,30,2.84,116.5,0,1.194,466.79,26.96,394.4,32.71,172.07,0,50.76,0.37
15431,6,18,20,30,2.83,137.1,0,1.07,540.35,27.71,395.67,32.65,177.27,0,50.78,0.37
15443,6,18,23,30,2.47,240.94,0,0.872,439.41,27.16,362.13,32.41,147.6,0,50.39,0.37
15483,6,19,9,30,3.48,0,147.51,2.508,408.99,24.54,393,32.29,59.07,25.55,49.54,0.37
15490,6,19,11,15,3.09,0,254.57,1.996,417.77,24.26,380.67,31.41,113.33,0.31,48.46,0.37
15501,6,19,14,0,2.97,73.5,1.93,1.334,527.82,28.77,403.73,32.76,141.27,0,50.61,0.37
15510,6,19,16,15,2.92,236.5,0,1.26,503.12,28.35,399,32.9,157.87,0,50.9,0.37
15511,6,19,16,30,2.93,288.53,0,1.26,483.38,28.04,394.13,33.2,180.67,0,51.23,0.37
15512,6,19,16,45,2.95,263.5,0,1.261,479.58,27.34,396.27,33.06,180.13,0,51.14,0.37
15514,6,19,17,15,2.99,228.87,0,1.261,459.16,27.15,397.4,32.95,180.33,0,50.8,0.37
15515,6,19,17,30,3,228.39,0,1.249,439.62,26.63,393.13,33.18,176.13,0,51.18,0.37
15518,6,19,18,15,3.05,224.28,0,1.204,443,26.56,393.4,33.16,175.93,0,51.21,0.37
15551,6,20,2,30,2.96,299.62,0,1.527,516.34,26.9,369.4,33.25,88.4,0,50.88,0.37
15566,6,20,6,15,3.15,217.01,0,2.505,592.12,30.68,415.4,33.33,109.53,0,51.18,0.37
15570,6,20,7,15,3.17,75.71,0,2.576,533.37,27.48,418.67,33.01,139,0,50.72,0.37
15590,6,20,12,15,2.42,76.29,0,1.537,453.49,26.9,388.8,32.34,131.13,0,50.22,0.37
15595,6,20,13,30,2.37,71.24,0,1.395,428.35,24.54,404.73,32.1,147.2,0,49.99,0.37
15603,6,20,15,30,2.26,127.85,0,1.157,427.08,26.05,403.2,32.33,128.53,0,50.08,0.37
15606,6,20,16,15,2.26,171.09,0,1.132,406.87,26,405.93,32.23,130,0,50.04,0.37
15607,6,20,16,30,2.27,161.64,0,1.119,400.89,25.88,404.6,32.22,131.33,0,50.07,0.37
15611,6,20,17,30,2.28,165.51,0,1.081,393.53,25.86,404.27,32.24,128.73,0,50.12,0.37
15687,6,21,12,30,2.62,104.27,0,1.485,333.9,23.84,416.8,32.63,121.93,0,50.32,0.37
15690,6,21,13,15,2.61,79.46,0,1.327,345.39,23.9,418.8,32.54,116.47,0,50.2,0.37
15691,6,21,13,30,2.61,46.34,0,1.276,345.08,23.81,421.67,32.36,117.2,0,50.1,0.37
15692,6,21,13,45,2.59,77.21,0.15,1.222,402.12,25.96,418.27,32.56,159.4,0,50.59,0.37
15695,6,21,14,30,2.58,142.07,0,1.129,476.05,26.99,430.47,32.62,183.87,0,50.55,0.37
15702,6,21,16,15,2.57,151.58,0,1.07,433.65,26.94,430.87,32.71,104.8,0,50.29,0.37
15703,6,21,16,30,2.57,192.27,0,1.07,427.59,26.9,430.6,32.72,154.2,0,50.54,0.37
15706,6,21,17,15,2.61,237.59,0,1.07,433.65,25.9,429.13,32.73,204.27,0,50.75,0.37
15707,6,21,17,30,2.63,247.11,0,1.07,411.64,25.76,425.73,32.93,204.13,0,50.89,0.37
15710,6,21,18,15,2.67,156.07,0,1.07,447,25.87,363.4,32.46,204.73,0,50.76,0.37
15714,6,21,19,15,2.68,160.1,0,1.009,415.99,25.97,366.8,32.48,205.13,0,50.7,0.37
15754,6,22,5,15,3.42,223.52,0,2.414,562.86,30.9,411.8,33.5,89.53,0,51.17,0.37
15774,6,22,10,15,3.02,0,166.23,1.867,475.51,28.86,433.87,32.08,98.13,25.08,48.97,0.37
15777,6,22,11,0,2.89,0,102.81,1.829,401.68,26.7,421.6,32.34,39.8,7.5,49.62,0.37
15786,6,22,13,15,2.65,64.91,0,1.567,311.87,24.27,391.87,32.54,121.53,0,50.31,0.37
15788,6,22,13,45,2.64,83.53,0,1.507,326.73,24.33,416,32.53,116.73,0,50.29,0.37
15789,6,22,14,0,2.63,63.27,0,1.472,327.62,24.39,426.73,32.54,102.13,0,50.19,0.37
15790,6,22,14,15,2.62,72.48,0,1.437,337.42,24.3,439.27,32.65,80.4,0,50.14,0.37
15791,6,22,14,30,2.61,12.35,3.9,1.402,328.52,24.12,437.6,32.48,22.8,0,49.93,0.37
15830,6,23,0,15,2.68,254.29,0,1.28,540.43,28.86,415.4,32.88,162.6,0,50.69,0.37
15831,6,23,0,30,2.7,319.68,0,1.331,505.26,28.99,407.33,33.31,121.87,0,50.9,0.37
15851,6,23,5,30,3.45,325.77,0,2.803,462.61,27.92,402.67,33.88,117.07,0,51.56,0.37
15902,6,23,18,15,2.69,164.27,0,1.269,416.3,27.7,405.93,32.73,205.6,24.84,50.84,0.37
15906,6,23,19,15,2.7,151.52,0,1.259,411.11,27.77,407.2,32.64,205.87,24.41,50.82,0.37
16892,7,4,1,45,2.91,411.07,0,1.52,533.2,28.76,442.93,34.11,127.87,0,51.58,0.37
16908,7,4,5,45,3.37,219.29,0,2.653,513.15,28.81,410.33,33.39,95.2,0,51.05,0.37
16980,7,4,23,45,2.32,319.49,0,0.64,398.02,26.76,390.6,32.73,204.13,0,50.78,0.37
17006,7,5,6,15,3.19,219.51,0,2.682,570.2,31.74,416.07,33.42,37,0,50.92,0.37
17192,7,7,4,45,3.01,410.25,0,2.468,513.56,31.41,437.6,34.05,130.93,0,51.61,0.37
17236,7,7,15,45,2.38,95.63,0,1.085,426.27,27.67,400.67,32.33,122.6,25.26,50.05,0.37
17246,7,7,18,15,2.5,209.11,0,0.982,409.02,27.93,439.87,32.72,183.47,25.08,50.61,0.37
17247,7,7,18,30,2.51,205.54,0,0.972,408.51,27.76,441.8,32.64,183.8,24.37,50.37,0.37
17250,7,7,19,15,2.54,179.59,0,0.926,422.39,27.81,439.6,32.71,184.4,25.31,50.53,0.37
17254,7,7,20,15,2.56,162.19,0,0.771,435.8,27.44,439.2,32.63,183.87,24.1,50.54,0.37
17278,7,8,2,15,2.87,279.03,0,1.047,568.66,32.36,429.73,33.18,7.33,0,50.47,0.37
17296,7,8,6,45,3.15,204.29,0,2.441,495.46,29.31,427.4,33.31,143,0,51.25,0.37
17298,7,8,7,15,3.16,149.26,0,2.406,460.3,25.71,406.33,33.29,155.67,0,51.17,0.37
17334,7,8,16,15,2.54,163.87,0,0.749,466.76,30.01,419.2,32.59,143.67,24.75,50.33,0.37
17338,7,8,17,15,2.56,161.13,0,0.75,451.1,29.92,421.73,32.46,144.53,24.34,50.46,0.37
17342,7,8,18,15,2.57,142.8,0,0.749,507.81,30.68,418.4,32.63,143.87,25.18,50.49,0.37
17394,7,9,7,15,3.39,242.03,0,2.81,529.34,30.72,401,33.52,112.07,0,51.31,0.37
17529,7,10,17,0,2.72,7.19,3.04,1.377,408.13,28.42,418.6,32.54,90.6,60.03,49.6,0.37
17541,7,10,20,0,2.71,77.12,0,1.131,484.96,29.95,438.87,32.65,147.2,58.11,50.33,0.37
17641,7,11,21,0,2.6,4.29,7.91,1.014,442.91,26.37,421.07,32.37,139.67,69.92,50.05,0.37
18113,7,16,19,0,2.7,33.32,0,1.213,466.82,28.38,415.73,32.52,164.73,68.87,50.29,0.37
19876,8,4,3,45,3.02,492.59,0,1.908,553.83,34.02,438.2,34.63,197.53,0,52.5,0.37
21215,8,18,2,30,3.02,448.88,0,1.71,528.43,29.09,424.53,34.58,228.47,0,52.59,0.37
21218,8,18,3,15,3.19,473.06,0,1.904,467.08,27.84,420.33,34.82,292.6,0,53.16,0.37
21219,8,18,3,30,3.23,513.83,0,1.955,475.98,29.05,410.8,35.27,299.6,0,53.7,0.37
21712,8,23,6,45,3.71,221.21,0,2.766,463.51,27.95,430.73,33.94,114.87,0,51.55,0.37
21714,8,23,7,15,3.75,222.23,0,2.763,453.96,27.14,429.2,34.02,175.07,0,51.8,0.37
21801,8,24,5,0,3.25,256.95,0,2.295,574.92,32.34,407.73,33.48,205.93,0,51.64,0.37
22739,9,15,2,45,2.75,442.42,0,1.825,393.07,22.57,431.53,34.07,177.6,0,51.92,0.37
22741,9,15,3,15,2.85,474.4,0,1.951,396.05,22.65,425.6,34.37,210,0,52.29,0.37
22830,9,16,1,30,2.71,453.9,0,1.486,441.89,24.84,429.6,34.03,204.6,0,51.96,0.37
22834,9,16,2,30,2.88,411.9,0,1.759,446.11,24.84,427.8,34.09,203.4,0,51.93,0.37
22923,9,17,0,45,1.87,315.25,0,1.302,430.04,23.73,269.07,32.12,213.33,0,50.6,0.37
22926,9,17,1,30,1.96,338.4,0,1.512,403.3,23.67,265.87,32.33,213.07,0,50.89,0.37
22927,9,17,1,45,1.98,336.8,0,1.59,385.69,23.77,265.47,32.32,213,0,50.77,0.37
22930,9,17,2,30,2.09,338.34,0,1.787,389.98,23.96,262.6,32.58,214.33,0,50.82,0.37
23010,9,17,22,30,1.99,296.88,0,0.811,282.58,22.67,257.33,31.93,330.13,0,51.37,0.37
23011,9,17,22,45,2.02,302.53,0,0.795,278.46,22.72,256.07,32.04,330.4,0,51.31,0.37
23012,9,17,23,0,2.04,288.72,0,0.778,280.93,22.74,255.4,32.09,333.07,0,51.29,0.37
23108,9,18,23,0,3.09,350.7,0,0.8,271.9,22.79,274.13,33.3,381.8,0,53.1,0.37
23109,9,18,23,15,3.12,377.18,0,0.796,262.95,22.73,260.07,33.46,379.4,0,53.18,0.37
23110,9,18,23,30,3.15,400.42,0,0.788,264.77,22.73,252.47,33.65,377.33,0,53.47,0.37
23112,9,19,0,0,3.23,267.51,0,0.792,410.46,24.23,252.8,33.1,255.33,0,51.94,0.37
23113,9,19,0,15,3.26,253.23,0,0.845,455.13,24.82,251.6,33.07,208.53,0,51.65,0.37
23121,9,19,2,15,3.45,281.1,0,1.349,426.79,24.82,238.33,33.33,206.6,0,51.8,0.37
23122,9,19,2,30,3.47,287.67,0,1.411,426.48,24.59,237.93,33.38,205.8,0,51.78,0.37
