month_day_hour_min,n_p,i_uiip,p_uiip
15404,1.54,481.87,26.77
15405,1.54,434.99,25.71
15406,1.532,406.24,25.54
15407,1.53,398.62,25.37
15408,1.53,415.63,25.54
15409,1.531,420.93,25.31
15410,1.53,435.96,25.22
15411,1.53,410.19,25.16
15412,1.53,430.54,25.28
15413,1.53,429.9,25.48
15414,1.531,410.5,25.48
15415,1.53,418.56,25.45
15416,1.53,417.59,25.63
15417,1.53,416.45,25.48
15418,1.531,428.23,25.4
15419,1.53,399.09,25.54
15420,1.53,377.59,25.27
15421,1.53,390.18,25.29
15422,1.531,389.62,25.57
15423,1.531,418.06,25.49
15424,1.53,373.99,24.44
15425,1.53,359.81,24.49
15426,1.53,358.64,24.5
15427,1.531,379.59,24.33
15428,1.53,411.02,24.1
15429,1.512,271.76,20.02
15430,1.471,261.41,21.23
15431,1.432,260.4,21.13
15432,1.393,266.48,19.83
15433,1.349,267.66,19.54
15434,1.306,266.03,19.86
15435,1.252,258.57,21.56
15436,1.195,258.56,21.45
15437,1.132,261.62,20.7
15438,1.061,257.98,21.28
15439,0.995,258.06,21.33
15440,0.943,256.54,21.64
15441,0.887,254.14,21.64
15442,0.833,257.68,21.35
15443,0.781,255.65,21.74
15444,0.741,255.22,21.82
15445,0.705,260.62,20.66
15446,0.665,255.15,22.13
15447,0.635,254.69,22
15448,0.607,255.38,22.16
15449,0.591,309.39,24.37
15450,0.59,320.3,23.85
15451,0.59,314.72,22.86
15452,0.607,452.27,27.05
15453,0.681,516.86,28.85
15454,0.753,506.25,29.01
15455,0.828,481.87,29.4
15456,0.909,498.23,29.31
15457,0.996,511.03,29.32
15458,1.087,503.53,29.48
15459,1.179,477.65,29.45
15460,1.269,490.44,29.85
15461,1.361,476.39,29.88
15462,1.454,483.71,29.93
15463,1.545,483.5,29.88
15464,1.636,495.78,30.01
15465,1.729,484.41,29.91
15466,1.82,461.06,29.87
15467,1.913,451.38,29.87
15468,2.015,469.34,29.99
15469,2.121,466.53,29.71
15470,2.225,462.17,28.86
15471,2.33,463.33,28.82
15472,2.432,474.1,28.9
15473,2.526,449.62,28.92
15474,2.621,449.93,28.93
15475,2.715,441.14,28.29
15476,2.805,443.41,26.3
15477,2.882,440.88,26.63
15478,2.952,421.26,23.77
15479,3.006,299.35,21.41
15480,3.01,255.43,22.41
15481,3.01,288.54,23.21
15482,3.01,304.18,23.24
15483,3.007,298.89,21.56
15484,2.959,238.43,19.39
15485,2.879,237.3,19.3
15486,2.777,237.14,18.65
15487,2.664,238.81,18.12
15488,2.537,241.92,17.03
15489,2.411,241.37,17.17
15490,2.288,240.91,17.02
15491,2.165,244.02,16.02
15492,2.04,244.87,15.69
15493,1.915,240.05,16.61
15494,1.801,233.27,18.56
15495,1.701,229.05,19.44
15496,1.605,354.15,23.18
15497,1.554,444.42,25.86
15498,1.522,429.42,25.88
15499,1.491,427.71,25.89
15500,1.463,440.43,26.2
15501,1.439,442.34,26.44
15502,1.424,428.71,26.46
15503,1.42,431.34,26.44
15504,1.412,439.79,26.37
15505,1.404,448.14,26.44
15506,1.391,446.33,26.46
15507,1.381,442.97,26.34
15508,1.375,436.9,26.38
15509,1.367,440.95,26.37
15510,1.355,437.73,26.41
15511,1.347,437.94,26.34
15512,1.335,432.13,26.41
15513,1.33,425.72,26.45
15514,1.328,406.31,25.82
15515,1.321,397.63,25.72
15516,1.321,414.71,25.66
15517,1.32,402.01,25.8
15518,1.32,395.23,25.58
15519,1.32,368.75,25.73
15520,1.32,365.96,25.04
15521,1.32,368.05,24.88
15522,1.32,373.95,24.86
15523,1.32,377.88,24.89
15524,1.32,367.8,24.84
15525,1.311,300.67,20.16
15526,1.265,234.33,19.27
15527,1.203,225.4,21.21
15528,1.14,260.39,21.33
15529,1.077,278.23,21.65
15530,1.018,278.64,21.65
15531,0.958,279.56,21.42
15532,0.895,281.83,21.09
15533,0.823,282.18,20.78
15534,0.749,280.33,20.99
15535,0.681,278.8,21.33
15536,0.618,278.99,21.33
15537,0.555,278.24,21.56
15538,0.497,274.88,21.79
15539,0.446,275,21.88
15540,0.4,275.13,22.28
15541,0.354,276.91,22.03
15542,0.309,275.22,22.36
15543,0.272,278.66,21.61
15544,0.243,275.17,22.42
15545,0.219,275.18,22.56
15546,0.197,269.51,22.54
15547,0.18,337.68,24.52
15548,0.192,452.87,23.9
15549,0.24,481.12,23.75
15550,0.292,516.84,27.27
15551,0.365,534.43,29.8
15552,0.458,549.27,29.92
15553,0.555,537.64,30.01
15554,0.651,522.95,29.97
15555,0.747,506.26,29.95
15556,0.844,510.84,29.89
15557,0.942,510.83,29.91
15558,1.038,507.28,29.94
15559,1.136,489.5,29.88
15560,1.235,475.74,28.26
15561,1.317,463.99,25.31
15562,1.405,446.27,26.53
15563,1.495,447.7,27.34
15564,1.589,470.15,27.23
15565,1.694,477.16,29.94
15566,1.795,470,29.88
15567,1.897,464.1,29.97
15568,1.997,478.58,29.78
15569,2.095,493.45,29.88
15570,2.191,494.94,29.92
15571,2.289,487.54,29.82
15572,2.387,486.84,29.63
15573,2.481,496.35,29.89
15574,2.579,483.59,29.97
15575,2.665,366.52,25.48
15576,2.68,258.12,22.72
15577,2.68,280.07,22.76
15578,2.677,250.24,22.16
15579,2.659,215.1,21.66
15580,2.628,216.1,21.16
15581,2.585,221.83,19.52
15582,2.537,270.56,22.19
15583,2.491,300.8,19.9
15584,2.443,301.53,19.48
15585,2.369,292.62,20.97
15586,2.293,285.61,21.29
15587,2.216,284.65,21.24
15588,2.141,283.28,21.11
15589,2.066,283.76,21.02
15590,1.987,284.9,20.81
15591,1.91,284.07,20.91
15592,1.842,283.18,21.19
15593,1.765,287.71,20.97
15594,1.69,285.78,21.16
15595,1.623,283.42,21.45
15596,1.566,330.82,23.42
15597,1.546,414.73,25.99
15598,1.54,413.96,25.8
15599,1.534,423.93,25.95
15600,1.525,420.24,25.86
15601,1.511,426.77,25.7
15602,1.494,418.4,25.73
15603,1.481,431.48,25.76
15604,1.464,446.3,26.44
15605,1.453,445.12,26.88
15606,1.449,437.63,26.89
15607,1.443,443.55,26.95
15608,1.44,444.16,26.9
15609,1.44,425.15,26.95
15610,1.44,411.25,26.41
15611,1.44,405.35,26.37
15612,1.44,418.97,26.41
15613,1.44,379.39,25.24
15614,1.44,377.52,25.2
15615,1.44,365.06,25.24
15616,1.44,383.34,25.13
15617,1.44,399.59,25.39
15618,1.44,429.53,25.59
15619,1.44,381.8,25.79
15620,1.44,374.04,25.72
15621,1.44,390.1,25.76
15622,1.44,394.22,25.83
15623,1.44,388.16,25.91
15624,1.44,403.82,25.95
15625,1.44,428.95,25.76
15626,1.44,417.06,25.89
15627,1.44,419.72,25.86
15628,1.44,430.63,25.7
15629,1.426,370.55,24.17
15630,1.399,348.55,23.8
15631,1.376,341.22,23.9
15632,1.355,336.29,23.78
15633,1.343,338.88,23.76
15634,1.327,335.71,23.79
15635,1.315,332.07,23.8
15636,1.303,332.55,23.84
15637,1.3,309.64,23.87
15638,1.3,292.22,23.84
15639,1.287,204.68,20.87
15640,1.25,181.98,20.78
15641,1.213,178.18,21.26
15642,1.191,268.3,22.67
15643,1.176,270.27,22.76
15644,1.183,417.54,24.35
15645,1.246,469.2,25.06
15646,1.314,468.77,25.18
15647,1.385,482.22,27.35
15648,1.471,513.59,28.88
15649,1.554,526.66,28.86
15650,1.64,515.76,28.85
15651,1.721,519.31,27.83
15652,1.791,480.74,24.34
15653,1.847,465,23.82
15654,1.895,459.52,24.39
15655,1.948,431.8,25.05
15656,2.001,463.53,26.51
15657,2.063,494.32,28.02
15658,2.124,463.11,27.92
15659,2.187,450.52,27.86
15660,2.251,469.48,27.8
15661,2.321,512.94,27.86
15662,2.402,512.78,27.86
15663,2.477,502.03,27.91
15664,2.554,512.07,27.8
15665,2.627,497.01,27.87
15666,2.706,489.59,27.86
15667,2.783,478.56,27.82
15668,2.858,495.16,27.81
15669,2.928,510.55,27.72
15670,2.996,504.14,27.88
15671,3.046,418.47,23.91
15672,3.043,316.9,21.93
15673,3.002,286.69,20.08
15674,2.929,211.25,18.65
15675,2.839,223.29,17.99
15676,2.732,232.74,17.85
15677,2.611,235.21,17.44
15678,2.489,259,16.5
15679,2.361,261.93,15.82
15680,2.227,264.6,15.53
15681,2.098,263.27,15.82
15682,1.973,275.42,17.63
15683,1.873,353.67,21.84
15684,1.795,378.36,23.79
15685,1.733,364.81,23.88
15686,1.683,394.24,24.8
15687,1.639,398.22,24.88
15688,1.593,418.09,24.8
15689,1.552,439.77,25.84
15690,1.529,437.98,25.79
15691,1.513,434.51,25.76
15692,1.496,435.05,25.98
15693,1.487,390.93,24.94
15694,1.474,368.6,24.33
15695,1.455,358.08,24.26
15696,1.443,355.22,24.33
15697,1.433,351.1,24.33
15698,1.423,357.83,24.33
15699,1.41,357.1,24.27
15700,1.397,366.64,24.41
15701,1.379,364.97,24.38
15702,1.363,356.86,24.35
15703,1.351,347.09,24.39
15704,1.341,353.8,24.29
15705,1.334,320.09,23.5
15706,1.321,305.78,23.29
15707,1.31,318.07,23.75
15708,1.31,323.8,23.84
15709,1.309,302.42,23.53
15710,1.3,293.65,23.15
15711,1.287,283.97,22.76
15712,1.267,283.9,22.9
15713,1.256,322.88,23.82
15714,1.25,320,23.83
15715,1.243,320.03,23.92
15716,1.23,220.88,18.93
15717,1.197,238.73,21.63
15718,1.169,237.49,21.99
15719,1.141,239.18,21.36
15720,1.105,237.88,21.67
15721,1.073,239.66,21.01
15722,1.032,243.78,19.9
15723,0.992,246.06,19.93
15724,0.948,243.63,19.88
15725,0.889,253.94,21.39
15726,0.835,252.61,21.48
15727,0.784,250.29,22.03
15728,0.741,249.49,21.7
15729,0.687,249.79,21.63
15730,0.64,248.84,21.99
15731,0.604,278.54,22.22
15732,0.59,334.86,24.22
15733,0.59,352.84,24.53
15734,0.59,335.08,24.88
15735,0.59,343.89,24.82
15736,0.59,301.55,23.48
15737,0.59,286.95,24.04
15738,0.59,259.31,24.36
15739,0.59,254.63,24.38
15740,0.604,375.31,24.18
15741,0.654,418.15,24.53
15742,0.714,451.52,25.96
15743,0.785,445.53,26.32
15744,0.865,480.13,26.46
15745,0.949,479.14,26.89
15746,1.033,467.03,26.88
15747,1.115,478.47,26.82
15748,1.199,475.26,26.8
15749,1.276,461.39,26.82
15750,1.343,450.42,26.84
15751,1.413,434.21,26.75
15752,1.48,445.38,26.65
15753,1.55,439.7,27.01
15754,1.62,438.68,26.76
15755,1.695,435.2,27.14
15756,1.775,441.64,26.71
15757,1.861,438.01,26.97
15758,1.943,435.85,27.01
15759,2.028,441.33,26.47
15760,2.111,457.27,26.73
15761,2.191,469.45,27.5
15762,2.273,464.34,27.69
15763,2.357,476.18,27.82
15764,2.437,478.93,27.81
15765,2.517,489.07,27.78
15766,2.599,480.35,27.82
15767,2.667,396.68,25.25
15768,2.677,360.18,24.01
15769,2.678,376.05,24.37
15770,2.679,385.2,24.37
15771,2.663,333.84,22.63
15772,2.621,351.12,22.24
15773,2.569,390.42,22.37
15774,2.487,344.22,22.27
15775,2.411,310.47,21.65
15776,2.331,314.14,21.63
15777,2.251,311.77,21.85
15778,2.177,313,21.75
15779,2.105,341.89,22.31
15780,2.038,333.34,22.76
15781,1.971,359.66,23.48
15782,1.913,362.06,23.88
15783,1.863,351.28,23.9
15784,1.819,358.47,23.8
15785,1.769,352.48,23.82
15786,1.723,355.88,23.76
15787,1.68,348.09,23.82
15788,1.651,342.31,23.77
15789,1.633,367.15,24.78
15790,1.621,361.73,24.93
15791,1.62,369.68,24.78
15792,1.613,369.18,24.91
15793,1.605,369.16,24.85
15794,1.601,369.76,24.82
15795,1.593,376.74,24.84
15796,1.589,373.72,24.85
15797,1.58,377.58,24.83
15798,1.58,359.61,24.8
15799,1.578,351.36,24.92
15800,1.575,344.21,24.65
15801,1.565,292.02,23.17
15802,1.536,249.58,22.82
15803,1.501,230.11,22.82
15804,1.469,236.93,23
15805,1.442,251.16,23.35
15806,1.416,240.33,23.04
15807,1.39,227.43,22.93
15808,1.363,273.19,23.76
15809,1.339,279.94,23.93
15810,1.321,279.75,23.86
15811,1.306,282.31,23.82
15812,1.285,299.73,24.05
15813,1.27,325.16,24.95
15814,1.27,318.29,24.84
15815,1.269,316.73,24.78
15816,1.247,233.9,20.61
15817,1.213,251.06,22.67
15818,1.175,256.44,21.29
15819,1.133,258.86,20.94
15820,1.083,246.98,22.76
15821,1.029,247.94,22.69
15822,0.97,247.23,22.4
15823,0.912,249.13,22.17
15824,0.852,246.96,22.38
15825,0.793,258.25,22.44
15826,0.734,259.56,22.53
15827,0.689,248.17,23.55
15828,0.669,341.81,25.68
15829,0.668,345.82,25.88
15830,0.661,317.51,24.31
15831,0.664,342.47,23.78
15832,0.663,305.05,23.84
15833,0.661,292.27,23.88
15834,0.662,291.29,23.82
15835,0.661,287.2,23.76
15836,0.679,425.77,25.18
15837,0.727,467.85,27.44
15838,0.783,461.89,27.29
15839,0.845,467.3,28.36
15840,0.923,499.92,29.33
15841,0.997,507.02,29.58
15842,1.077,505.41,30.37
15843,1.152,475.31,27.41
15844,1.227,523.65,28.86
15845,1.297,527.14,28.63
15846,1.365,520.08,28.84
15847,1.432,521.07,28.88
15848,1.502,516.48,28.95
15849,1.563,516.9,29.08
15850,1.625,473.77,29.96
15851,1.686,489.63,29.78
15852,1.756,515.02,29.12
15853,1.832,504.59,29.33
15854,1.903,493.9,29.67
15855,1.98,485.36,29.89
15856,2.056,498.14,29.83
15857,2.129,511.93,29.82
15858,2.203,510.29,29.83
15859,2.277,512.82,29.77
15860,2.349,510.46,29.72
15861,2.421,527.95,29.57
15862,2.492,528.64,29.91
15863,2.553,432.24,27.31
15864,2.555,360.73,23.93
15865,2.519,370.44,23.73
15866,2.479,345.97,23.86
15867,2.44,353.83,23.78
15868,2.396,434,23.78
15869,2.315,424.6,23.9
15870,2.213,391.37,23.83
15871,2.119,392.66,24.61
15872,2.034,405.33,24.82
15873,1.947,421.43,25.28
15874,1.864,429.93,25.82
15875,1.792,428.18,25.92
15876,1.733,409.46,25.87
15877,1.686,402.11,25.93
15878,1.641,397.13,25.87
15879,1.597,386.85,25.94
15880,1.559,404.34,25.82
15881,1.525,405.07,25.89
15882,1.488,408.32,25.92
15883,1.457,384.59,25.87
15884,1.43,394.38,25.9
15885,1.413,372.44,25.88
15886,1.408,370,25.92
15887,1.4,362.12,25.86
15888,1.399,371.08,25.84
15889,1.389,376.2,25.9
15890,1.38,380.47,25.78
15891,1.373,377.73,25.87
15892,1.361,393.48,25.86
15893,1.353,363.12,25.85
15894,1.35,360.36,25.94
15895,1.349,359.51,25.86
15896,1.347,362.34,25.97
15897,1.346,360.85,24.9
15898,1.343,334.28,24.81
15899,1.331,320.06,24.8
15900,1.323,318.71,24.86
15901,1.319,315.15,24.88
15902,1.309,318.14,24.95
15903,1.302,308.44,24.88
15904,1.298,299.65,24.27
15905,1.285,309.29,24.65
15906,1.272,319.22,24.97
15907,1.266,313.06,24.84
15908,1.26,329.91,25.39
15909,1.26,332.61,25.32
15910,1.26,328.81,25.16
15911,1.26,345.54,25.09
15912,1.247,328.89,24.86
15913,1.227,368.53,25.77
15914,1.212,389.63,26.15
15915,1.2,420.9,27.22
15916,1.182,254.17,19.27
15917,1.124,249.89,21.8
15918,1.059,250.93,21.56
15919,0.994,247.8,22.16
15920,0.931,247.37,22.14
15921,0.869,249.36,22.64
15922,0.832,379.69,26.69
15923,0.83,408.9,27.74
15924,0.83,381.98,26.25
15925,0.83,366.76,25.93
15926,0.83,339.69,24.89
15927,0.83,292.95,24.56
15928,0.83,314.04,24.24
15929,0.83,310.78,24.33
15930,0.83,306.53,24.41
15931,0.83,298.84,24.82
15932,0.842,410.11,26.01
15933,0.893,468.56,27.58
15934,0.96,438.47,27.95
15935,1.035,444.26,27.9
15936,1.115,469.11,29.9
15937,1.203,486.17,30.65
15938,1.294,459.37,30.95
15939,1.385,459.75,30.93
15940,1.475,469.78,30.93
15941,1.563,497.22,30.48
15942,1.648,479.29,30.82
15943,1.737,469.43,30.91
15944,1.824,489.07,30.6
15945,1.911,484.43,30.81
15946,1.999,470.03,30.93
15947,2.089,459.44,30.96
15948,2.175,450.42,30.97
15949,2.27,477.09,30.65
15950,2.371,487.69,29.89
15951,2.464,470.59,29.82
15952,2.559,484.44,29.17
15953,2.643,430.6,26.83
15954,2.719,420.15,26.84
15955,2.797,457.39,28.55
15956,2.874,459.82,28.83
15957,2.951,481.6,28.83
15958,3.029,481.97,30.01
15959,3.103,417.89,28.27
15960,3.111,339.54,24.93
15961,3.081,303.69,23.27
15962,3.04,326.56,23.26
15963,3.001,348,23.27
15964,2.958,385.23,23.17
15965,2.899,331.08,22.36
15966,2.819,325.51,22.2
15967,2.735,336.83,22.45
15968,2.656,354.11,23.8
15969,2.579,358.1,23.89
15970,2.506,342.56,23.84
15971,2.444,321.46,23.87
15972,2.385,314.94,23.82
15973,2.325,308.91,23.79
15974,2.267,303.3,23.93
15975,2.217,287.96,23.88
15976,2.177,318.22,23.76
15977,2.143,318.52,23.85
15978,2.106,324.18,23.82
15979,2.071,309.28,22.89
15980,2.029,297.61,22.8
15981,1.991,312.61,22.81
15982,1.952,274.24,22.86
15983,1.916,254.26,22.78
15984,1.88,259.99,22.82
15985,1.844,284.97,22.64
15986,1.805,285.26,22.82
15987,1.767,274.09,22.81
15988,1.73,307.84,22.72
15989,1.691,315.42,22.82
15990,1.653,314.9,22.73
15991,1.614,298.52,22.91
15992,1.576,278.66,23.02
15993,1.547,326.32,24.68
15994,1.529,322.14,24.4
15995,1.502,297.91,23.95
15996,1.472,286.6,23.83
15997,1.451,352.01,25.81
15998,1.447,366.5,26.27
15999,1.44,320.83,24.93
16000,1.429,321.8,24.8
16001,1.41,319.14,24.96
16002,1.393,350.31,25.5
16003,1.387,360.8,25.87
16004,1.38,355.42,25.78
16005,1.38,354.47,25.9
16006,1.375,339.69,25.14
16007,1.357,336.93,24.88
16008,1.337,279.37,22.07
16009,1.304,254.63,22.04
16010,1.265,262.32,20.28
16011,1.211,251.5,22.51
16012,1.148,254.08,21.93
16013,1.083,253.3,21.78
16014,1.012,254.26,20.84
16015,0.942,257.76,22.21
16016,0.879,276.31,22.44
16017,0.829,375.24,26.59
16018,0.82,442.97,28.54
16019,0.82,405.74,27.33
16020,0.82,387.9,26.2
16021,0.82,377.15,26.43
16022,0.82,343.99,25.93
16023,0.82,326.04,25.57
16024,0.82,340.28,25.37
16025,0.82,318.04,25.48
16026,0.82,319.47,25.35
16027,0.82,328.52,25.34
16028,0.834,436.15,26.31
16029,0.887,483.84,27.89
16030,0.954,515.78,29.24
16031,1.036,514.4,29.66
16032,1.119,527.93,29.35
16033,1.195,515.42,29.8
16034,1.277,518.11,30.12
16035,1.358,520.46,30.25
16036,1.441,536.36,29.84
16037,1.511,534.68,29.81
16038,1.575,521.66,30.13
16039,1.641,502.15,30.22
16040,1.707,516.9,30.3
16041,1.771,500.47,30.3
16042,1.84,484.87,30.29
16043,1.905,488.77,30.37
16044,1.97,508.72,30.66
16045,2.041,521,30.24
16046,2.116,514.69,30.45
16047,2.191,507.67,30.61
16048,2.27,526.52,29.86
16049,2.347,521,30.72
16050,2.425,519.17,30.71
16051,2.504,530.86,30.86
16052,2.582,539.65,30.63
16053,2.658,545.63,30.37
16054,2.734,551.31,30.1
16055,2.799,468.46,28.56
16056,2.809,420.43,26.37
16057,2.785,376.88,23.91
16058,2.743,355.45,23.24
16059,2.695,412.57,23.29
16060,2.619,401.4,23.28
16061,2.521,416.44,23.31
16062,2.412,432.12,23.17
16063,2.296,463.64,23.84
16064,2.179,469.67,24.43
16065,2.069,450.11,24.88
16066,1.971,462.58,25.73
16067,1.885,475.8,25.89
16068,1.805,451.29,25.9
16069,1.739,444.65,25.76
16070,1.68,406.66,25.89
16071,1.633,398.75,25.82
16072,1.587,410.5,25.97
16073,1.535,409.46,25.85
16074,1.492,397.69,25.9
16075,1.457,407.09,25.89
16076,1.426,411.29,25.97
16077,1.403,399.4,25.98
16078,1.385,392.45,25.86
16079,1.364,384.13,25.97
16080,1.345,375.15,25.97
16081,1.333,386.15,25.78
16082,1.311,402.99,25.82
16083,1.289,395.23,25.92
16084,1.264,395.85,25.93
16085,1.239,390.43,25.88
16086,1.214,386.86,25.94
16087,1.188,384.66,25.93
16088,1.163,382.79,25.95
16089,1.15,393.81,26.37
16090,1.149,377.11,25.93
16091,1.141,358.45,25.52
16092,1.126,358.51,25.39
16093,1.113,381.62,26.12
16094,1.11,371.17,26.44
16095,1.11,378.81,26.48
16096,1.11,383.46,26.69
16097,1.11,370.32,26.5
16098,1.11,370.56,26.35
16099,1.11,370.16,26.13
16100,1.11,393.48,26.35
16101,1.11,377.16,26.24
16102,1.11,379.96,25.76
16103,1.11,375.72,25.69
16104,1.104,382.59,25.76
16105,1.091,421.29,27.63
16106,1.09,432.23,27.53
16107,1.09,432.19,27.33
16108,1.087,424.66,27.24
16109,1.072,423.63,26.85
16110,1.053,428.23,26.83
16111,1.027,432.36,26.74
16112,1.001,429.88,26.59
16113,0.972,436.56,26.97
16114,0.951,434,27.5
16115,0.947,422.22,27.13
16116,0.927,334.13,24.32
16117,0.897,320.62,24.37
16118,0.88,347.51,25.82
16119,0.87,328.46,24.99
16120,0.856,329.16,24.93
16121,0.846,321.52,24.81
16122,0.835,331.11,25.22
16123,0.83,340.06,25.83
16124,0.845,466.31,27.55
16125,0.9,524.43,29.81
16126,0.971,530.59,29.76
16127,1.047,520.21,29.95
16128,1.125,511.05,30.93
16129,1.207,492.68,30.94
16130,1.29,502.24,30.95
16131,1.374,508.45,30.88
16132,1.46,483.94,30.95
16133,1.546,473.01,30.99
16134,1.631,482.85,30.95
16135,1.718,479.56,31.01
16136,1.817,487.85,30.93
16137,1.917,481.32,30.86
16138,2.017,477.26,30.95
16139,2.117,462.87,30.91
16140,2.215,525.04,30.89
16141,2.314,490.22,29.72
16142,2.397,425.15,24.82
16143,2.473,435.8,24.67
16144,2.551,454.48,24.68
16145,2.619,427.53,24.82
16146,2.685,424.73,24.86
16147,2.749,427.4,24.84
16148,2.813,454.25,25.92
16149,2.877,503.55,28.67
16150,2.941,512.14,28.65
16151,3.007,433.14,26.78
16152,3.016,342.65,23.97
16153,2.983,344.35,23.68
16154,2.943,408,25.42
16155,2.903,425.29,25.24
16156,2.862,476.05,25.31
16157,2.813,469.2,25.52
16158,2.729,466.24,25.34
16159,2.63,463.72,25.46
16160,2.528,463.12,25.38
16161,2.431,464.66,25.34
16162,2.335,475.38,25.28
16163,2.24,483.55,25.37
16164,2.149,478.26,26.1
16165,2.069,482.05,26.89
16166,2.001,479.38,26.87
16167,1.937,459.79,26.76
16168,1.883,475.57,26.89
16169,1.827,499.66,27.33
16170,1.779,488.67,27.99
16171,1.764,496.89,28.24
16172,1.76,478.86,28.04
16173,1.751,479.12,27.93
16174,1.738,476.07,27.97
16175,1.725,484.38,27.97
16176,1.71,491.13,27.88
16177,1.691,497.07,27.86
16178,1.663,502.13,27.92
16179,1.632,501.81,27.93
16180,1.601,505.2,27.97
16181,1.567,503.26,27.88
16182,1.54,498.76,27.94
16183,1.511,504.55,27.85
16184,1.483,494.9,27.95
16185,1.469,486.9,27.96
16186,1.457,493.12,28.51
16187,1.451,498.39,28.86
16188,1.45,471.34,27.95
16189,1.449,473.79,27.81
16190,1.441,433.81,26.93
16191,1.44,427.15,26.39
16192,1.429,404.95,25.86
16193,1.41,404.69,25.87
16194,1.392,410.66,25.9
16195,1.372,413.61,25.93
16196,1.352,412.37,25.95
16197,1.331,415.72,25.84
16198,1.309,410.53,25.94
16199,1.287,416.25,25.8
16200,1.26,419.19,25.94
16201,1.227,435.65,25.83
16202,1.194,466.79,26.96
16203,1.169,500.43,27.99
16204,1.141,504.51,27.97
16205,1.106,526.33,27.93
16206,1.07,540.35,27.71
16207,1.033,535.93,27.74
16208,0.996,526.6,26.7
16209,0.959,535.12,27.02
16210,0.926,535.85,28.88
16211,0.9,534.7,28.93
16212,0.881,513.61,28.93
16213,0.88,492.7,28.96
16214,0.88,492.15,28.82
16215,0.88,495.58,28.93
16216,0.88,448.55,27.09
16217,0.88,446.25,26.65
16218,0.872,439.41,27.16
16219,0.869,439.8,26.97
16220,0.871,498.24,23.54
16221,0.907,565.46,25.78
16222,0.957,564.13,27.05
16223,1.013,555.49,27.72
16224,1.076,554.55,27.78
16225,1.141,553.43,29.27
16226,1.213,558.07,29.37
16227,1.295,557.81,29.73
16228,1.372,553.38,29.75
16229,1.441,536.56,29.88
16230,1.511,524.83,29.9
16231,1.581,530,30.07
16232,1.659,558.43,30.21
16233,1.744,547.26,30.6
16234,1.831,542.65,30.71
16235,1.917,545.48,30.67
16236,2.002,546.58,30.55
16237,2.091,537.53,30.84
16238,2.177,521.23,30.98
16239,2.264,525.95,31.01
16240,2.352,545.72,30.67
16241,2.436,550.42,30.75
16242,2.521,523.37,30.97
16243,2.609,528.45,31.05
16244,2.694,539.19,30.94
16245,2.781,544.83,30.93
16246,2.866,533.28,31.14
16247,2.933,394.8,27.88
16248,2.94,330.44,23.82
16249,2.94,363.33,24.3
16250,2.937,381.67,24.33
16251,2.907,356.46,24.31
16252,2.868,391.25,24.27
16253,2.827,427.11,24.2
16254,2.785,455.96,24.21
16255,2.739,463.6,24.25
16256,2.669,433.51,24.41
16257,2.587,427.83,24.39
16258,2.508,408.99,24.54
16259,2.435,414.21,24.28
16260,2.359,419.95,24.28
16261,2.287,400.09,24.28
16262,2.216,412.49,24.3
16263,2.142,413.52,24.36
16264,2.07,402,24.37
16265,1.996,417.77,24.26
16266,1.927,392.71,24.39
16267,1.863,376.79,24.41
16268,1.803,374.16,24.39
16269,1.746,371.52,24.34
16270,1.688,374.75,24.34
16271,1.627,391.96,24.3
16272,1.559,384.15,24.27
16273,1.492,388.11,24.46
16274,1.427,462.01,26.61
16275,1.383,505.82,27.93
16276,1.334,527.82,28.77
16277,1.304,555.67,29.92
16278,1.287,557.38,30.01
16279,1.277,547.72,29.99
16280,1.27,554.07,29.91
16281,1.264,533.42,30.04
16282,1.26,528.24,29.48
16283,1.261,522.03,29
16284,1.261,494.77,28.46
16285,1.26,503.12,28.35
16286,1.26,483.38,28.04
16287,1.261,479.58,27.34
16288,1.261,460.26,27.46
16289,1.261,459.16,27.15
16290,1.249,439.62,26.63
16291,1.233,441.69,26.89
16292,1.221,441.7,26.65
16293,1.204,443,26.56
16294,1.178,446.64,26.31
16295,1.164,449.53,27.37
16296,1.159,483.32,28.22
16297,1.15,507.78,28.86
16298,1.149,484.58,27.88
16299,1.132,489.04,27.91
16300,1.112,495.02,28.25
16301,1.101,518.7,28.84
16302,1.09,519.38,28.8
16303,1.075,521.42,28.83
16304,1.063,503.25,28.41
16305,1.047,524.41,28.95
16306,1.032,491.59,28.28
16307,1.024,457.82,26.78
16308,1.012,453.78,26.78
