month_day_hour_min,i_uiipu,c_pu_p,p_pu
26244,112.27,0,49.85
26245,87.73,0,49.45
26246,14.53,0,48.73
26247,13.87,0,48.73
26248,14.87,0,48.69
26249,13.73,0,48.52
26250,84.47,0,49.65
26251,125.93,0,48.65
26252,130.4,0,47.9
26253,132.27,0,47.93
26254,132,0,47.91
26255,116.2,0,49.79
26256,163,0,49.93
26257,172.33,0,49.82
26258,169.47,0,49.88
26259,171.8,0,49.52
26260,171.13,0,49.65
26261,171.73,0,49.78
26262,169.4,0,49.77
26263,169.6,0,49.86
26264,169.87,0,49.88
26265,170.2,0,49.86
26266,169.93,0,49.85
26267,168.67,0,49.95
26268,168.67,0,50
26269,167.13,0,50.11
26270,167.93,0,49.99
26271,168.4,0,49.99
26272,169.33,0,49.88
26273,169.27,0,49.79
26274,168.33,0,50.03
26275,169.33,0,49.99
26276,172.07,0,49.69
26277,171.93,0,49.81
26278,172.2,0,49.6
26279,170.07,0,49.82
26280,171.67,0,49.68
26281,170.8,0,49.63
26282,170.93,0,49.71
26283,169.47,0,49.61
26284,172.07,0,49.59
26285,170.87,0,49.81
26286,178.73,0,49.7
26287,329.93,0,51.1
26288,359.73,0,51.19
26289,366.93,0,51.39
26290,367.53,0,51.48
26291,367.87,0,51.61
26292,368.73,0,51.56
26293,380.87,0,52.02
26294,389.73,0,52.27
26295,389.73,0,52.24
26296,389.8,0,52.32
26297,390.6,0,52.28
26298,388.4,0,52.47
26299,388.07,0,52.69
26300,385.47,0,52.58
26301,384.33,0,52.8
26302,212.73,0,50.81
26303,211.8,0,51.01
26304,213.53,0,50.99
26305,212.13,0,51.14
26306,212.47,0,51.24
26307,211.13,0,51.29
26308,212,0,51.15
26309,211.47,0,51.39
26310,279.47,0,52.31
26311,300.6,0,52.59
26312,299.53,0,52.68
26313,300.67,0,52.59
26314,272.53,0,52.37
26315,272.93,0,52.38
26316,268.73,0,52.47
26317,268.93,0,52.5
26318,269.4,0,52.48
26319,269.8,0,52.51
26320,307.07,0,53.07
26321,314.33,0,53.36
26322,332.93,0,53.5
26323,370.27,0,53.91
26324,369.13,0,54
26325,314.33,0,53.54
26326,313.67,0,53.18
26327,340.53,0,53.85
26328,369.27,0,54.15
26329,369.27,0,54.24
26330,371.8,0,54.12
26331,369.53,0,54.23
26332,369.6,0,53.9
26333,252.87,0,52.31
26334,93.53,0,51.26
26335,98.33,0,51.03
26336,101.73,0,50.84
26337,102,0,50.69
26338,104.93,0,50.62
26339,109.27,0,50.42
26340,109.8,0,50.03
26341,111.6,0,49.88
26342,109.87,0,49.84
26343,91.2,0,49.59
26344,14.33,0,48.69
26345,14.67,0,48.41
26346,14.8,0,48.27
26347,14.2,0,48.68
26348,14.47,0,48.37
26349,33.4,0,48.8
26350,155.8,0,50.12
26351,155.33,0,50.14
26352,154.47,0,50.21
26353,153.2,0,50.31
26354,152.33,0,50.01
26355,151.33,0,50.33
26356,152.6,0,50.12
26357,150.93,0,50.41
26358,151.6,0,50.29
26359,151.8,0,50.28
26360,151.73,0,50.42
26361,150.27,0,50.27
26362,151.4,0,50.24
26363,150.6,0,50.41
26364,150.27,0,50.33
26365,151.93,0,50.29
26366,150.13,0,50.3
26367,151.93,0,50.39
26368,151.2,0,50.26
26369,153.27,0,50.16
26370,152.07,0,50.25
26371,152.27,0,50.11
26372,180.67,0,50.37
26373,211.6,0,50.59
26374,211.6,0,50.52
26375,212.2,0,50.54
26376,192.4,0,50.37
26377,182.2,0,50.33
26378,180.73,0,50.4
26379,181.67,0,50.37
26380,181.87,0,50.31
26381,181.53,0,50.35
26382,183.13,0,50.3
26383,212.2,0,50.54
26384,383.47,0,52.21
26385,386.4,0,52.37
26386,387.67,0,52.25
26387,385.6,0,52.33
26388,387,0,52.35
26389,387.53,0,52.51
26390,385.6,0,52.79
26391,385.73,0,52.82
26392,385.87,0,52.7
26393,384.33,0,52.93
26394,384.87,0,52.97
26395,384,0,53.1
26396,383.07,0,53.1
26397,381.93,0,53.18
26398,342.4,0,52.82
26399,291.47,0,52.54
26400,308,0,52.75
26401,318.4,0,53.05
26402,302.33,0,52.86
26403,272.33,0,52.45
26404,248.53,0,52.1
26405,206.6,0,51.86
26406,207.67,0,51.86
26407,207.8,0,51.86
26408,207.13,0,51.95
26409,207.93,0,51.78
26410,208.67,0,51.9
26411,270.47,0,52.73
26412,297.93,0,52.83
26413,295.53,0,52.92
26414,292.27,0,52.96
26415,292.53,0,52.95
26416,297.47,0,52.63
26417,295.13,0,52.56
26418,292.13,0,52.65
26419,178.73,0,51.57
26420,162.07,0,51.54
26421,161.07,0,51.61
26422,221.87,0,52.11
26423,332.8,0,52.95
26424,313.73,0,52.81
26425,135.6,0,51.42
26426,121.93,0,51.58
26427,141.87,0,51.54
26428,143.13,0,51.5
26429,156.47,0,51.46
26430,182,0,51.67
26431,203.53,0,51.84
26432,202.67,0,51.67
26433,194.07,0,51.46
26434,175.07,0,51.58
26435,177.4,0,51.2
26436,179.8,0,50.44
26437,153.47,0,49.98
26438,150.87,0,49.88
26439,152.8,0,49.93
26440,153.8,0,49.83
26441,149.67,0,50.22
26442,148.73,0,50.5
26443,149.07,0,50.49
26444,147.2,0,50.59
26445,148,0,50.69
26446,148.13,0,50.56
26447,147.53,0,50.48
26448,149.6,0,50.61
26449,146.73,0,50.84
26450,147.67,0,50.74
26451,149.47,0,50.82
26452,148.53,0,50.69
26453,160.4,0,50.6
26454,181.67,0,50.91
26455,180.33,0,50.75
26456,178.4,0,50.75
26457,175.93,0,50.74
26458,156.07,0,50.63
26459,152.6,0,50.61
26460,169.07,0,50.78
26461,196.4,0,50.82
26462,196.27,0,50.81
26463,195.87,0,50.87
26464,195.4,0,50.86
26465,195.8,0,51.01
26466,196.33,0,51.05
26467,196,0,50.88
26468,195.27,0,50.92
26469,186.67,0,50.84
26470,182.2,0,50.8
26471,181.8,0,50.82
26472,182.8,0,50.84
26473,183.07,0,50.75
26474,181.8,0,50.68
26475,182.27,0,50.68
26476,182.47,0,50.54
26477,170.47,0,50.44
26478,168.27,0,50.46
26479,168.53,0,50.33
26480,166.33,0,50.49
26481,167.27,0,50.21
26482,167.2,0,50.39
26483,168.4,0,50.43
26484,166.33,0,50.49
26485,165.33,0,50.5
26486,167.8,0,50.59
26487,181.47,0,50.71
26488,180.13,0,50.69
26489,181.73,0,50.61
26490,184.8,0,50.69
26491,328.8,0,52.48
26492,380.6,0,53.14
26493,226.6,0,51.33
26494,245.67,0,51.84
26495,302.4,0,52.59
26496,301.2,0,52.66
26497,298.07,0,52.82
26498,294.8,0,52.9
26499,294.07,0,52.91
26500,276.53,0,52.74
26501,267.13,0,52.8
26502,268.73,0,52.68
26503,261.07,0,52.84
26504,273.6,0,52.82
26505,274.13,0,52.68
26506,275.47,0,52.56
26507,272.8,0,52.63
26508,270.4,0,52.93
26509,268.93,0,52.89
26510,267.53,0,52.96
26511,268.73,0,52.86
26512,184.47,0,51.93
26513,159.4,0,51.82
26514,137.87,0,51.57
26515,161.2,0,51.64
26516,173.27,0,51.61
26517,171.47,0,51.82
26518,172.67,0,51.6
26519,171,0,51.67
26520,195,0,51.73
26521,201.4,0,51.72
26522,202.13,0,51.54
26523,201.93,0,51.58
26524,203.93,0,51.28
26525,204.47,0,51.17
26526,203.53,0,51.37
26527,202.93,0,51.5
26528,195.67,0,51.21
26529,132.13,0,50.82
26530,145.27,0,50.71
26531,143.4,0,50.88
26532,147.8,0,50.42
26533,147.33,0,50.48
26534,146.4,0,50.46
26535,147.33,0,50.37
26536,148,0,50.42
26537,146.8,0,50.46
26538,145.8,0,50.57
26539,145.87,0,50.32
26540,147.73,0,50.16
26541,145.93,0,50.46
26542,147.8,0,50.28
26543,147.33,0,50.35
26544,147.13,0,50.52
26545,147.67,0,50.48
26546,148.4,0,50.48
26547,155.07,0,50.48
26548,166.4,0,50.64
26549,162.53,0,50.33
26550,157.13,0,50.36
26551,156.67,0,50.42
26552,157.93,0,50.32
26553,191.67,0,50.88
26554,199.13,0,50.78
26555,199.53,0,50.77
26556,198.07,0,50.88
26557,197.47,0,50.88
26558,196.8,0,50.9
26559,198.4,0,50.95
26560,198.53,0,50.74
26561,198.4,0,50.84
26562,199.27,0,50.93
26563,199.2,0,50.64
26564,199.93,0,50.67
26565,199.47,0,50.86
26566,198.6,0,50.7
26567,198.73,0,50.66
26568,198.6,0,50.56
26569,199.73,0,50.51
26570,199.07,0,50.46
26571,198.8,0,50.5
26572,200.07,0,50.38
26573,200.73,0,50.44
26574,164.07,0,49.82
26575,122.8,0,49.67
26576,107.53,0,49.48
26577,107.6,0,49.48
26578,109.27,0,49.38
26579,220.93,0,50.54
26580,386.6,0,51.93
26581,386.47,0,52.03
26582,386,0,52.15
26583,383.4,0,52.29
26584,384.73,0,52.39
26585,386,0,52.3
26586,382.4,0,52.81
26587,380.4,0,52.91
26588,289.47,0,51.9
26589,209.47,0,51.05
26590,210.27,0,51.25
26591,208,0,51.52
26592,207.6,0,51.52
26593,208.13,0,51.56
26594,208.27,0,51.59
26595,208.07,0,51.64
26596,207.67,0,51.5
26597,207.8,0,51.64
26598,207.53,0,51.54
26599,207.73,0,51.44
26600,299.33,0,52.63
26601,298.73,0,52.78
26602,298,0,52.78
26603,298.73,0,52.8
26604,297.93,0,52.73
26605,235.87,0,52.07
26606,206.27,0,51.89
26607,204.87,0,51.95
26608,206.67,0,51.74
26609,206.07,0,51.69
26610,205.67,0,51.8
26611,217.13,0,52.06
26612,203.6,0,51.73
26613,203.67,0,51.59
26614,184.6,0,51.35
26615,180.53,0,51.49
26616,178.67,0,51.02
26617,154.47,0,51.03
26618,154.07,0,50.82
26619,154.6,0,50.73
26620,154.8,0,50.63
26621,156.53,0,50.39
26622,161.8,0,50.55
26623,163.67,0,50.68
26624,162.93,0,50.65
26625,164.4,0,50.54
26626,131.13,0,50.33
26627,129.87,0,50.22
26628,129.27,0,50.22
26629,130,0,50.26
26630,132.33,0,50.11
26631,147.87,0,50.31
26632,164.93,0,50.39
26633,167.93,0,50.39
26634,167.2,0,50.43
26635,165.27,0,50.46
26636,165.93,0,50.46
26637,166.6,0,50.56
26638,166.33,0,50.45
26639,192.2,0,50.82
26640,212.47,0,50.88
26641,213.2,0,50.89
26642,213.87,0,50.74
26643,213.87,0,50.71
26644,212.73,0,50.61
26645,211.87,0,50.5
26646,212.6,0,50.71
26647,211.67,0,50.5
26648,212.2,0,50.61
26649,211.6,0,50.65
26650,230.47,0,50.9
26651,315.27,0,51.44
26652,291.93,0,51.4
26653,281.87,0,51.19
26654,272.13,0,51.2
26655,259.47,0,51.04
26656,254.33,0,51.13
26657,254.13,0,51.04
26658,253.87,0,50.99
26659,221.07,0,50.71
26660,208.87,0,50.62
26661,209.33,0,50.63
26662,210.13,0,50.74
26663,209.73,0,50.59
26664,211.47,0,50.5
26665,212.2,0,50.52
26666,210.93,0,50.51
26667,211,0,50.37
26668,211,0,50.36
26669,212,0,50.3
26670,211.07,0,50.31
26671,173,0,49.93
26672,168.47,0,49.86
26673,166.33,0,49.91
26674,168.93,0,49.84
26675,182.27,0,50.03
26676,193.53,0,50.19
26677,370.93,0,52.06
26678,382.53,0,52.01
26679,386.13,0,52.12
26680,381.67,0,52.4
26681,381.87,0,52.48
26682,380.13,0,52.65
26683,380,0,52.73
26684,298.93,0,51.84
26685,181.93,0,50.76
26686,181.2,0,50.91
26687,182,0,50.87
26688,181.73,0,51.1
26689,181.53,0,51.17
26690,277.53,0,52.5
26691,302,0,52.61
26692,301.8,0,52.74
26693,298.2,0,52.77
26694,298,0,52.71
26695,213.67,0,51.71
26696,194.53,0,51.74
26697,192.73,0,51.67
26698,193.13,0,51.61
26699,192.53,0,51.76
26700,192.93,0,51.86
26701,193,0,51.79
26702,193.33,0,51.91
26703,192.93,0,51.63
26704,195.4,0,51.21
26705,181.13,0,51.54
26706,178.67,0,51.64
26707,179.07,0,51.71
26708,180.87,0,51.54
26709,181.67,0,51.57
26710,224.87,0,51.9
26711,193.2,0,51.52
26712,184.47,0,51.38
26713,192.13,0,51.27
26714,192.67,0,51.24
26715,192.13,0,51.3
26716,193.93,0,50.95
26717,194.27,0,51.04
26718,195.27,0,51.01
26719,194.87,0,51.1
26720,194.4,0,51.16
26721,193.4,0,51.01
26722,193.53,0,51.07
26723,194.27,0,51.06
26724,193.13,0,50.99
26725,195.33,0,50.86
26726,194.07,0,50.95
26727,195.33,0,50.76
26728,194,0,50.85
26729,196,0,50.88
26730,194.33,0,50.98
26731,193.93,0,50.86
26732,195.33,0,50.93
26733,201.47,0,51.06
26734,208.4,0,51.05
26735,208.27,0,50.94
26736,209,0,50.8
26737,208.13,0,50.95
26738,209.2,0,50.93
26739,209.2,0,51.12
26740,208.13,0,51.05
26741,209.47,0,51.03
26742,209.4,0,51.01
26743,211.13,0,51
26744,209.33,0,51.06
26745,209.8,0,50.96
26746,211.47,0,50.8
26747,209,0,50.99
26748,208.2,0,51.01
26749,209.2,0,50.98
26750,209.87,0,51.04
26751,222.73,0,51.18
26752,295.6,0,51.63
26753,294.13,0,51.55
26754,293,0,51.64
26755,277.27,0,51.43
26756,258.8,0,51.24
26757,257.2,0,51.27
26758,255.33,0,51.41
26759,257.2,0,51.32
26760,258.07,0,51.25
26761,241.2,0,51.05
26762,239.47,0,51.07
26763,237.4,0,51.08
26764,230.07,0,51.03
26765,145.8,0,50.26
26766,146.13,0,50.29
26767,146.73,0,50.05
26768,192.47,0,50.61
26769,210.4,0,50.9
26770,211.6,0,50.72
26771,203.4,0,50.45
26772,171.13,0,50.48
26773,155.27,0,50.41
26774,155.8,0,50.69
26775,178.87,0,50.7
26776,185.6,0,50.76
26777,204.8,0,51.05
26778,244.33,0,51.48
26779,284.4,0,51.86
26780,284.13,0,52.02
26781,284.4,0,52.1
26782,279.47,0,52.27
26783,278.47,0,52.34
26784,277.27,0,52.47
26785,273.07,0,52.6
26786,235.07,0,51.9
26787,143.27,0,51.41
26788,143.87,0,51.27
26789,144.73,0,51.39
26790,147.87,0,51.13
26791,148.2,0,51.15
26792,273.13,0,52.59
26793,302.67,0,52.9
26794,301.2,0,52.86
26795,297.8,0,52.96
26796,299.73,0,52.82
26797,297.13,0,53.05
26798,294.67,0,53.09
26799,295.2,0,52.99
26800,297.2,0,52.92
26801,250.6,0,52.11
26802,120.73,0,51.37
26803,119.93,0,51.34
26804,121.27,0,51.37
26805,120.27,0,51.34
26806,119.73,0,51.19
26807,120.47,0,51.29
26808,126.2,0,51.12
26809,203.07,0,51.5
26810,203.6,0,51.49
26811,199.47,0,51.35
26812,177.6,0,50.93
26813,179.73,0,50.81
26814,177.47,0,51.04
26815,169.8,0,50.9
26816,161,0,50.99
26817,154.33,0,50.92
26818,127.93,0,50.5
26819,127.27,0,50.47
26820,128.6,0,50.46
26821,129.27,0,50.46
26822,128.67,0,50.63
26823,129.73,3.42,50.52
26824,128.93,1.08,50.44
26825,143.93,0.22,50.56
26826,180.13,0.02,51.01
26827,178.6,0,51.01
26828,178.73,0,50.8
26829,179.13,0,50.91
26830,179.67,0,50.78
26831,181.13,0,50.69
26832,180.47,0,50.73
26833,181,0,50.8
26834,182.47,0,50.82
26835,182.47,0,50.74
26836,183.67,0,50.59
26837,181.87,0,50.69
26838,207.47,0,50.94
26839,209.27,0,50.87
26840,210.4,0,50.94
26841,210.47,0,51.01
26842,211.07,0,50.85
26843,211.2,0,50.82
26844,240.07,0,51.13
26845,293.93,0,51.46
26846,260.67,0,51.24
26847,250.07,0,51.18
26848,243.6,0,50.99
26849,240.67,0,51.05
26850,240.93,0,51.13
26851,233.4,0,51.03
26852,233.2,0,51.03
26853,233.87,0,50.98
26854,235,0,50.94
26855,235.73,0,50.87
26856,234.8,0,50.9
26857,237.67,0,50.9
26858,233.93,0,50.98
26859,235.93,0,50.89
26860,233.53,0,51.03
26861,235.6,0,51.05
26862,235.33,0,50.91
26863,233.47,0,50.95
26864,227.47,0,50.76
26865,220.6,0,50.7
26866,191.93,0,50.63
26867,187.87,0,50.57
26868,187.47,0,50.59
26869,186.4,0,50.61
26870,187.47,0,50.57
26871,186.2,0,50.76
26872,185.8,0,50.65
26873,190.73,0,50.84
26874,290.47,0,51.91
26875,349,0,52.51
26876,346.8,0,52.69
26877,290.53,0,51.9
26878,271.33,0,51.96
26879,266.73,0,52.1
26880,264.93,0,52.27
26881,264.27,0,52.4
26882,265.73,0,52.39
26883,264.73,0,52.48
26884,264.33,0,52.6
26885,263,0,52.66
26886,267,0,52.66
26887,207.27,0,51.86
26888,204.47,0,52.03
26889,244.6,0,52.72
26890,359.4,0,54.48
26891,357,0,54.5
26892,355.87,0,54.36
26893,225.07,0,52.86
26894,156,0,52.05
26895,156.07,0,52.11
26896,158.73,0,52.01
26897,158.33,0,51.82
26898,156.6,0,52.12
26899,158.53,0,52.12
26900,149.87,0,51.84
26901,116.47,0,51.91
26902,158.07,0,51.99
26903,175.6,0,52.15
26904,201.67,0,52.32
26905,201.4,0,52.17
26906,200,0,52.15
26907,201.2,0,51.95
26908,202,0,51.95
26909,201.67,0,51.97
26910,202.13,0,51.9
26911,202.33,0,51.74
26912,202.53,0,51.63
26913,212.27,0,50.07
26914,214.13,0,49.51
26915,215.07,0,49.19
26916,216.73,0,49.14
26917,216.67,0,49.08
26918,171,0,49.06
26919,170.73,0,49.01
26920,164.8,0,50.03
26921,164.73,0,50.21
26922,163.2,0,50.43
26923,164.73,0,50.26
26924,164.47,0,50.36
26925,164.73,0,50.51
26926,179.27,0,50.52
26927,208.6,0,50.79
26928,208.13,0,50.75
26929,208.6,0,50.85
26930,209.33,0,50.82
26931,209.8,0,50.74
26932,208.27,0,50.85
26933,207.33,0,50.79
26934,208.07,0,50.76
26935,207.8,0,50.76
26936,200,0,50.74
26937,177.73,0,50.57
26938,179.47,0,50.73
26939,179.27,0,50.64
26940,178.73,0,50.89
26941,179.6,0,50.78
26942,179.67,0,50.62
26943,180.6,0,50.67
26944,180.73,0,50.69
26945,179.67,0,50.64
26946,181.6,0,50.71
26947,189.2,0,50.8
26948,210.6,0,50.73
26949,208.93,0,50.85
26950,209.33,0,50.75
26951,210.27,0,50.68
26952,208.4,0,50.82
26953,292.47,0,51.4
26954,195.47,0,50.35
26955,122.53,0,50.22
26956,123.2,0,50.22
26957,123.13,0,50.1
26958,123,0,50.2
26959,123.47,0,50.18
26960,123,0,50.19
26961,140.73,0,50.2
26962,194.73,0,50.55
26963,144.2,0,50.18
26964,123.2,0,50.12
26965,105.73,0,50.23
26966,131.6,0,50.29
26967,160.07,0,50.52
26968,160.33,0,50.51
26969,209.87,0,51.16
26970,376.2,0,52.75
26971,366.53,0,52.71
26972,167.53,0,50.59
26973,171.67,0,50.9
26974,278.93,0,51.83
26975,268.53,0,52.01
26976,262.87,0,52.05
26977,256,0,52.14
26978,258.13,0,52.12
26979,243.13,0,52.19
26980,233.47,0,52.22
26981,232.47,0,52.18
26982,221.87,0,52.16
26983,219.53,0,52.18
26984,236.87,0,52.48
26985,260.2,0,52.82
26986,262.13,0,52.65
26987,233,0,52.27
26988,220.07,0,52.69
26989,278.73,0,53.24
26990,77.33,0,50.99
26991,13.4,0,51.14
26992,13.07,0,50.99
26993,14.33,0,50.95
26994,13,0,51.18
26995,13.27,0,50.95
26996,12.93,0,50.9
26997,13.07,0,50.99
26998,84.2,0,51.53
26999,213,0,52.29
27000,251,0,52.67
27001,229,0,52.35
27002,229.6,0,52.29
27003,187.87,0,51.97
27004,172.6,0,51.74
27005,173.6,0,51.6
27006,196.27,0,51.64
27007,202.93,0,51.66
27008,202.4,0,51.84
27009,202.53,0,51.71
27010,195.87,0,51.34
27011,175.53,0,51.14
27012,176.33,0,50.97
27013,178,0,50.85
27014,176.67,0,50.81
27015,176.33,0,50.76
27016,177.13,0,50.63
27017,163.29,0,50.43
27018,163.6,0,50.44
27019,161.53,0,50.39
27020,163.4,0,50.31
27021,162.93,0,50.43
27022,163.87,0,50.61
27023,163.2,0,50.51
27024,200.93,0,50.89
27025,206.6,0,50.83
27026,205.73,0,51.05
27027,205.4,0,50.92
27028,205.67,0,50.92
27029,205.2,0,50.99
27030,205.27,0,51.07
27031,206.53,0,51.03
27032,206.8,0,51.07
27033,206.27,0,51.04
27034,204.93,0,51.06
27035,206.13,0,51.07
27036,205.93,0,51.16
27037,205.13,0,51
27038,206.27,0,50.99
27039,205.87,0,51.08
27040,205.33,0,51.18
27041,206.73,0,51.11
27042,204.93,0,51.16
27043,207.8,0,51.1
27044,206.73,0,50.95
27045,205.33,0,51.27
27046,205.6,0,51.12
27047,206.73,0,50.99
27048,206,0,51.14
27049,205.87,0,51.11
27050,205.53,0,51.09
27051,205.2,0,51.22
27052,205.07,0,50.97
27053,184.2,0,50.85
27054,145.73,0,50.5
27055,145.33,0,50.4
27056,146.2,0,50.34
27057,145,0,50.48
27058,105.2,0,50.1
27059,104.87,0,50.24
27060,118,0,50.36
27061,199.73,0,51.08
27062,205.8,0,51.04
27063,162.73,0,50.86
27064,125.13,0,50.69
27065,111.67,0,50.52
27066,253.73,0,51.85
27067,205.8,0,51.18
27068,138.8,0,50.72
27069,272.13,0,51.65
27070,284.4,0,52.45
27071,280.87,0,52.52
27072,279,0,52.69
27073,266.67,0,52.49
27074,266.13,0,52.57
27075,263.67,0,52.67
27076,265,0,52.68
27077,266.33,0,52.56
27078,268.13,0,52.44
27079,267.13,0,52.65
27080,267.6,0,52.59
27081,267.8,0,52.65
27082,267.93,0,52.63
27083,132,0,51.52
27084,96.07,0,51.2
27085,93.6,0,51.19
27086,90.87,0,51.3
27087,75.73,0,51.21
27088,12.07,0,50.91
27089,13.07,0,50.92
27090,13.33,0,51.21
27091,61.73,0,51.6
27092,155.53,0,51.31
27093,12,0,50.8
27094,15.33,0,50.99
27095,120.6,0,51.17
27096,122.8,0,50.93
27097,124,0,50.79
27098,182,0,51.05
27099,205,0,51.29
27100,206.87,0,50.98
27101,206.53,0,50.91
27102,205.87,0,51.1
27103,203.93,0,51.19
27104,203.47,0,51.11
27105,198.2,0,51.08
27106,176.13,0,50.97
27107,199.4,0,51
27108,179.73,0,50.79
27109,163.33,0,50.56
27110,164.73,0,50.65
27111,208.93,0,50.86
27112,207.93,0,50.8
27113,207.93,0,50.99
27114,208.33,0,51.07
27115,209.07,0,50.96
27116,208,0,50.91
27117,208.53,0,50.85
27118,208.6,0,50.9
27119,208.4,0,50.92
27120,208.87,0,50.93
27121,208.73,0,50.91
27122,207.13,0,51.05
27123,207.73,0,50.93
27124,208.07,0,50.86
27125,208.33,0,50.86
27126,208.2,0,50.76
27127,208.27,0,50.79
27128,209.53,0,50.71
27129,206.87,0,50.78
27130,206.67,0,50.87
27131,208.47,0,50.91
27132,206.87,0,50.78
27133,206.27,0,50.74
27134,229,0,51.23
27135,293.4,0,51.46
27136,298.93,0,51.5
27137,297.93,0,51.54
27138,300.13,0,51.54
27139,298.33,0,51.63
27140,296.87,0,51.59
27141,294.27,0,51.66
27142,295.33,0,51.48
27143,181.13,0,50.17
27144,128.93,0,49.91
27145,128.33,0,50.23
27146,131.73,0,50.04
27147,149.8,0,50.16
27148,182.87,0,50.4
27149,181.47,0,50.42
27150,182,0,50.37
27151,181.53,0,50.48
27152,180.53,0,50.41
27153,180.47,0,50.39
27154,181.13,0,50.3
27155,180.4,0,50.35
27156,180,0,50.44
27157,178.07,0,50.67
27158,179.67,0,50.76
27159,180.87,0,50.59
27160,181,0,50.63
27161,179.8,0,50.73
27162,179.53,0,50.62
27163,179.27,0,51.12
27164,330,0,52.54
27165,330.6,0,52.81
27166,298.27,0,52.31
27167,253.2,0,52.18
27168,251.33,0,52.29
27169,251.67,0,52.29
27170,250.8,0,52.48
27171,249.27,0,52.52
27172,249.93,0,52.45
27173,247.8,0,52.73
27174,248.8,0,52.58
27175,247.47,0,52.74
27176,171.73,0,51.79
27177,96.67,0,51.22
27178,94.87,0,51.25
27179,93.93,0,51.22
27180,92.47,0,51.26
27181,95.47,0,51.07
27182,89.93,0,51.3
27183,90.27,0,51.25
27184,48.93,0,51.07
27185,13.8,0,50.99
27186,13.73,0,50.92
27187,13,0,50.9
27188,13.47,0,50.82
27189,13.13,0,51.01
27190,12.87,0,50.66
27191,48.07,0,50.78
27192,135.73,0,51.05
27193,206.93,0,51.27
27194,207.47,0,51.35
27195,207.53,0,51.33
27196,203.27,0,51.18
27197,194.47,0,50.86
27198,206.33,0,51.1
27199,205.8,0,51.24
27200,206.2,0,51.14
27201,206.53,0,51.12
27202,206.67,0,51.09
27203,206.67,0,51.22
27204,206.67,0,51.18
27205,207,0,51.24
27206,207.4,0,51.09
27207,208.67,0,51.22
27208,207.4,0,51.08
27209,256.2,0,51.54
27210,260.2,0,51.51
27211,257.47,0,51.5
27212,264.73,0,51.56
27213,269.8,0,51.49
27214,268.4,0,51.59
27215,266.73,0,51.63
27216,260.2,0,51.37
27217,254.53,0,51.62
27218,255.6,0,51.5
27219,287.07,0,51.84
27220,358.2,0,52.48
27221,351.8,0,52.42
27222,227.4,0,50.93
27223,199.4,0,51.11
27224,199.13,0,51.14
27225,199.47,0,51.03
27226,200.2,0,51.03
27227,198.67,0,51.1
27228,198.93,0,51.09
27229,197.67,0,51.19
27230,198,0,51.06
27231,196.8,0,51.2
27232,197.4,0,51.16
27233,196.47,0,51.11
27234,197.93,0,51.09
27235,197.13,0,51.16
27236,199.13,0,51.1
27237,198.53,0,51.22
27238,198.33,0,51.2
27239,198.8,0,51.16
27240,199.47,0,51.06
27241,199.8,0,51.06
27242,200.27,0,51.07
27243,200.33,0,51.05
27244,200,0,51.16
27245,199.27,0,51.1
27246,198.73,0,51.01
27247,198,0,51.07
27248,197.53,0,51.07
27249,196.93,0,51.12
27250,197.73,0,50.89
27251,165.4,0,50.79
27252,117.27,0,50.53
27253,117.8,0,50.52
27254,118.07,0,50.69
27255,117.27,0,50.66
27256,118.2,0,50.67
27257,118.6,0,50.71
27258,141,0,50.83
27259,198.6,0,51.2
27260,257.07,0,51.82
27261,275.53,0,52.13
27262,274.33,0,52.2
27263,268.53,0,52.54
27264,269.93,0,52.44
27265,268.47,0,52.67
27266,265.93,0,52.67
27267,264.2,0,52.55
27268,244.27,0,52.56
27269,246.93,0,52.54
27270,248.67,0,52.35
27271,248.4,0,52.47
27272,248.33,0,52.55
27273,134.67,0,51.6
27274,5.6,0,50.94
27275,5.33,0,50.9
27276,4.93,0,50.84
27277,5.2,0,50.93
27278,5.67,0,51.1
27279,4.93,0,50.99
27280,5.27,0,51.1
27281,5,0,51.19
27282,3.93,0,51.16
27283,5.33,0,51.14
27284,10.2,0,50.95
27285,88.93,0,51.22
27286,87.67,0,51.3
27287,151,0,51.56
27288,167.4,0,51.9
27289,361.73,0,53.86
27290,367.73,0,53.95
27291,370.67,0,53.88
27292,196.07,0,50.9
27293,101.6,0,50.05
27294,102.47,0,49.91
27295,104.67,0,49.49
27296,103.2,0,49.05
27297,103.2,0,48.6
27298,103.53,0,48.2
27299,102.07,0,48.18
27300,101.53,0,47.97
27301,101.2,0,47.59
27302,100.8,0,47.42
27303,65,0,47.75
27304,35.33,0,47.9
27305,34.13,0,48.24
27306,33.87,0,47.95
27307,33.8,0,47.92
27308,33.87,0,47.78
27309,32.93,0,47.71
27310,33.07,0,48.16
27311,32.67,0,47.93
27312,33.07,0,48.06
27313,32.4,0,48.09
27314,32.53,0,48.15
27315,32.87,0,48.39
27316,86.07,0,47.59
27317,107.53,0,47.58
27318,129.87,0,48.57
27319,398.33,0,52.59
27320,510.87,0,53.7
27321,507.87,0,53.71
27322,505.47,0,53.71
27323,499.67,0,53.85
27324,500.47,0,53.67
27325,332.13,0,51.18
27326,310.07,0,51.26
27327,311.6,0,51.23
27328,312.53,0,51.32
27329,335.93,0,51.87
