month,day,hour,min,i_uiip,i_f,i_uiipu,truth
8,11,6,45,408.26,433.8,254.4,0
8,11,7,0,479.3,440.87,133.93,0
8,11,7,30,590.41,441.2,130.67,0
8,11,8,45,649.17,456.13,63.6,0
8,11,10,0,964.9950000000001,692.0999999999999,91.005,1
8,11,11,0,605.81,460.73,61.4,0
8,11,14,0,589.04,424.6,11.67,0
8,11,14,45,604.98,425.27,11.8,0
8,11,15,15,587.69,424,11.93,0
8,11,15,30,580.19,422.73,11.93,0
8,11,18,0,440.51,447.8,210.2,0
8,11,20,15,604.84,444.13,240.87,0
8,11,23,15,547.41,429.67,187.07,0
8,11,23,45,502.18,428.53,186.8,0
8,12,1,15,608.34,430.27,12.6,0
8,12,1,30,612.51,424.6,119.47,0
8,12,2,0,612.55,436.07,127.87,0
8,12,3,15,557.85,440.8,170.87,0
8,12,3,30,559.32,436.93,169.67,0
8,12,3,45,564.37,433.2,169,0
8,12,4,0,580.9,437.93,169.6,0
8,12,4,30,577.83,437.47,168.6,0
8,12,6,30,673.85,440.8,147.73,0
8,12,7,0,531.79,441.47,202.6,0
8,12,8,0,640.56,437.53,148.2,0
8,12,8,30,618.92,305.07,143.27,0
8,12,8,45,633.29,449,140.27,0
8,12,9,30,655.6,463.93,96.73,0
8,12,9,45,631.32,466,97,0
8,12,12,15,633.45,454.73,51,0
8,12,12,45,586.94,433.8,12.4,0
8,12,14,30,612.1,421.53,12.47,0
8,12,17,0,537.7,441.53,159.6,0
8,12,18,15,565.72,442.13,175.13,0
8,12,19,30,622.38,443.13,162.4,0
8,12,20,30,665.12,435.87,146,0
8,12,21,0,668.82,435.73,167.07,0
8,12,21,30,625.13,431.67,179.27,0
8,12,22,30,637.07,430.4,178.13,0
8,12,23,15,539.9,429.73,176.87,0
8,13,1,30,650.38,438.2,95.53,0
8,13,2,0,634.61,429.6,201,0
8,13,2,15,611.23,428.4,204.47,0
8,13,5,30,498.95,380.07,135.6,0
8,13,6,0,555.43,288.33,121.73,0
8,13,7,30,595.68,450,122.8,0
8,13,8,0,692.22,452.33,114,0
8,13,8,30,721.57,454.73,42.6,0
8,13,11,0,664.71,427.67,19.73,0
8,13,11,15,662.25,416.47,19.6,0
8,13,12,0,574.51,405.53,165.67,0
8,13,13,0,583.51,410.2,111.47,0
8,13,15,0,588.91,416.07,111.47,0
8,13,16,15,563.97,420.33,107.07,0
8,13,18,0,460.43,426.07,216.33,0
8,13,18,15,487.63,426.33,196.8,0
8,13,20,0,610.11,423.6,116.8,0
8,13,21,30,646.44,420.2,134.73,0
8,13,23,45,509.53,408.27,323.67,0
8,14,0,30,637.32,427.33,163.33,0
8,14,1,0,618.25,422.93,168.6,0
8,14,2,45,547.84,409.47,170.67,0
8,14,3,0,558.87,411.53,181.6,0
8,14,5,45,510.89,412.53,96.87,0
8,14,6,30,529.91,419,90.8,0
8,14,11,30,588.74,446.8,49.67,0
8,14,12,45,626.39,426.2,35.8,0
8,14,14,30,663.35,423.53,31.93,0
8,14,15,45,591.98,426.33,23.8,0
8,14,16,30,561.95,429.53,115.87,0
8,14,17,0,532.3,431,185.13,0
8,14,17,15,532.84,431.4,178.2,0
8,14,17,30,526.42,439.2,131.27,0
8,14,18,0,536.36,438.93,133,0
8,14,18,30,536.81,438.4,132,0
8,14,19,15,568.02,440.93,132.73,0
8,14,19,30,576.85,438.87,131.93,0
8,14,19,45,581.33,447.73,112.93,0
8,14,20,15,656.71,457.2,17.73,0
8,14,21,15,654.97,453.73,16.07,0
8,14,22,30,598.53,431.27,60.27,0
8,15,0,15,678.44,426.67,56.47,0
8,15,0,45,652.35,422.6,108.2,0
8,15,1,15,630.09,421.87,94.67,0
8,15,2,0,643.17,435.8,178.67,0
8,15,2,45,592.67,428.6,176.87,0
8,15,6,0,590.13,427.07,206.87,0
8,15,6,30,645.47,427.6,206.2,0
8,15,10,15,720.61,425,67.8,0
8,15,10,30,708.88,425.73,67,0
8,15,15,0,631.64,450.27,84.73,0
8,15,15,15,623.55,448.13,82.53,0
8,15,16,15,590.47,422.13,80.87,0
8,15,18,15,563.96,422.13,218.07,0
8,16,1,0,638.8,416.07,208.8,0
8,16,1,15,647.91,416.27,209,0
8,16,1,30,632.2,411.93,208.53,0
8,16,2,0,635.88,414.47,209.93,0
8,16,3,15,584.84,409.73,206.13,0
8,16,4,15,577.82,408.13,206.47,0
8,16,5,45,578.36,414.07,317.93,0
8,16,6,45,505.61,435.8,96.73,0
8,16,8,0,627.43,442.33,14.27,0
8,16,8,30,645.96,442.6,13.67,0
8,16,12,0,561.89,428.53,15.53,0
8,16,12,15,502.93,428.8,15.27,0
8,16,12,30,454.35,423.6,109.93,0
8,16,13,0,515.14,423.87,163.13,0
8,16,15,0,583.86,425.53,130.8,0
8,16,15,15,573.5,424.07,130.4,0
8,16,16,0,529.99,420.67,128.47,0
8,16,16,45,730.365,634.005,199.305,1
8,16,17,30,492.56,421.8,201.93,0
8,16,18,0,520.19,422.53,202.2,0
8,17,0,0,658.74,437.93,246.07,0
8,17,0,30,665.76,436.73,207.93,0
8,17,1,15,632.17,431.93,206.07,0
8,17,2,15,616.33,414.33,206.4,0
8,17,2,30,604.27,407.87,258.2,0
8,17,3,15,607,405.4,285.53,0
8,17,4,15,616.59,426.4,252.93,0
8,17,4,30,596.49,427.73,227.07,0
8,17,5,30,595.87,430.07,229.8,0
8,17,7,0,486.07,429.27,312.33,0
8,17,10,45,664.09,424.8,88.87,0
8,17,12,0,534.8,424.4,17.2,0
8,17,13,15,473.51,409.73,117.33,0
8,17,14,15,899.565,631.995,213.79500000000002,1
8,17,15,15,637.01,422.2,156.73,0
8,17,17,0,478.81,423.67,118.27,0
8,17,17,15,490.37,420.47,145.73,0
8,17,18,0,497.26,421.93,220.07,0
8,17,18,30,544.05,422.6,201,0
8,17,18,45,534.05,425.67,118.4,0
8,17,19,45,545.4,424,117.73,0
8,17,21,30,577.88,422.67,118.67,0
8,17,22,15,578.95,426,16.33,0
8,18,0,45,578,399.67,281.93,0
8,18,3,45,489.58,407.47,308.07,0
8,18,4,15,472.25,426.07,162.2,0
8,18,5,30,493.55,428.67,160.47,0
8,18,5,45,528.93,425.13,160.6,0
8,18,6,45,446.27,429.8,187.8,0
8,18,7,15,436.01,431.87,200.4,0
8,18,7,30,476.1,435,161.53,0
8,18,10,45,591.02,419.67,113.13,0
8,18,11,30,578.21,422.07,111.73,0
8,18,11,45,565.44,421.87,110,0
8,18,12,0,551.48,422,110.13,0
8,18,12,30,508.98,432.6,14.6,0
8,18,13,0,517.71,425.4,106.53,0
8,18,14,0,551.77,427,135.07,0
8,18,14,45,545.77,425.73,115.27,0
8,18,18,30,503.87,426.67,214.4,0
8,18,19,30,525.61,427.2,193.6,0
8,18,19,45,542.83,427.13,127.27,0
8,18,20,15,644.09,436.73,22.93,0
8,18,21,0,685.34,436.07,15.67,0
8,19,0,0,652.92,434.93,277.53,0
8,19,0,15,685.61,438.8,158.4,0
8,19,0,30,641.88,434.93,145.2,0
8,19,3,15,615.91,426,207,0
8,19,4,15,612.86,422.53,205.73,0
8,19,5,30,638.73,413.27,206.07,0
8,19,5,45,601.45,408.07,206.47,0
8,19,6,0,622.97,412.13,182.93,0
8,19,7,15,545.97,418.6,100.6,0
8,19,9,30,657.37,439.13,86.27,0
8,19,10,30,650.07,435.53,85.87,0
8,19,11,30,653.16,422.4,110.8,0
8,19,13,15,539.93,427.07,149.73,0
8,19,15,45,610.14,431.27,16.53,0
8,19,17,0,530.04,426.93,123.27,0
8,19,18,45,549.77,429.07,122,0
8,19,19,30,562.46,436.27,17.87,0
8,19,20,0,578.54,436.4,17.6,0
8,19,21,0,680.7,439.87,16.4,0
8,20,0,15,668.42,420.33,215.8,0
8,20,1,15,627.98,421.07,209.27,0
8,20,2,0,608.22,413.13,209.07,0
8,20,3,0,564.54,399.13,329.73,0
8,20,4,0,516.33,399.2,301.93,0
8,20,4,15,499.66,420.27,128.47,0
8,20,5,30,476.99,421.67,182.07,0
8,20,6,30,393.63,417,229.93,0
8,20,6,45,367.81,424.73,212.4,0
8,20,7,45,481.44,430.13,195.6,0
8,20,8,15,628.15,437.93,60.87,0
8,20,9,15,715.83,419.6,81.8,0
8,20,9,45,673.82,429.53,82.2,0
8,20,10,30,672.43,440.67,14.93,0
8,20,10,45,669.69,439.6,15.2,0
8,20,11,0,646.27,438.87,15.6,0
8,20,13,45,579.23,432.2,124.47,0
8,20,14,0,559.69,429.6,116.47,0
8,20,15,0,543.66,424.47,107.4,0
8,20,19,15,556.58,432.87,120.67,0
8,20,21,45,643.53,431.6,16.27,0
8,20,22,0,625.86,432.33,16,0
8,20,23,15,509.44,425.13,138.27,0
8,20,23,30,486.94,424.33,124.27,0
8,20,23,45,457.58,424.6,112.33,0
8,21,0,0,640.84,427.8,72.4,0
8,21,1,0,646.23,422.07,15.6,0
8,21,2,0,927.0899999999999,625.995,126.60000000000001,1
8,21,2,45,564.39,419.53,110.27,0
8,21,5,15,575.31,417.93,110.13,0
8,21,8,15,468.58,423.93,230.87,0
8,21,8,30,457.98,435.47,157.47,0
8,21,10,15,519.54,427,15.33,0
8,21,11,45,616.125,645.9000000000001,22.395,1
8,21,12,45,465.9,433.6,82,0
8,21,13,15,492.92,432.4,77.4,0
8,21,14,15,637.58,427.13,45.6,0
8,21,15,0,614.86,422.2,16.47,0
8,21,15,30,606.57,429.13,16.93,0
8,21,15,45,589.98,428.47,17.07,0
8,21,16,30,505.79,428.93,83.4,0
8,21,17,0,505.29,429.87,147.2,0
8,21,17,30,514.16,430.2,145.53,0
8,21,18,0,492.86,419.47,131.67,0
8,21,18,15,484.66,418.53,150.6,0
8,21,18,30,473.65,419.47,182.6,0
8,21,19,0,540.12,420.93,196.13,0
8,21,19,15,562.98,421.27,194.33,0
8,21,19,45,569.62,421.13,192.6,0
8,22,0,0,621.99,425.33,239.33,0
8,22,1,0,626.59,421.07,185.07,0
8,22,2,0,636.22,410.13,294.07,0
8,22,3,45,575.86,411,240.53,0
8,22,4,30,585.43,432.27,103.8,0
8,22,5,0,554.96,434.2,105.13,0
8,22,5,15,530.93,434.6,105.13,0
8,22,6,45,526.19,432.6,146.33,0
8,22,8,0,635.31,431.93,84.8,0
8,22,8,30,686.15,446.2,141.4,0
8,22,9,45,1043.565,687.1949999999999,191.7,1
8,22,10,0,687.6,459.53,127.27,0
8,22,10,15,678.46,456,95.4,0
8,22,11,15,659.68,449,14.33,0
8,22,11,45,626.84,448.13,14.27,0
8,22,15,15,502.45,384.4,170.6,0
8,22,16,30,431.69,426.13,172.27,0
8,22,17,45,408.45,448.8,217.27,0
8,22,18,15,426.56,446.53,216.8,0
8,22,19,45,460.96,446.93,216.53,0
8,22,20,0,485.19,445.67,217.07,0
8,22,20,45,528.05,446.73,132.4,0
8,22,22,15,526.26,445.33,113.13,0
8,22,23,30,481.07,437.87,172.4,0
8,23,1,15,587,425.47,112.93,0
8,23,4,0,581.28,424.73,77.4,0
8,23,5,0,608.1,428.53,76.67,0
8,23,5,15,600.47,432.27,85,0
8,23,6,0,595.72,430.07,72.07,0
8,23,6,15,572.65,429.73,71.47,0
8,23,7,0,425.35,427.47,174.8,0
8,23,7,45,585.2,432.6,151.27,0
8,23,8,30,698.73,440.6,99.47,0
8,23,9,0,676.1,450.87,96.53,0
8,23,9,30,715.45,422.2,57,0
8,23,10,45,679.59,411.73,61.07,0
8,23,13,45,557.11,407.87,122.93,0
8,23,14,15,566.68,408.87,123,0
8,23,15,45,528.21,409.6,126.8,0
8,23,16,0,462.12,407.47,208.07,0
8,23,16,45,441.61,408.67,219.27,0
8,23,17,0,437.48,409.8,219.2,0
8,23,17,15,430.1,409.13,220.2,0
8,23,17,30,461.39,407.73,220.27,0
8,23,18,15,477.72,409.87,220.07,0
8,23,18,45,457.71,407.8,221.2,0
8,23,20,45,498.99,440.47,112.13,0
8,23,22,45,520.41,429.27,127.93,0
8,24,0,15,606.13,419.93,126.13,0
8,24,0,30,604.67,418.2,123.33,0
8,24,1,0,594.73,421.07,31.53,0
8,24,2,45,554.12,404.4,124.93,0
8,24,4,0,587.19,399.33,205.47,0
8,24,4,45,563.3,404.13,205.07,0
8,24,5,30,573.31,406,209,0
8,24,7,0,499.19,409.67,211.07,0
8,24,10,45,658.37,437.2,77,0
8,24,12,0,568.33,427.8,55.87,0
8,24,12,30,538.21,435.27,56.67,0
8,24,15,0,554.87,405.13,119.73,0
8,24,15,30,545.15,403.53,120,0
8,24,18,0,455.9,407.87,223.67,0
8,24,20,30,517.59,410,224.47,0
8,24,23,0,492.33,429,261,0
8,25,0,30,591.3,415.2,266.33,0
8,25,2,0,592.8,406.73,257.27,0
8,25,2,15,554.65,403.93,254.33,0
8,25,2,45,558.74,406.73,255.67,0
8,25,3,0,569.72,407.27,261.6,0
8,25,4,15,570.59,398.73,276.13,0
8,25,7,15,469.29,413.33,182.47,0
8,25,7,45,552.61,423,180.27,0
8,25,9,15,585.21,440.47,16.27,0
8,25,9,30,575.89,442.73,16.27,0
8,25,10,15,583.61,434.2,119,0
8,25,10,30,584.95,434,135.33,0
8,25,13,0,422.36,404.87,136.67,0
8,25,14,0,323.78,409.53,152.13,0
8,25,14,15,334.99,404.93,176.73,0
8,25,16,30,437.89,407.07,219.67,0
8,25,17,0,451.6,405.73,220.27,0
8,25,18,45,448.41,429.6,220.93,0
8,25,19,30,495.63,428.53,218.87,0
8,25,20,0,543.3,425.2,216.93,0
8,25,22,30,526.32,422.2,111.87,0
8,26,0,0,557.91,399.47,136.53,0
8,26,1,30,575.04,395.2,128.53,0
8,26,1,45,569.19,392.8,127.8,0
8,26,3,30,555.12,424.2,114.4,0
8,26,3,45,564.18,423.4,113.2,0
8,26,5,15,583.75,426,74.47,0
8,26,5,30,841.665,639.9000000000001,121.19999999999999,1
8,26,5,45,575.09,425.87,72.13,0
8,26,6,45,438.91,406.53,106.27,0
8,26,7,15,495.68,408.93,161.33,0
8,26,8,0,622.53,410.2,15.27,0
8,26,11,45,567.53,420.53,129.33,0
8,26,14,15,536.59,386.6,166.93,0
8,26,14,30,544.09,389.67,119.33,0
8,26,15,45,502.89,365.33,119.67,0
8,26,18,0,439.78,428.6,188.27,0
8,26,19,30,464.04,421.07,139.33,0
8,26,20,15,437.36,419.71,137.2,0
8,26,22,30,429.72,422.47,14.13,0
8,26,22,45,420.4,424.07,14.27,0
8,27,0,0,553.2,414.93,219.53,0
8,27,2,0,548.08,424,154.67,0
8,27,2,15,529.64,420.67,168.6,0
8,27,3,45,511.19,416.2,167.2,0
8,27,4,30,444.52,417,168.4,0
8,27,5,0,461.75,416.53,210.07,0
8,27,7,0,320.75,415.6,263.47,0
8,27,7,30,321.19,407.6,383.33,0
8,27,9,45,635.23,440.6,15.13,0
8,27,10,45,610.69,442.73,15.87,0
8,27,11,30,847.53,670.605,25.005000000000003,1
8,27,12,15,572.94,436.13,85.07,0
8,27,12,45,565.85,429.73,118.53,0
8,27,16,30,442.45,386.07,209.4,0
8,27,19,0,541.21,438.2,119.6,0
8,27,20,30,552.74,432.73,120.47,0
8,27,22,0,542.79,431.4,120.2,0
8,27,22,45,478.64,429.93,121.47,0
8,27,23,15,428.12,410.47,222.07,0
8,28,0,30,588.28,401,215.27,0
8,28,1,0,593.12,431.47,17.87,0
8,28,1,15,586.28,428,17.6,0
8,28,3,30,490.39,409.53,165.2,0
8,28,5,0,511.84,409.87,168.33,0
8,28,11,15,484.18,441.2,133.27,0
8,28,13,45,515.26,419.8,151.33,0
8,28,15,30,493.4,389.8,21.07,0
8,28,16,30,453.11,391.87,21.27,0
8,28,17,30,458.9,391.93,95.87,0
8,28,18,0,489.42,395.27,113.13,0
8,28,20,0,504.59,422.93,51.33,0
8,28,20,30,503.86,451.47,116,0
8,28,21,30,481.99,440.6,144.4,0
8,28,23,15,415.4,423.13,217.2,0
8,29,0,15,590.4,419.13,213.6,0
8,29,0,30,577.65,418.53,213.27,0
8,29,1,30,563.21,424.33,27.33,0
8,29,2,15,541.24,422.13,100,0
8,29,2,30,491.67,412.33,166.13,0
8,29,4,30,537.53,411.93,209.2,0
8,29,6,15,533.82,419,211.87,0
8,29,8,15,502.02,428.27,18.8,0
8,29,11,0,610.07,421.47,135.27,0
8,29,11,15,590.91,421.93,135.93,0
8,29,12,0,520.51,399.2,139.13,0
8,29,12,15,505.83,399.13,139,0
8,29,13,15,476.44,385.67,86.33,0
8,29,15,15,512.93,420.6,116,0
8,29,16,0,443.71,420.13,121.67,0
8,29,16,15,414.09,419.4,140.07,0
8,29,19,30,426.26,424.53,105.67,0
8,29,19,45,428.28,421.87,104.07,0
8,30,0,15,578.56,420.6,217.93,0
8,30,1,0,544.47,427.53,131.6,0
8,30,1,15,541.46,423.67,142.8,0
8,30,2,15,545.75,418.33,169.07,0
8,30,2,45,468.33,419.47,172.07,0
8,30,4,0,479.94,415.4,181.87,0
8,30,5,30,507.84,416.2,164.73,0
8,30,7,0,386.84,424.2,147.13,0
8,30,8,45,541.24,412.8,57.2,0
8,30,10,45,452.11,419.87,62.53,0
8,30,12,0,422.1,409.2,61.13,0
8,30,13,0,401.04,406.87,112,0
8,30,14,45,431.11,422.87,124.07,0
8,30,15,15,410.94,421.67,95.53,0
8,30,17,0,386.66,411,143.53,0
8,30,22,15,384.57,410.87,225.6,0
8,30,23,0,368.48,418.8,308.27,0
8,30,23,30,340.55,416.47,320.07,0
8,31,0,45,530.28,437.13,135.33,0
8,31,1,0,558.55,434.73,134,0
8,31,1,30,520.3,432.47,134.47,0
8,31,3,15,575.38,424.4,134.73,0
8,31,4,0,555.91,423.87,133.53,0
8,31,4,45,552.99,422.67,103.4,0
8,31,7,45,435.52,413.8,218.4,0
8,31,8,15,526.85,417.4,219.6,0
8,31,8,30,530.42,424.6,159.47,0
8,31,8,45,520.26,422.8,142.6,0
8,31,9,15,502.26,414,143.2,0
8,31,9,30,490.38,417.67,142.8,0
8,31,10,15,476.83,402.53,98.4,0
8,31,12,30,411.02,403.47,98.07,0
8,31,13,30,418.02,404.53,97.2,0
8,31,17,0,376.79,417.93,151.8,0
8,31,19,15,376.91,421.87,121.4,0
9,1,0,45,514.92,438.4,161.53,0
9,1,2,45,502.49,418.8,186.2,0
9,1,3,30,508.69,416.67,177.4,0
9,1,4,15,470.27,416.87,174.27,0
9,1,5,15,472.59,430.07,199.67,0
9,1,6,30,331.8,423.47,277.53,0
9,1,7,15,355.76,428.8,331.2,0
9,1,9,30,509.22,394.4,115.6,0
9,1,9,45,469.25,435.33,113.87,0
9,1,10,0,465.78,436.33,113.33,0
9,1,10,15,443.74,434.87,112.87,0
9,1,11,45,409.02,435.33,112.53,0
9,1,12,30,392.5,439.33,113.2,0
9,1,12,45,400.34,440,97.27,0
9,1,14,0,421.24,440.27,55.27,0
9,1,15,0,419.44,439,163.87,0
9,1,17,45,357.3,447.2,113.07,0
9,1,18,0,369.82,447.93,115.2,0
9,2,0,30,530.81,430.6,165.2,0
9,2,0,45,540.94,437.6,150.13,0
9,2,3,30,530.29,431.73,111.07,0
9,2,5,30,564.47,439.33,102.47,0
9,2,6,45,0,0,0,0
9,2,8,0,0,0,0,0
9,2,10,30,0,0,0,0
9,2,12,15,0,0,0,0
9,2,12,30,0,0,0,0
9,2,14,15,0,0,0,0
9,2,14,45,0,0,0,0
9,2,15,0,0,0,0,0
9,2,15,45,0,0,0,0
9,2,16,15,0,0,0,0
9,2,16,30,0,0,0,0
9,2,17,15,0,0,0,0
9,2,17,45,0,0,0,0
9,2,19,45,0,0,0,0
9,2,23,0,0,0,0,0
9,3,0,45,0,0,0,0
9,3,4,30,0,0,0,0
9,3,4,45,0,0,0,0
9,3,5,0,0,0,0,0
9,3,6,15,0,0,0,0
9,3,7,0,0,0,0,0
9,3,7,30,0,0,0,0
9,3,7,45,0,0,0,0
9,3,8,45,0,0,0,0
9,3,9,0,0,0,0,0
9,3,11,15,0,0,0,0
9,3,13,45,0,0,0,0
9,3,14,15,0,0,0,0
9,3,14,45,0,0,0,0
9,3,15,45,0,0,0,0
9,3,19,45,0,0,0,0
9,3,21,0,0,0,0,0
9,3,22,0,0,0,0,0
9,3,22,45,0,0,0,0
9,3,23,30,0,0,0,0
9,4,1,0,0,0,0,0
9,4,3,0,0,0,0,0
9,4,4,45,0,0,0,0
9,4,5,0,0,0,0,0
9,4,5,45,0,0,0,0
9,4,7,45,0,0,0,0
9,4,8,30,0,0,0,0
9,4,9,0,0,0,0,0
9,4,9,30,0,0,0,0
9,4,11,15,0,0,0,0
9,4,12,15,0,0,0,0
9,4,13,30,0,0,0,0
9,4,14,0,0,0,0,0
9,4,14,30,0,0,0,0
9,4,15,30,0,0,0,0
9,4,16,15,0,0,0,0
9,4,20,45,0,0,0,0
9,4,21,15,0,0,0,0
9,5,0,0,0,0,0,0
9,5,1,45,0,0,0,0
9,5,4,0,0,0,0,0
9,5,5,45,0,0,0,0
9,5,6,45,0,0,0,0
9,5,8,0,0,0,0,0
9,5,10,0,0,0,0,0
9,5,10,45,0,0,0,0
9,5,11,0,0,0,0,0
9,5,12,15,0,0,0,0
9,5,14,30,0,0,0,0
9,5,16,45,0,0,0,0
9,5,17,15,0,0,0,0
9,5,17,30,0,0,0,0
9,5,21,0,0,0,0,0
9,5,21,45,0,0,0,0
9,5,22,45,0,0,0,0
9,5,23,0,0,0,0,0
9,5,23,15,0,0,0,0
9,6,1,30,0,0,0,0
9,6,1,45,0,0,0,0
9,6,2,30,0,0,0,0
9,6,7,15,0,0,0,0
9,6,8,0,0,0,0,0
9,6,9,15,0,0,0,0
9,6,10,15,0,0,0,0
9,6,11,15,0,0,0,0
9,6,11,30,0,0,0,0
9,6,12,45,0,0,0,0
9,6,13,30,0,0,0,0
9,6,13,45,0,0,0,0
9,6,15,0,0,0,0,0
9,6,16,0,0,0,0,0
9,6,17,0,0,0,0,0
9,6,17,15,0,0,0,0
9,6,18,15,0,0,0,0
9,6,20,30,0,0,0,0
9,6,21,15,0,0,0,0
9,6,22,15,0,0,0,0
9,7,0,0,0,0,0,0
9,7,0,15,0,0,0,0
9,7,4,0,0,0,0,0
9,7,5,30,0,0,0,0
9,7,7,15,0,0,0,0
9,7,8,45,0,0,0,0
9,7,9,30,0,0,0,0
9,7,10,45,0,0,0,0
9,7,11,45,0,0,0,0
9,7,12,15,0,0,0,0
9,7,13,30,0,0,0,0
9,7,14,15,0,0,0,0
9,7,15,30,0,0,0,0
9,7,16,15,0,0,0,0
9,7,17,30,0,0,0,0
9,7,18,15,0,0,0,0
9,7,19,45,0,0,0,0
9,7,21,0,0,0,0,0
9,7,22,0,0,0,0,0
9,7,22,30,0,0,0,0
9,8,1,0,0,0,0,0
9,8,2,30,0,0,0,0
9,8,3,45,0,0,0,0
9,8,4,0,0,0,0,0
9,8,4,30,0,0,0,0
9,8,7,15,0,0,0,0
9,8,9,15,0,0,0,0
9,8,9,30,0,0,0,0
9,8,11,15,0,0,0,0
9,8,12,15,0,0,0,0
9,8,12,45,0,0,0,0
9,8,13,30,0,0,0,0
9,8,14,45,0,0,0,0
9,8,17,0,0,0,0,0
9,8,17,15,0,0,0,0
9,8,17,45,0,0,0,0
9,8,20,0,0,0,0,0
9,8,20,30,0,0,0,0
9,8,20,45,0,0,0,0
9,8,22,30,0,0,0,0
9,8,23,0,0,0,0,0
9,8,23,15,0,0,0,0
9,8,23,45,0,0,0,0
9,9,0,15,0,0,0,0
9,9,2,45,0,0,0,0
9,9,4,30,0,0,0,0
9,9,5,30,0,0,0,0
9,9,5,45,0,0,0,0
9,9,6,30,0,0,0,0
9,9,7,15,0,0,0,0
9,9,7,45,0,0,0,0
9,9,8,0,0,0,0,0
9,9,9,45,0,0,0,0
9,9,10,30,0,0,0,0
9,9,12,45,0,0,0,0
9,9,13,45,0,0,0,0
9,9,14,45,0,0,0,0
9,9,15,30,0,0,0,0
9,9,16,0,0,0,0,0
9,9,18,15,0,0,0,0
9,9,18,45,0,0,0,0
9,9,20,45,0,0,0,0
9,10,2,30,0,0,0,0
9,10,3,30,0,0,0,0
9,10,5,30,0,0,0,0
9,10,7,0,0,0,0,0
9,10,8,30,0,0,0,0
9,10,10,15,0,0,0,0
9,10,10,30,0,0,0,0
9,10,11,15,0,0,0,0
9,10,12,30,0,0,0,0
9,10,14,30,0,0,0,0
9,10,15,15,0,0,0,0
9,10,15,30,0,0,0,0
9,10,16,30,0,0,0,0
9,10,17,15,0,0,0,0
9,10,17,45,0,0,0,0
9,10,20,30,0,0,0,0
9,10,21,15,0,0,0,0
9,10,22,0,0,0,0,0
9,10,23,30,0,0,0,0
9,10,23,45,0,0,0,1
9,11,0,30,0,0,0,0
9,11,1,15,0,0,0,0
9,11,1,45,0,0,0,0
9,11,3,15,0,0,0,0
9,11,4,0,0,0,0,0
9,11,7,15,0,0,0,0
9,11,8,0,0,0,0,0
9,11,9,0,0,0,0,0
9,11,9,45,0,0,0,0
9,11,10,15,0,0,0,0
9,11,10,30,0,0,0,0
9,11,12,15,0,0,0,0
9,11,14,30,0,0,0,0
9,11,14,45,0,0,0,0
9,11,15,30,0,0,0,0
9,11,16,30,0,0,0,0
9,11,18,30,0,0,0,0
9,11,18,45,0,0,0,0
9,11,19,0,0,0,0,0
9,11,19,30,0,0,0,0
9,11,21,0,0,0,0,0
9,11,23,30,0,0,0,0
9,12,0,0,0,0,0,0
9,12,0,15,0,0,0,0
9,12,0,45,0,0,0,0
9,12,1,45,0,0,0,0
9,12,2,30,0,0,0,0
9,12,3,0,0,0,0,0
9,12,3,30,0,0,0,0
9,12,5,30,0,0,0,0
9,12,6,30,0,0,0,0
9,12,8,30,0,0,0,0
9,12,9,0,0,0,0,0
9,12,12,0,0,0,0,0
9,12,13,0,0,0,0,0
9,12,13,15,0,0,0,0
9,12,16,0,0,0,0,0
9,12,16,15,0,0,0,0
9,12,16,45,0,0,0,0
9,12,17,30,0,0,0,0
9,12,17,45,0,0,0,0
9,12,18,0,0,0,0,0
9,12,20,0,0,0,0,0
9,12,20,45,0,0,0,0
9,13,0,15,0,0,0,0
9,13,1,0,0,0,0,0
9,13,1,30,0,0,0,0
9,13,2,45,0,0,0,0
9,13,4,0,0,0,0,1
9,13,4,30,0,0,0,0
9,13,5,30,0,0,0,0
9,13,6,30,0,0,0,0
9,13,9,45,0,0,0,0
9,13,11,0,0,0,0,0
9,13,14,0,0,0,0,0
9,13,15,0,0,0,0,0
9,13,15,30,0,0,0,0
9,13,16,0,0,0,0,0
9,13,20,15,0,0,0,0
9,13,20,30,0,0,0,0
9,13,21,0,0,0,0,1
9,14,0,15,0,0,0,0
9,14,1,15,0,0,0,0
9,14,1,30,0,0,0,0
9,14,2,45,0,0,0,0
9,14,4,45,0,0,0,0
9,14,5,45,0,0,0,0
9,14,11,30,263.97,431.07,154.53,0
9,14,11,45,316.49,433,3.8,0
9,14,16,0,303.97,432.93,3.4,0
9,14,16,15,286.93,430.93,3.4,0
9,14,16,30,275.57,433.47,143.8,0
9,14,17,45,265.75,420.87,3.53,0
9,14,20,15,233.9,423.67,141.4,0
9,14,21,45,372.78,429.07,23.13,0
9,14,22,0,365.94,428,3.67,0
9,14,23,45,286.73,430.13,378.13,0
9,15,0,0,400.03,439.6,275.27,0
9,15,0,15,415.46,440,232,0
9,15,0,30,433.87,434.93,227.67,0
9,15,1,30,441.93,431.33,217.33,0
9,15,2,45,393.07,431.53,177.6,0
9,15,5,0,423.43,421.2,254.6,0
9,15,5,15,415.81,422.13,254.53,0
9,15,5,45,403.59,422.73,243.4,0
9,15,8,0,437.55,446.87,15.13,0
9,15,11,0,369.71,452.67,16.07,0
9,15,11,45,371.14,450.93,16.53,0
9,15,13,30,344.03,446.67,159.27,0
9,15,15,45,305.1,423.13,14.87,0
9,15,17,0,260.15,421.07,102.53,0
