month_day_hour_min,p_uiip,p_f,p_pu
19868,29.84,32.99,51.39
19869,29.93,33.07,51.39
19870,31.52,33.39,51.8
19871,31.91,33.59,51.95
19872,31.73,33.71,51.98
19873,31.87,33.53,51.97
19874,32.01,33.7,52.09
19875,32.02,33.95,52.19
19876,31.94,33.82,52.08
19877,31.98,33.88,52.16
19878,31.97,33.84,52.15
19879,32.01,33.96,52.07
19880,31.94,33.84,52.14
19881,31.99,33.9,52.1
19882,31.99,33.9,52.26
19883,32.08,34.24,52.47
19884,31.95,34.05,52.46
19885,32.05,34.26,52.56
19886,32,34.33,52.79
19887,31.96,34.48,52.99
19888,31.95,34.13,52.66
19889,32.05,33.97,52.42
19890,31.99,34.28,52.78
19891,32.02,34.35,52.93
19892,31.86,34.12,52.76
19893,31.82,34.03,52.61
19894,31.28,33.52,51.52
19895,28.97,33.44,51.29
19896,28.72,33.39,51.38
19897,29.59,33.13,50.9
19898,29.93,33.2,50.61
19899,29.88,33.18,50.67
19900,30.38,33.07,50.54
19901,30.76,32.97,50.35
19902,30.15,32.92,50.3
19903,29.39,32.61,50.06
19904,28.89,32.12,49.52
19905,25.05,32.07,49.38
19906,24.84,31.99,49.29
19907,24.88,32.1,49.13
19908,25.18,31.86,49.19
19909,31.47,31.61,48.61
19910,32.07,31.6,48.83
19911,32.02,31.41,48.57
19912,31.84,31.65,48.9
19913,32.86,31.93,49.26
19914,33.04,31.32,48.18
19915,33.4,31.34,48.29
19916,34.48,32.15,49.58
19917,34.18,32.04,49.55
19918,32.47,32.27,49.81
19919,31.48,32.4,49.81
19920,31.44,32.39,49.9
19921,31.56,32.56,49.88
19922,31.38,32.44,49.92
19923,31.47,32.37,49.83
19924,31.46,32.38,49.96
19925,31.41,32.28,49.73
19926,31.51,32.29,49.6
19927,31.57,32.29,49.72
19928,31.97,32.25,49.6
19929,30.91,32.2,49.52
19930,31.02,32.25,49.41
19931,31.03,32.13,49.48
19932,31.01,32.13,49.29
19933,29.73,32.38,49.76
19934,28.97,32.18,49.63
19935,28.87,32.71,51.38
19936,28.91,32.46,51.06
19937,28.24,32.26,51
19938,27.97,32.52,50.82
19939,27.84,32.36,50.58
19940,27.89,32.37,50.54
19941,27.89,32.14,50.07
19942,27.97,32.12,50.01
19943,27.79,32.23,49.93
19944,27.84,32.15,49.94
19945,27.9,32.22,49.99
19946,27.95,32.18,50.01
19947,27.84,32.12,50.03
19948,27.93,32.15,49.92
19949,27.78,32.28,50.14
19950,29.48,31.89,49.22
19951,30.32,31.63,48.93
19952,30.9,31.54,48.96
19953,31.05,31.51,48.67
19954,31.18,31.49,48.82
19955,32.37,31.56,48.67
19956,32.35,31.95,49.48
19957,30.99,31.9,49.46
19958,30.07,32.49,51.52
19959,29.98,32.59,51.52
19960,27.85,33.07,52.45
19961,28.62,33.36,52.87
19962,28.86,33.44,52.89
19963,28.96,33.28,52.04
19964,28.8,33.37,51.73
19965,28.8,33.27,51.7
19966,28.93,33.6,51.9
19967,28.91,33.85,52.31
19968,28.85,33.84,52.63
19969,28.86,34.02,52.65
19970,28.84,34.21,52.67
19971,28.92,34.49,53.01
19972,28.94,34.61,53.14
19973,28.9,34.52,53.22
19974,28.89,34.84,53.43
19975,29.31,34.67,53.26
19976,30.9,34.65,53.17
19977,31.05,35.07,53.31
19978,30.97,35.19,53.54
19979,30.99,35.39,53.7
19980,31.03,34.97,53.56
19981,30.88,35.13,53.78
19982,31.02,35.31,54
19983,30.95,35.37,53.84
19984,30.8,35.26,53.88
19985,30.98,35.05,53.5
19986,30.99,35.17,53.78
19987,30.89,35.31,53.93
19988,32.43,34.87,53.08
19989,32.22,34.7,52.86
19990,32.27,34.44,52.61
19991,29.59,34.15,52.31
19992,28.41,33.88,51.26
19993,30.85,33.74,51.1
19994,31,33.69,50.88
19995,30.87,33.56,50.73
19996,30.49,33.05,50.21
19997,29.97,32.97,50.17
19998,28.7,32.96,50.17
19999,27.97,32.73,49.82
20000,28.32,32.73,49.9
20001,28.06,32.76,49.91
20002,29.08,32.61,49.88
20003,29.77,32.93,50.01
20004,30.7,32.68,49.78
20005,31.78,32.37,49.41
20006,32.95,32.26,49.06
20007,33.02,32.18,49.07
20008,31.88,32.27,49.17
20009,32.21,32.7,49.79
20010,32.27,32.5,49.71
20011,32.63,32.36,49.48
20012,32.92,32.53,49.65
20013,31.33,32.52,49.89
20014,30.95,32.87,50.66
20015,30.97,32.9,50.61
20016,31,33.01,50.89
20017,31.01,32.68,50.46
20018,31.1,32.75,50.25
20019,31.95,32.67,50.16
20020,32.01,32.71,50.16
20021,31.89,32.65,50.16
20022,31.89,32.6,50.11
20023,31.67,32.59,49.93
20024,31.84,32.5,49.6
20025,32,32.41,49.54
20026,29.9,32.6,50.03
20027,28.99,32.67,50.27
20028,28.95,32.76,50.31
20029,29.04,32.65,50.18
20030,29,32.8,50.3
20031,28.9,32.73,50.22
20032,28.88,32.61,50.46
20033,28.97,32.71,50.6
20034,28.92,32.8,50.58
20035,28.9,32.76,50.55
20036,28.93,32.75,50.52
20037,28.96,32.59,50.51
20038,28.91,32.78,50.59
20039,28.85,32.55,50.52
20040,28.82,32.63,50.41
20041,29.89,32.5,50.24
20042,30.53,32.51,50.03
20043,29.97,32.54,50.07
20044,29.9,32.47,49.96
20045,29.9,32.5,49.88
20046,29.82,32.36,49.82
20047,30.01,32.44,49.92
20048,29.88,32.32,49.86
20049,30.59,31.95,48.98
20050,31.08,31.84,49.13
20051,31.9,31.9,49.1
20052,32.78,31.95,48.9
20053,32.93,32.37,49.84
20054,32.08,32.48,49.95
20055,30.39,32.45,50.05
20056,30.12,32.73,50.31
20057,31.07,32.89,51.23
20058,30.96,33.03,51.58
20059,30.96,33.21,51.68
20060,30.18,33.24,51.66
20061,29.93,33.39,51.91
20062,30.49,33.71,52.08
20063,30.9,33.9,52.22
20064,31.03,33.93,52.31
20065,30.91,34.03,52.39
20066,30.95,34.05,52.3
20067,30.96,34,52.25
20068,31.01,34.03,52.27
20069,30.97,34.03,52.25
20070,32.02,34.41,52.48
20071,31.94,34.46,52.51
20072,31.63,34.17,52.18
20073,31.94,34.46,52.52
20074,32.62,34.72,52.93
20075,32.84,34.89,53.1
20076,32.1,34.67,52.86
20077,31.94,34.59,52.86
20078,32.08,34.59,52.68
20079,31.8,34.44,52.56
20080,31.65,34.3,52.46
20081,32.27,34.13,52.18
20082,32.21,34.3,52.54
20083,31.93,34.35,52.5
20084,31.4,34.1,52.22
20085,31.48,34.07,52.07
20086,30.74,33.82,51.45
20087,29.43,33.77,51.52
20088,28.83,33.56,51.36
20089,28.96,33.59,51.2
20090,28.9,33.36,50.95
20091,30.85,32.94,49.96
20092,29.68,32.83,50.26
20093,29.36,32.69,49.9
20094,29.38,32.52,49.84
20095,33.26,31.67,48.07
20096,33.48,31.52,47.99
20097,33.88,31.26,47.66
20098,34.01,31.22,47.71
20099,33.99,31.29,47.84
20100,33.59,31.61,48.35
20101,31.5,32.1,49.38
20102,31.5,32.14,49.36
20103,31.84,32.03,49.42
20104,31.88,32.28,49.68
20105,31.9,32.59,50.26
20106,32.03,32.33,50.01
20107,32.06,32.43,50.05
20108,30.95,32.35,49.95
20109,30.75,32.38,49.97
20110,30.92,32.3,49.86
20111,31.01,32.44,50.07
20112,31.02,32.41,50.02
20113,30.76,32.56,50.05
20114,30.46,32.37,50.01
20115,30.37,32.37,49.87
20116,30.47,32.5,49.98
20117,30.41,32.41,49.88
20118,30.41,32.34,49.93
20119,31.37,32.45,49.85
20120,31.44,32.38,49.84
20121,31.46,32.39,49.95
20122,31.54,32.39,49.97
20123,31.46,32.16,49.41
20124,31.51,32.14,49.41
20125,31.53,32.16,49.52
20126,30.19,32.41,49.99
20127,29.98,32.44,50
20128,29.91,32.5,50.17
20129,29.94,32.41,50.09
20130,29.95,32.45,50.55
20131,29.93,32.47,50.5
20132,30.01,32.5,50.54
20133,29.9,32.48,50.54
20134,29.97,32.51,50.56
20135,29.95,32.52,50.39
20136,29.96,32.05,49.61
20137,29.99,32.08,49.55
20138,29.94,32.25,49.85
20139,29.88,32.23,49.74
20140,30,32.18,49.56
20141,29.98,32.16,49.63
20142,29.87,31.97,49.61
20143,31.46,31.79,48.96
20144,30.84,31.66,48.82
20145,30.98,31.63,48.67
20146,31.63,31.66,49.05
20147,31.99,31.91,49.18
20148,32.09,31.71,48.92
20149,31.53,31.91,49.12
20150,30.45,32.01,49.16
20151,29.25,32.23,50.13
20152,28.88,32.27,50.37
20153,29.38,32.82,51.56
20154,30.01,32.82,51.54
20155,30.03,32.97,51.72
20156,29.84,33.14,51.74
20157,30.61,33.14,51.89
20158,30.99,33.39,52.04
20159,30.8,33.76,52.31
20160,30.73,33.8,52.16
20161,30.91,33.71,52.1
20162,30.97,33.88,52.27
20163,30.93,33.85,52.12
20164,30.96,34.14,52.38
20165,32.41,34.73,53
20166,32.9,34.93,53.24
20167,32.97,34.86,53.12
20168,32.83,35.01,53.21
20169,33.08,35.03,53.27
20170,32.99,35.04,53.24
20171,30.86,35.18,53.44
20172,29.38,35.34,53.85
20173,29.42,35.38,53.97
20174,29.38,35.47,53.88
20175,29.4,35.31,53.9
20176,30.29,35.2,53.52
20177,32.01,35.29,53.58
20178,32.01,34.95,52.96
20179,31.95,34.84,52.63
20180,31.93,34.76,52.56
20181,31.97,34.95,52.66
20182,31.96,34.84,52.59
20183,29.06,34.77,52.46
20184,27.69,34.53,52.35
20185,29.45,34.01,51.43
20186,30.55,33.92,51.29
20187,30.97,33.8,50.99
20188,31.33,33.65,50.9
20189,30.56,33.68,50.9
20190,31.56,33.41,50.82
20191,31.03,33.24,50.22
20192,30.65,33.2,50.27
20193,30.48,32.9,50.1
20194,32.93,32.3,48.93
20195,34.56,32.07,48.44
20196,32.58,32.71,49.8
20197,31.81,33.1,50.52
20198,31.68,32.97,50.5
20199,31.68,33.28,51.37
20200,32.01,32.65,50.14
20201,33.37,32.1,48.96
20202,33.52,32.06,49.04
20203,33.61,32.19,49.01
20204,33.15,32.57,49.56
20205,32.93,32.61,49.86
20206,33.01,32.02,49.2
20207,33.31,32.48,49.83
20208,33.04,32.65,50.19
20209,32.88,32.63,50.07
20210,32.74,32.54,50.02
20211,32.54,32.61,50.06
20212,33.32,32.41,49.65
20213,34.29,32.41,49.69
20214,34.22,32.37,49.46
20215,34.24,32.35,49.53
20216,34.31,32.25,49.28
20217,34.27,32.27,49.74
20218,34.18,32.38,49.63
20219,34.31,32.44,49.63
20220,34.28,32.48,49.71
20221,34.5,32.52,49.71
20222,34.14,32.61,50.43
20223,30.01,32.74,50.88
20224,29.97,32.69,50.9
20225,29.9,32.7,50.69
20226,30,32.71,50.76
20227,29.88,32.67,50.6
20228,30.2,32.63,50.37
20229,32.52,32.73,50.31
20230,32.52,32.61,50.18
20231,29.94,32.65,50.07
20232,29.84,32.8,50.61
20233,29.96,32.72,50.58
20234,29.93,32.68,50.52
20235,29.9,32.69,50.59
20236,29.32,32.6,50.16
20237,27.92,32.32,49.5
20238,29.69,32.41,49.65
20239,30.95,32.41,49.68
20240,30.96,32.28,49.63
20241,30.96,32.13,49.56
20242,31.03,32.16,49.52
20243,30.97,32.44,50.18
20244,30.95,32.52,50
20245,31.05,32.59,50.2
20246,31.02,32.67,49.99
20247,30.95,32.56,50.09
20248,29.59,32.74,50.78
20249,29.31,33.07,50.82
20250,30,33.1,50.89
20251,29.84,33.13,50.98
20252,29.67,33.12,50.94
20253,30.04,33.18,51.01
20254,29.4,32.87,50.23
20255,29.9,33.04,50.63
20256,30.07,33.03,50.53
20257,29.98,33.14,50.59
20258,29.85,33.35,50.8
20259,29.94,33.58,51.07
20260,29.93,34.19,51.98
20261,29.93,34.3,52.16
20262,29.9,34.2,51.99
20263,29.93,34.33,51.84
20264,29.92,34.27,51.88
20265,29.86,34.33,51.98
20266,29.86,34.29,51.97
20267,30.04,34.37,51.88
20268,29.98,34.39,52.01
20269,30.03,34.61,52.17
20270,29.88,34.55,52.2
20271,27.9,34.65,52.24
20272,27.87,34.44,52.2
20273,27.8,34.59,52.19
20274,26.35,34.93,52.64
20275,25.82,35.19,53.01
20276,26.11,35.11,53.03
20277,26.2,35.12,52.93
20278,25.44,34.99,52.84
20279,25.66,34.93,52.74
20280,25.12,34.93,52.76
20281,26.25,34.93,52.83
20282,27.29,34.44,52.28
20283,27.6,34.3,52.16
20284,27.63,34.07,51.77
20285,28.47,34.02,51.47
20286,31.61,34.01,51.38
20287,31.35,34,51.22
20288,31.03,33.82,51.23
20289,31.23,33.53,50.8
20290,31.17,33.41,50.51
20291,30.96,33.12,50.57
20292,31.59,32.89,49.8
20293,31.6,32.81,50.07
20294,31.37,32.76,50.01
20295,31.55,32.64,49.93
20296,31,32.84,50
20297,32.22,32.67,49.82
20298,32.27,32.76,50.01
20299,32.34,32.65,49.95
20300,32.69,33.05,50.39
20301,32.84,33.06,50.48
20302,32.7,33.03,50.41
20303,32.56,33.08,50.54
20304,29.31,32.83,49.87
20305,25.65,32.86,49.99
20306,25.39,32.69,49.93
20307,25.55,32.8,49.86
20308,26.28,32.8,50.2
20309,26.68,32.78,49.77
20310,26.67,32.8,50.1
20311,26.93,32.88,49.98
20312,27.93,32.98,50.09
20313,27.86,32.97,50.33
20314,27.99,32.91,50.03
20315,27.97,33,50.42
20316,28.03,32.99,50.11
20317,27.97,32.98,50.23
20318,27.97,33.05,50.36
20319,27.48,32.93,50.36
20320,27.01,32.9,50.23
20321,26.95,33,50.09
20322,26.89,32.96,50.18
20323,27.44,32.95,50.23
20324,27.64,32.93,50.28
20325,27.64,32.76,49.93
20326,27.61,32.68,50.01
20327,27.5,32.65,50.03
20328,26.95,32.79,50.38
20329,26.76,32.9,50.9
20330,26.83,32.93,50.92
20331,26.97,33.01,50.95
20332,27.88,32.91,50.9
20333,29.96,32.93,50.96
20334,29.97,32.84,50.78
20335,30.05,32.72,50.45
20336,29.88,32.61,50.15
20337,29.99,32.62,50.07
20338,30.06,32.76,50.22
20339,29.87,32.63,50.12
20340,29.94,32.71,50.13
20341,29.53,32.78,50.27
20342,29.48,32.81,50.31
20343,29.12,32.97,50.41
20344,28.53,33.24,51.88
20345,28.99,33.47,52.08
20346,28.94,33.61,52.14
20347,28.98,33.76,52.14
20348,28.18,33.71,52.1
20349,29.71,34,52.12
20350,30.27,34.35,52.49
20351,30.53,34.76,52.88
20352,30.9,34.58,52.73
20353,31.43,34.56,52.5
20354,31.81,34.59,52.59
20355,31.88,34.36,52.31
20356,31.2,34.52,52.5
20357,31.56,34.52,52.61
20358,31.75,34.65,52.62
20359,32.66,34.82,52.83
20360,32.2,34.44,52.52
20361,32.82,34.56,52.56
20362,32.79,34.84,52.75
20363,32.93,34.97,52.88
20364,32.41,34.61,52.6
20365,31.52,34.56,52.62
20366,31.69,34.78,52.69
20367,32.2,34.61,52.67
20368,31.98,34.41,52.45
20369,31.89,34.21,52.18
20370,32.44,34.44,52.47
20371,32.34,34.62,52.7
20372,31.56,34.41,52.43
20373,30.73,34.44,52.46
20374,29.84,34.32,52.43
20375,29.16,34.06,51.69
20376,30.11,33.97,51.56
20377,30.86,34.01,51.65
20378,30.96,33.99,51.62
20379,31.54,33.14,50.37
20380,31.89,32.88,49.98
20381,31.61,32.51,49.65
20382,31.37,32.48,49.58
20383,32.44,31.92,48.33
20384,33.03,31.69,48.16
20385,33.12,31.71,48.18
20386,33.58,31.8,48.19
20387,33.87,31.86,48.53
20388,34.03,32.69,49.97
20389,34.1,32.79,50.11
20390,34.07,32.52,49.7
20391,34.05,31.82,48.31
20392,33.99,31.68,48.17
20393,34.07,31.35,47.82
20394,33.18,32.59,50
20395,32.83,32.8,50.08
20396,33.13,32.99,50.59
20397,32.29,32.91,50.63
20398,31.46,32.78,50.37
20399,31.49,32.79,50.41
20400,31.46,32.97,50.59
20401,31.41,32.73,50.08
20402,31.54,32.41,49.65
20403,31.58,32.37,49.68
20404,31.44,32.35,49.66
20405,31.3,32.72,50.12
20406,30.89,32.76,50.36
20407,30.9,32.62,50.32
20408,30.97,32.7,50.32
20409,29.94,32.73,50.29
20410,29.6,32.87,50.54
20411,28.9,32.88,50.44
20412,28.94,32.71,50.32
20413,28.94,32.88,50.71
20414,27.97,32.86,50.87
20415,27.86,32.78,50.63
20416,27.84,32.74,50.58
20417,28.01,32.8,50.61
20418,28.88,32.75,50.63
20419,28.95,32.9,50.75
20420,28.92,32.66,50.59
20421,29.07,32.82,50.63
20422,29.48,32.71,50.71
20423,29.4,32.85,50.62
20424,29.82,32.8,50.61
20425,30.46,32.77,50.39
20426,30.51,32.82,50.29
20427,30.38,32.6,49.88
20428,30.46,32.64,49.98
20429,30.46,32.57,49.97
20430,30.66,32.71,50.01
20431,30.97,32.5,49.9
20432,30.99,32.42,49.8
20433,30.99,32.22,49.37
20434,30.99,32,49.19
20435,31,32.26,49.82
20436,31.94,32.33,49.8
20437,32.01,32.2,49.72
20438,32.03,32.43,49.8
20439,30.05,32.61,50.34
20440,28.93,32.69,50.52
20441,28.88,33.13,51.56
20442,28.89,33.17,51.72
20443,28.85,33.29,51.92
20444,29.31,33.29,51.54
20445,29.75,33.34,51.27
20446,30.66,33.57,51.48
20447,30.8,33.79,51.84
20448,30.97,33.73,51.73
20449,31.01,34.05,52.08
20450,30.92,34.29,52.14
20451,31.12,34.68,52.44
20452,31.98,34.56,52.39
20453,31.97,34.56,52.29
20454,32.04,34.67,52.45
20455,31.97,34.78,52.56
20456,31.95,34.76,52.52
20457,31.99,34.87,52.69
20458,32.96,34.85,53.06
20459,33.76,35.28,53.64
20460,33.87,35.43,53.95
20461,33.27,35.53,54.31
20462,32.61,35.48,54.31
20463,31.81,35.48,54.2
20464,32.1,35.41,54.1
20465,32.58,35.35,54.05
20466,33.39,35.44,54.1
20467,33.01,34.85,52.45
20468,31.97,34.35,51.59
20469,32.67,34.12,51.58
20470,32.2,34,51.52
20471,27.64,34.33,51.99
20472,28.63,34.2,51.9
20473,31.8,34.03,51.22
20474,32.03,33.71,50.88
20475,32.52,33.4,50.23
20476,32.67,33.27,50.42
20477,33.14,32.99,50.4
20478,33.33,32.39,49.1
20479,33.04,32.09,48.7
20480,33.17,31.89,48.44
20481,33.17,31.67,48.15
20482,33.09,31.7,48.12
20483,33.29,31.8,48.33
20484,33.55,31.6,48.2
20485,33.58,32.51,50.05
20486,33.53,32.69,50.07
20487,33.58,32.69,50.16
20488,33.5,32.54,49.94
20489,32.42,32.6,49.9
20490,30.92,32.93,50.37
20491,30.93,32.95,50.31
20492,31.03,32.76,50.05
20493,30.91,32.42,49.49
20494,30.98,32.36,49.59
20495,31.03,32.35,49.76
20496,31.03,32.64,50.1
20497,30.99,32.71,50.34
20498,30.99,32.54,50.05
20499,30.91,32.44,50.05
20500,30.96,32.48,50.07
20501,30.45,32.65,50.1
20502,31.27,32.61,49.93
20503,31.71,32.13,49.48
20504,31.73,32.12,49.48
20505,31.08,32.47,49.73
20506,30.99,32.41,49.61
20507,30.97,32.52,49.67
20508,30.6,32.53,50.28
20509,29.86,32.71,50.66
20510,28.95,32.67,50.69
20511,28.89,32.84,50.82
20512,28.99,32.71,50.75
20513,28.85,32.77,50.81
20514,29.03,32.78,50.71
20515,28.97,32.9,50.96
20516,28.92,32.84,50.74
20517,30.1,32.81,50.86
20518,29.97,32.76,50.93
20519,30,32.96,51.62
20520,29.95,32.77,51.35
20521,30.93,32.99,51.5
20522,31.01,32.88,51.61
20523,30.99,32.97,51.4
20524,31.57,32.76,51.29
20525,30.95,32.88,51.22
20526,31.07,32.75,51.01
20527,30.1,32.86,51.03
20528,30.41,32.78,51.01
20529,34.32,32.72,50.99
20530,34.55,32.83,50.93
20531,34.52,32.79,50.82
20532,34.47,32.78,50.86
20533,34.59,32.81,50.89
20534,34.61,32.67,50.85
20535,33.04,32.79,50.95
20536,32.62,33.01,51.11
20537,32.84,33.19,51.25
20538,30.93,33.31,51.71
20539,28.93,33.67,52.41
20540,29.66,33.71,51.86
20541,30.54,33.88,51.73
20542,30.21,34.04,51.93
20543,30.52,34.31,52.14
20544,31.24,34.27,52.15
20545,31.43,34.22,52.28
20546,31.37,34.16,52.16
20547,31.65,34.25,52.41
20548,31.57,34.24,52.33
20549,32.5,34.33,52.34
20550,33.54,34.21,52.19
20551,33.96,34.41,52.31
20552,33.99,34.24,51.95
20553,34.02,34.23,51.98
20554,33.97,34.33,52.2
20555,34.07,34.68,52.55
20556,33.9,34.36,52.16
20557,34.01,34.29,52.25
20558,34.05,34.3,52.47
20559,34.01,34.28,52.26
20560,34.03,34.2,52.18
20561,33.99,34.13,52.23
20562,33.93,34.18,52.13
20563,34.01,34.26,52.1
20564,33.93,34.22,52.28
20565,33.96,34.01,52
20566,31.18,33.75,51.22
20567,28.07,33.54,50.83
20568,29.37,33.42,50.9
20569,31.78,33.2,50.73
20570,32,32.97,50.48
20571,32.35,32.78,50.29
20572,32.29,32.9,50.39
20573,32.89,31.91,48.33
20574,32.93,32.57,50.05
20575,33.01,32.71,49.97
20576,32.9,32.52,49.72
20577,32.93,32.38,49.59
20578,32.96,32.36,49.61
20579,33.98,32.41,49.61
20580,33.99,32.22,49.46
20581,34.01,31.55,48.12
20582,34.01,31.27,47.78
20583,34.05,31.46,47.91
20584,34.05,31.72,48.82
20585,34.02,32.28,49.55
20586,33.99,31.63,48.09
20587,34.02,31.52,48
20588,32.84,32.33,49.78
20589,32.97,32.66,50.48
20590,32.88,32.66,50.41
20591,32.88,32.69,50.39
20592,30.88,32.41,49.95
20593,30.95,32.48,50.06
20594,30.99,32.51,50.05
20595,30.92,32.57,50.1
20596,30.93,32.29,49.84
20597,30.93,32.05,49.25
20598,31.01,32.03,49.24
20599,30.98,32.2,49.47
20600,31.26,32.25,49.62
20601,32.19,32.07,49.5
20602,32.67,32.14,49.58
20603,32.77,32.16,49.52
20604,32.96,32.49,50.03
20605,31.16,32.52,50.29
20606,29.97,32.53,50.1
20607,29.15,32.68,50.82
20608,27.62,32.79,51.48
20609,27.22,32.67,51.28
20610,29.23,32.31,49.93
20611,29.82,32.44,49.96
20612,29.84,32.2,49.61
20613,29.48,32.1,49.2
20614,29.5,32.18,49.42
20615,30.92,32.22,49.32
20616,31.73,32.07,49.52
20617,32.08,32.29,49.86
20618,32.01,32.33,49.79
20619,31.99,32.27,49.8
20620,32.01,32.24,49.69
20621,31.84,32.22,49.63
20622,30.91,31.76,49.12
20623,30.77,31.9,49.12
20624,29.76,32.05,49.49
20625,31.19,31.97,49.82
20626,31.4,31.97,50.03
20627,31.56,32.02,50.19
20628,32.22,32.05,50.22
20629,32.56,32.09,50.26
20630,31.51,32.11,50.71
20631,31.16,32.35,50.99
20632,29.92,32.59,51.12
20633,30,32.8,51.48
20634,29.99,33.03,51.71
20635,29.92,33.07,51.43
20636,31.91,32.95,50.9
20637,32.1,33.48,51.29
20638,32.38,33.73,51.69
20639,32.61,34.07,51.84
20640,32.74,33.73,51.58
20641,33.41,33.94,51.91
20642,33.38,33.99,51.94
20643,33.59,34.06,52.03
20644,33.32,34.01,51.85
20645,33.18,34.02,51.95
20646,33.55,34.3,52.35
20647,34.05,34.41,52.33
20648,33.99,34.16,52.03
20649,34.06,34.26,52.01
20650,34.03,34.46,52.25
20651,34.02,34.63,52.5
20652,33.9,34.54,52.28
20653,34.03,34.63,52.62
20654,33.97,34.63,52.64
20655,34.03,34.7,52.96
20656,33.99,34.91,53.39
20657,33.97,35.1,53.82
20658,34.02,35,53.9
20659,33.99,34.6,52.55
20660,34.01,34.37,52.29
20661,34,34.12,52.17
20662,33.56,34.1,52.2
20663,27.2,34.16,52.39
20664,27.14,33.93,51.9
20665,30.49,33.81,51.12
20666,30.76,33.54,50.76
20667,30.82,33.4,50.5
20668,30.76,33.2,50.27
20669,30.29,32.95,50.34
20670,32.04,32.29,49.2
20671,32.93,31.96,48.46
20672,32.96,31.77,48.24
20673,32.79,32.01,49.12
20674,31.96,32.51,50.01
20675,31.98,32.41,49.9
20676,31.92,32.42,49.82
20677,31.96,32.31,49.76
20678,32.05,32.29,49.8
20679,31.99,32.15,49.56
20680,31.14,32.46,50.68
20681,31.56,31.8,48.93
20682,31.63,32.05,49.39
20683,32.15,32.36,49.71
20684,32.56,32.27,49.4
20685,32.78,32.34,49.53
20686,32.47,32.34,49.54
20687,32.48,32.24,49.7
20688,30.93,32.59,50.19
20689,30.92,32.64,50.21
20690,30.99,32.61,50.22
20691,30.96,32.57,50.28
20692,30.67,32.46,50.12
20693,30.86,32.52,50.15
20694,30.97,32.18,49.54
20695,30.97,32.27,49.44
20696,31.19,32.11,49.46
20697,31.88,32.12,49.6
20698,31.84,32.18,49.56
20699,32.07,32.16,49.53
20700,32.34,32.21,49.39
20701,32.84,32.14,49.52
20702,32.97,32.44,50.31
20703,32.03,32.67,50.42
20704,31.8,32.59,50.29
20705,31.32,32.61,50.33
20706,31.52,32.55,50.24
20707,31.2,32.54,50.31
20708,31.54,32.6,50.29
20709,31.26,32.41,50.24
20710,31.37,32.29,50.27
20711,31.94,32.34,50.2
20712,32.36,32.38,50.26
20713,32.18,32.44,50.37
20714,32.22,32.47,50.49
20715,33.76,32.47,50.35
20716,34.01,32.31,50.16
20717,33.97,32.27,49.89
20718,34.03,32.39,49.99
20719,34.03,32.2,49.96
20720,34.08,32.12,49.8
20721,34.12,32.22,49.88
20722,33.99,32.26,49.82
20723,34.09,32.28,50.24
20724,34.05,32.33,50.41
20725,34.01,32.42,50.39
20726,33.87,32.46,50.52
20727,32.04,32.57,50.65
20728,32.05,32.8,50.73
20729,32.29,32.7,50.64
20730,30.9,33.11,51.07
20731,30.65,33.05,51.1
20732,32.71,33.22,51.2
20733,33.96,33.14,51.18
20734,33.97,33.55,51.54
20735,34.08,33.78,51.78
20736,33.99,33.76,51.71
20737,33.95,33.76,51.61
20738,33.95,33.78,51.58
20739,33.97,33.93,51.93
20740,34.07,33.89,51.78
20741,34.01,33.93,51.94
20742,33.86,33.86,51.7
20743,31.98,33.76,51.62
20744,31.99,33.88,51.71
20745,31.97,33.99,51.86
20746,31.92,34.23,52.21
20747,30.87,34.32,52.17
20748,31.05,33.93,51.88
20749,31.9,34.59,53.39
20750,31.93,34.71,53.57
20751,31.95,34.33,52.51
20752,31.98,33.84,51.8
20753,32.01,33.67,51.57
20754,31.9,33.89,51.83
20755,32.01,33.98,51.96
20756,31.13,33.95,51.91
20757,31.54,33.79,51.79
20758,30.88,33.78,51.77
20759,28.37,34.49,53.77
20760,29.18,34.21,53.52
20761,31.62,34.13,53.4
20762,30.45,33.63,52.1
20763,29.88,33.04,50.46
20764,31.37,32.59,49.41
20765,32.31,31.93,48.37
20766,33.84,31.72,48.27
20767,33.07,31.58,48.13
20768,33.41,31.5,47.88
20769,32.02,31.22,47.7
20770,32.8,31.1,47.46
20771,33.67,31.65,48.68
20772,33.98,32.13,49.54
20773,34.04,32.25,49.6
20774,33.98,32.4,49.73
20775,33.98,32.2,49.58
20776,33.64,31.48,48.3
20777,33.22,31.59,48.62
20778,33.56,31.64,48.54
20779,33.78,31.56,48.42
20780,33.9,31.62,48.73
20781,33.99,31.94,49.19
20782,34.07,32.27,49.81
20783,33.99,32.29,49.77
20784,33.16,32.22,49.74
20785,30.99,32.37,49.97
20786,30.8,32.33,49.89
20787,30.93,32.25,49.84
20788,30.68,32.18,49.88
20789,30.33,32.27,49.48
20790,30.33,31.92,49.13
20791,30.84,31.89,49.24
20792,30.69,31.71,48.99
20793,33.29,32.22,49.76
20794,34.55,32.24,50.13
20795,34.56,32.22,50.05
20796,34.56,32.36,50.08
20797,34.31,32.41,49.98
20798,33.82,32.38,50.33
20799,33.93,32.31,50.14
20800,33.03,32.41,50.72
20801,31.38,32.59,51.11
20802,30.56,32.48,51.12
