month,day,hour,min,p_uiip,p_f,p_pu
12,16,22,45,20.61,33.42,54.44
12,16,23,0,20.18,33.2,53.94
12,16,23,15,20.67,32.33,51.2
12,16,23,30,20.63,32.52,51.35
12,16,23,45,20.61,32.59,51.51
12,17,0,0,20.66,32.89,51.97
12,17,0,15,20.83,32.73,51.78
12,17,0,30,21.67,33.04,52.14
12,17,0,45,21.71,33.11,52.25
12,17,1,0,21.72,33.23,52.34
12,17,1,15,21.7,33.22,52.29
12,17,1,30,21.65,33.45,52.52
12,17,1,45,21.71,33.53,52.68
12,17,2,0,21.71,33.67,52.59
12,17,2,15,21.7,33.67,52.53
12,17,2,30,21.73,33.56,52.46
12,17,2,45,21.73,33.73,52.72
12,17,3,0,21.62,33.9,52.95
12,17,3,15,21.78,33.61,52.59
12,17,3,30,21.71,33.87,52.93
12,17,3,45,21.61,33.89,53.03
12,17,4,0,21.66,33.69,52.66
12,17,4,15,22.19,34.16,53.29
12,17,4,30,22.49,34.07,53.41
12,17,4,45,22.25,33.82,53.02
12,17,5,0,20.64,33.84,52.97
12,17,5,15,20.71,33.77,52.57
12,17,5,30,20.68,33.61,52.49
12,17,5,45,20.74,33.89,53.03
12,17,6,0,20.62,33.9,53.38
12,17,6,15,20.7,33.76,53.05
12,17,6,30,20.68,33.82,53.37
12,17,6,45,21.19,34.12,54.69
12,17,7,0,21.4,33.93,54.83
12,17,7,15,20.13,33.73,54.68
12,17,7,30,21.61,33.48,54.42
12,17,7,45,21.46,33.33,53.86
12,17,8,0,21.51,33.11,53.01
12,17,8,15,21.46,33.21,53.03
12,17,8,30,21.41,33.09,53.07
12,17,8,45,21.23,33.2,52.99
12,17,9,0,21.33,33.07,52.96
12,17,9,15,21.37,33.27,53.05
12,17,9,30,21.44,33.08,53.04
12,17,9,45,21.43,33.22,53.12
12,17,10,0,21.29,32.98,52.88
12,17,10,15,21.5,33.07,52.96
12,17,10,30,21.24,33.08,53.02
12,17,10,45,21.29,33.12,52.91
12,17,11,0,21.13,33.06,53.11
12,17,11,15,21.61,32.99,52.95
12,17,11,30,21.54,33.01,52.97
12,17,11,45,21.53,33.04,52.95
12,17,12,0,21.58,33.21,52.99
12,17,12,15,21.49,33.05,52.99
12,17,12,30,21.46,33.27,53.1
12,17,12,45,21.35,33.25,53.04
12,17,13,0,21.69,33.12,52.86
12,17,13,15,20.5,31.48,48.56
12,17,13,30,19.93,30.97,48.01
12,17,13,45,19.41,30.82,48.13
12,17,14,0,20.12,31.1,48.28
12,17,14,15,18.92,30.98,48.04
12,17,14,30,19.39,31.13,48.12
12,17,14,45,20.12,31.01,47.84
12,17,15,0,20.16,31.27,48.35
12,17,15,15,20.59,31.35,48.61
12,17,15,30,20.41,31.25,48.27
12,17,15,45,19.79,31.14,48.35
12,17,16,0,20.29,31.06,48.02
12,17,16,15,20.26,31.12,48.2
12,17,16,30,20.29,31.07,48.08
12,17,16,45,20.45,31.19,48.31
12,17,17,0,20.35,31.02,48.23
12,17,17,15,20.46,31.07,48.1
12,17,17,30,19.97,30.78,47.76
12,17,17,45,20.49,29.93,47.22
12,17,18,0,20.42,29.84,47.14
12,17,18,15,20.69,29.93,47.31
12,17,18,30,20.54,29.96,47.22
12,17,18,45,20.1,30.37,47.8
12,17,19,0,18.15,30.39,47.99
12,17,19,15,19,30.49,48.11
12,17,19,30,18.91,30.33,47.84
12,17,19,45,17.17,30.43,47.95
12,17,20,0,17.34,30.68,48.06
12,17,20,15,19.31,30.73,48.27
12,17,20,30,18.84,30.71,48.1
12,17,20,45,17.76,30.59,48.05
12,17,21,0,20.99,31.37,49.33
12,17,21,15,21.71,32.4,53.61
12,17,21,30,21.73,32.63,53.9
12,17,21,45,21.67,32.7,53.9
12,17,22,0,21.7,32.93,54.05
12,17,22,15,21.75,32.76,54.03
12,17,22,30,21.54,33.03,54.25
12,17,22,45,21.8,33.54,54.4
12,17,23,0,16.42,33.53,54.62
12,17,23,15,19.4,32.98,52.63
12,17,23,30,20.85,32.55,51.16
12,17,23,45,20.65,32.61,51.31
12,18,0,0,20.65,32.77,51.63
12,18,0,15,20.71,32.82,51.56
12,18,0,30,20.69,32.86,51.5
12,18,0,45,20.69,32.93,51.72
12,18,1,0,20.61,32.96,51.73
12,18,1,15,20.65,33.09,51.89
12,18,1,30,20.64,32.83,51.56
12,18,1,45,20.62,33.12,52.07
12,18,2,0,20.65,33.59,52.58
12,18,2,15,20.61,33.46,52.38
12,18,2,30,20.63,33.7,52.54
12,18,2,45,20.72,33.86,52.73
12,18,3,0,20.67,33.74,52.57
12,18,3,15,20.63,33.89,53.06
12,18,3,30,20.64,34.14,53.3
12,18,3,45,20.29,33.68,52.84
12,18,4,0,19.63,34.23,53.44
12,18,4,15,19.61,34.04,53.27
12,18,4,30,19.56,34.21,53.39
12,18,4,45,19.16,34.22,53.48
12,18,5,0,18.68,34.06,53.35
12,18,5,15,18.56,34.02,53.38
12,18,5,30,18.51,34.22,53.39
12,18,5,45,19.98,34.1,53.28
12,18,6,0,20.65,34.82,54.91
12,18,6,15,20.71,34.86,55.18
12,18,6,30,20.76,34.6,55.21
12,18,6,45,20.52,34.55,55.18
12,18,7,0,20.79,34.29,55.06
12,18,7,15,20.17,34.22,54.88
12,18,7,30,19.29,33.97,54.71
12,18,7,45,21.06,33.55,53.45
12,18,8,0,21.41,33.33,52.59
12,18,8,15,21.51,33.46,52.58
12,18,8,30,21.3,33.14,52.58
12,18,8,45,21.04,33.33,52.59
12,18,9,0,21.1,33.13,52.46
12,18,9,15,21.02,33.05,52.48
12,18,9,30,21.12,33.16,53.1
12,18,9,45,21.1,33.22,53.52
12,18,10,0,21.26,33.09,53.39
12,18,10,15,21.4,33.18,53.46
12,18,10,30,21.35,33.07,53.37
12,18,10,45,21.41,33.24,53.39
12,18,11,0,21.54,33.27,53.38
12,18,11,15,21.5,33.18,53.41
12,18,11,30,21.67,33.03,52.61
12,18,11,45,21.54,33.03,51.85
12,18,12,0,21.39,33.05,51.93
12,18,12,15,21.7,33.17,52.85
12,18,12,30,21.6,33.1,53.09
12,18,12,45,21.85,33.1,53
12,18,13,0,21.5,33.1,52.9
12,18,13,15,21.58,33.13,53.05
12,18,13,30,21.79,33.16,53.05
12,18,13,45,19.34,32.76,51.89
12,18,14,0,19.52,30.93,47.95
12,18,14,15,20.14,30.95,47.9
12,18,14,30,20.14,31.07,48.19
12,18,14,45,20.38,31.12,48.12
12,18,15,0,20.59,31.34,48.42
12,18,15,15,20.36,31.52,48.48
12,18,15,30,20.47,31.5,48.71
12,18,15,45,20.76,31.35,48.4
12,18,16,0,20.25,30.97,48.03
12,18,16,15,20.39,31.42,48.48
12,18,16,30,20.69,31.52,48.52
12,18,16,45,20.6,31.54,48.67
12,18,17,0,20.73,30.99,48.08
12,18,17,15,20.57,31.02,47.94
12,18,17,30,20.98,31.19,48.2
12,18,17,45,20.76,31.28,48.45
12,18,18,0,20.4,30.7,47.84
12,18,18,15,15.71,31.39,49.28
12,18,18,30,17.45,31.46,48.95
12,18,18,45,17.71,30.88,48.64
12,18,19,0,16.73,30.52,48.2
12,18,19,15,16.16,30.6,48.18
12,18,19,30,16.94,30.68,48.27
12,18,19,45,17.33,30.8,48.61
12,18,20,0,19.46,31.61,51.02
12,18,20,15,20.59,32.14,53.1
12,18,20,30,20.57,32.2,53.1
12,18,20,45,20.75,32.39,53.03
12,18,21,0,20.65,32.49,52.99
12,18,21,15,20.67,32.75,53.28
12,18,21,30,20.54,32.86,53.34
12,18,21,45,20.65,33.03,53.61
12,18,22,0,20.65,33.01,53.56
12,18,22,15,20.62,33.12,53.7
12,18,22,30,20.78,33.33,53.93
12,18,22,45,20.98,33.65,54.17
12,18,23,0,20.38,33.46,53.37
12,18,23,15,20.61,33.31,52.76
12,18,23,30,19.8,33.44,52.67
12,18,23,45,19.66,33.43,52.41
12,19,0,0,19.6,33.2,52.06
12,19,0,15,19.61,33.2,52.06
12,19,0,30,19.61,33.23,52.17
12,19,0,45,19.73,33.34,52.27
12,19,1,0,19.57,33.4,52.35
12,19,1,15,19.38,33.46,52.52
12,19,1,30,18.69,33.57,52.56
12,19,1,45,18.53,33.71,52.68
12,19,2,0,17.56,33.58,52.6
12,19,2,15,17.52,33.71,52.74
12,19,2,30,17.58,33.86,52.84
12,19,2,45,17.61,33.56,52.44
12,19,3,0,17.63,33.18,52.07
12,19,3,15,17.79,33.48,52.46
12,19,3,30,18.66,33.69,52.76
12,19,3,45,18.56,33.95,52.93
12,19,4,0,18.56,33.91,53.02
12,19,4,15,18.62,33.76,53.07
12,19,4,30,18.65,33.67,52.71
12,19,4,45,18.67,33.68,52.67
12,19,5,0,18.6,33.63,52.71
12,19,5,15,18.65,33.57,52.69
12,19,5,30,18.51,33.52,52.69
12,19,5,45,19.83,33.51,52.97
12,19,6,0,20.26,33.41,52.81
12,19,6,15,20.44,33.37,52.74
12,19,6,30,20.35,33.3,52.8
12,19,6,45,14.52,31.92,49.31
12,19,7,0,18.37,31.18,48.59
12,19,7,15,17.65,30.78,48.17
12,19,7,30,17.39,30.73,48.01
12,19,7,45,16.58,30.97,48.31
12,19,8,0,17.63,30.7,47.63
12,19,8,15,20.02,30.16,47.06
12,19,8,30,19.91,30.04,46.7
12,19,8,45,20.03,30.09,46.9
12,19,9,0,20.13,30.15,46.95
12,19,9,15,19.37,30.02,46.97
12,19,9,30,20.25,31.9,49.8
12,19,9,45,20.69,32.33,50.9
12,19,10,0,20.72,32.29,50.8
12,19,10,15,20.78,32.41,52.08
12,19,10,30,20.59,32.44,52.21
12,19,10,45,20.69,32.5,52.25
12,19,11,0,20.66,32.5,52.22
12,19,11,15,20.69,32.24,51.31
12,19,11,30,20.73,32.2,50.58
12,19,11,45,20.61,32.27,50.73
12,19,12,0,20.56,32.2,50.71
12,19,12,15,20.71,32.26,50.73
12,19,12,30,20.63,32.19,50.74
12,19,12,45,20.69,32.38,51.82
12,19,13,0,20.72,32.38,52.27
12,19,13,15,20.7,32.46,52.21
12,19,13,30,20.77,32.41,52.18
12,19,13,45,20.74,32.29,52.04
12,19,14,0,20.84,32.39,52.24
12,19,14,15,21.66,32.41,52.16
12,19,14,30,21.6,32.56,52.28
12,19,14,45,18.2,31.43,49.55
12,19,15,0,18.54,31.14,48.71
12,19,15,15,19.37,31.15,48.42
12,19,15,30,19.67,31.19,48.6
12,19,15,45,19.77,30.98,48.2
12,19,16,0,19.86,31.06,48.56
12,19,16,15,20.14,31.03,48.45
12,19,16,30,19.84,30.9,48.28
12,19,16,45,20.26,30.84,48.18
12,19,17,0,19.85,30.61,48.13
12,19,17,15,19.34,30.82,48.17
12,19,17,30,19.14,30.65,47.9
12,19,17,45,19.16,30.35,47.73
12,19,18,0,18.99,30.27,47.5
12,19,18,15,19.56,30.24,47.58
12,19,18,30,19.96,30.12,47.29
12,19,18,45,19.71,29.9,47.16
12,19,19,0,19.93,29.73,47.01
12,19,19,15,19.22,29.89,47.21
12,19,19,30,20.08,31.48,51.28
12,19,19,45,20.69,31.52,51.09
12,19,20,0,21.54,31.52,51.48
12,19,20,15,21.55,31.34,51.46
12,19,20,30,21.53,31.41,51.33
12,19,20,45,21.6,31.32,51.32
12,19,21,0,21.48,31.47,51.45
12,19,21,15,21.56,31.6,51.55
12,19,21,30,21.83,31.78,51.65
12,19,21,45,21.49,31.88,51.99
12,19,22,0,21.73,32.19,52.19
12,19,22,15,21.67,32.32,52.2
12,19,22,30,21.76,32.52,52.41
12,19,22,45,21.47,32.77,52.61
12,19,23,0,20.35,32.91,52.95
12,19,23,15,20.66,33.06,53.11
12,19,23,30,20.64,33.39,53.27
12,19,23,45,21.15,32.2,50.66
12,20,0,0,21.15,32.37,50.73
12,20,0,15,21.16,32.57,51.03
12,20,0,30,21.61,32.71,51.14
12,20,0,45,21.67,32.8,51.41
12,20,1,0,21.66,32.62,51.1
12,20,1,15,22.03,32.61,50.88
12,20,1,30,22.12,33.01,51.36
12,20,1,45,21.18,33.05,51.36
12,20,2,0,21.05,33.12,51.75
12,20,2,15,21.16,33.26,52.31
12,20,2,30,21.05,33.68,52.71
12,20,2,45,21.16,33.56,52.56
12,20,3,0,21.15,33.29,52.26
12,20,3,15,21.18,33.37,52.4
12,20,3,30,21.14,33.58,52.55
12,20,3,45,21.15,33.68,52.5
12,20,4,0,21.11,33.61,52.39
12,20,4,15,20.99,33.52,52.09
12,20,4,30,21.19,33.5,52.28
12,20,4,45,21.08,33.35,51.99
12,20,5,0,21.19,33.36,52.01
12,20,5,15,21.14,33.07,51.84
12,20,5,30,21.1,33,51.71
12,20,5,45,21.3,32.91,51.8
12,20,6,0,20.86,32.88,52.12
12,20,6,15,20.78,32.85,52.06
12,20,6,30,20.76,32.79,52.01
12,20,6,45,21.01,32.73,51.91
12,20,7,0,21.27,32.61,51.76
12,20,7,15,20.1,31.62,49.91
12,20,7,30,20.59,30.08,46.98
12,20,7,45,20.27,29.73,46.76
12,20,8,0,20.48,29.02,46.15
12,20,8,15,20.25,29.1,45.92
12,20,8,30,20.33,29.67,46.64
12,20,8,45,20.07,29.75,46.69
12,20,9,0,20.78,29.69,46.59
12,20,9,15,20.5,29.77,46.61
12,20,9,30,20.61,29.56,46.41
12,20,9,45,20.73,29.92,46.75
12,20,10,0,20.66,29.57,46.48
12,20,10,15,20.52,30.95,48.96
12,20,10,30,21.24,31.8,51.78
12,20,10,45,21.33,31.82,51.69
12,20,11,0,21.1,31.9,51.9
12,20,11,15,21.11,31.88,51.73
12,20,11,30,20.69,31.93,51.92
12,20,11,45,19.65,32.24,53.46
12,20,12,0,19.73,32.14,53.42
12,20,12,15,19.74,32.33,53.67
12,20,12,30,19.55,32.25,53.62
12,20,12,45,19.69,32.27,53.59
12,20,13,0,19.73,32.25,53.59
12,20,13,15,19.66,32.22,53.55
12,20,13,30,19.79,32.27,53.56
12,20,13,45,19.73,32.33,53.55
12,20,14,0,19.78,32.35,53.68
12,20,14,15,19.49,32.26,53.64
12,20,14,30,20.31,32.34,53.3
12,20,14,45,21.1,32.28,53.28
12,20,15,0,21.29,32.37,53.18
12,20,15,15,21.29,32.46,52.83
12,20,15,30,21.34,32.35,52.59
12,20,15,45,21.22,32.57,52.79
12,20,16,0,20.01,31.92,50.79
12,20,16,15,17.8,31.14,48.56
12,20,16,30,19.4,31.5,48.95
12,20,16,45,19.28,31.22,48.54
12,20,17,0,18.36,31.04,48.49
12,20,17,15,17.45,31.14,48.44
12,20,17,30,19.78,30.79,48.21
12,20,17,45,18.24,30.74,48.03
12,20,18,0,17.69,30.57,47.97
12,20,18,15,18.92,30.57,47.87
12,20,18,30,18.95,30.31,47.92
12,20,18,45,18.82,30.05,47.48
12,20,19,0,18.97,30.26,47.8
12,20,19,15,19.01,30.11,47.38
12,20,19,30,18.59,29.9,47.31
12,20,19,45,18.71,29.88,47.18
12,20,20,0,18.41,29.72,46.86
12,20,20,15,18.91,29.8,47.31
12,20,20,30,19.23,29.78,47.16
12,20,20,45,19.16,30.28,47.73
12,20,21,0,21.21,31.31,50.46
12,20,21,15,21.65,31.32,50.54
12,20,21,30,21.6,31.61,51.37
12,20,21,45,21.38,31.85,51.71
12,20,22,0,21.55,32.06,51.91
12,20,22,15,21.65,32.06,51.94
12,20,22,30,21.67,32.42,52.29
12,20,22,45,21.86,32.45,52.21
12,20,23,0,21.8,32.71,52.65
12,20,23,15,22.35,32.52,52.37
12,20,23,30,22.71,32.73,52.63
12,20,23,45,22.6,32.48,51.74
12,21,0,0,22.68,32.16,50.9
12,21,0,15,22.7,32.33,50.82
12,21,0,30,22.65,32.07,50.37
12,21,0,45,22.77,32.18,50.67
12,21,1,0,22.58,32.56,50.88
12,21,1,15,23.18,32.12,50.52
12,21,1,30,23.62,32.29,50.6
12,21,1,45,23.79,32.3,50.88
12,21,2,0,23.72,32.22,50.54
12,21,2,15,23.63,32.31,50.64
12,21,2,30,23.71,32.41,50.65
12,21,2,45,23.78,32.67,51.23
12,21,3,0,23.71,32.19,50.58
12,21,3,15,23.66,32.48,50.97
12,21,3,30,23.74,32.81,51.56
12,21,3,45,23.78,32.97,52.15
12,21,4,0,23.72,32.67,51.42
12,21,4,15,23.61,32.54,51.24
12,21,4,30,23.82,32.67,51.38
12,21,4,45,23.73,32.65,51.22
12,21,5,0,23.83,32.52,51.21
12,21,5,15,23.52,32.46,51.02
12,21,5,30,23.71,32.37,50.99
12,21,5,45,22.08,32.37,51.18
12,21,6,0,20.46,32.5,51.98
12,21,6,15,20.31,32.41,52.27
12,21,6,30,20.67,32.42,52.21
12,21,6,45,20.93,32.28,52.1
12,21,7,0,20.6,32.39,53.33
12,21,7,15,20.42,32.2,53.57
12,21,7,30,19.65,32.41,53.78
12,21,7,45,19.73,32.46,53.82
12,21,8,0,19.58,32.3,53.69
12,21,8,15,19.73,32.31,53.65
12,21,8,30,19.71,32.4,53.61
12,21,8,45,19.1,32.57,53.54
12,21,9,0,19.23,32.57,53.53
12,21,9,15,19.3,32.47,52.52
12,21,9,30,19.22,32.25,51.91
12,21,9,45,19.22,32.44,52.01
12,21,10,0,19.15,32.48,51.94
12,21,10,15,19.14,32.56,53.69
12,21,10,30,19.23,32.44,53.46
12,21,10,45,19.28,32.59,53.56
12,21,11,0,19.23,32.7,53.57
12,21,11,15,19.33,32.63,53.56
12,21,11,30,19.31,32.74,53.57
12,21,11,45,19.4,32.7,53.59
12,21,12,0,19.14,32.65,53.55
12,21,12,15,19.07,32.76,53.56
12,21,12,30,19.16,32.73,53.58
12,21,12,45,19.25,32.71,53.55
12,21,13,0,19.17,32.7,53.64
12,21,13,15,19.14,32.71,53.56
12,21,13,30,19.33,32.77,53.63
12,21,13,45,19.37,32.84,53.97
12,21,14,0,19.68,32.77,54.11
12,21,14,15,20.74,32.95,53.4
12,21,14,30,20.81,32.88,53.45
12,21,14,45,21.28,33.05,53.65
12,21,15,0,21.35,33.01,53.67
12,21,15,15,21.34,33.15,53.68
12,21,15,30,21.26,33.18,53.67
12,21,15,45,21.25,33.24,53.76
12,21,16,0,19.69,32.87,51.66
12,21,16,15,19.4,31.78,49.2
12,21,16,30,19.11,31.66,49.07
12,21,16,45,19.05,31.69,49.2
12,21,17,0,19.34,31.57,49.01
12,21,17,15,18.46,31.46,49.03
12,21,17,30,19.29,31.45,48.76
12,21,17,45,18.89,31.45,49
12,21,18,0,18.12,31.26,48.71
12,21,18,15,17.01,30.82,47.9
12,21,18,30,17.99,31.05,48.16
12,21,18,45,19.45,30.73,48.16
12,21,19,0,19.33,30.67,48.1
12,21,19,15,19.43,30.36,47.76
12,21,19,30,18.93,30.12,47.44
12,21,19,45,19.5,30.26,47.8
12,21,20,0,20.12,30.8,48.69
12,21,20,15,20.84,31.99,52.14
12,21,20,30,21.3,31.99,52.19
12,21,20,45,21.14,31.98,52.18
12,21,21,0,21.25,32.11,52.33
12,21,21,15,21.24,32.31,52.58
12,21,21,30,21.27,32.42,52.78
12,21,21,45,21.25,32.52,53
12,21,22,0,21.29,32.82,53.26
12,21,22,15,21.82,32.85,53.44
12,21,22,30,20.93,33.15,53.73
12,21,22,45,20.72,33.65,54.22
12,21,23,0,20.71,33.8,54.31
12,21,23,15,21.16,33.47,53.51
12,21,23,30,21.81,33.19,52
12,21,23,45,22.28,33.21,52.14
12,22,0,0,22.61,33.43,52.43
12,22,0,15,22.67,33.52,52.69
12,22,0,30,22.76,33.56,52.75
12,22,0,45,23.31,33.43,52.46
12,22,1,0,23.21,33.65,52.63
12,22,1,15,23.29,33.54,52.52
12,22,1,30,23.22,33.33,51.97
12,22,1,45,23.26,33.41,51.88
12,22,2,0,23.78,33.39,51.99
12,22,2,15,23.73,33.86,52.46
12,22,2,30,23.77,34.07,52.76
12,22,2,45,23.86,33.96,52.81
12,22,3,0,23.77,33.75,52.56
12,22,3,15,23.8,33.96,52.72
12,22,3,30,23.71,33.91,52.65
12,22,3,45,23.82,33.99,52.77
12,22,4,0,23.7,33.69,52.3
12,22,4,15,23.66,33.81,52.53
12,22,4,30,23.78,33.82,52.39
12,22,4,45,24.2,33.69,51.95
12,22,5,0,24.22,33.48,51.95
12,22,5,15,24.29,33.5,52
12,22,5,30,24.21,33.31,51.9
12,22,5,45,22.03,33.38,51.95
12,22,6,0,21.04,33.38,52.92
12,22,6,15,21.24,33.35,52.86
12,22,6,30,20.72,33.16,52.69
12,22,6,45,19.14,32.15,50.33
12,22,7,0,20.69,30.66,47.72
12,22,7,15,20.15,30.1,46.98
12,22,7,30,18.57,30.18,47.12
12,22,7,45,19.33,30.56,47.53
12,22,8,0,20.14,30.21,47.37
12,22,8,15,18.63,30.15,47.15
12,22,8,30,18.14,29.95,46.8
12,22,8,45,18.96,30.31,47.15
12,22,9,0,18.95,30.19,47.25
12,22,9,15,18.41,30.35,47.44
12,22,9,30,18.42,30.46,47.36
12,22,9,45,20.07,31.94,51.73
12,22,10,0,19.58,32.58,53.67
12,22,10,15,19.67,32.51,53.03
12,22,10,30,19.8,32.53,53.07
12,22,10,45,19.76,32.67,53.55
12,22,11,0,19.78,32.56,53.65
12,22,11,15,19.84,32.64,53.71
12,22,11,30,19.65,32.46,53.66
12,22,11,45,19.92,32.69,53.76
12,22,12,0,19.76,32.82,53.71
12,22,12,15,19.8,32.73,53.78
12,22,12,30,19.74,32.7,53.76
12,22,12,45,19.56,32.8,53.78
12,22,13,0,19.68,32.76,53.73
12,22,13,15,19.5,32.76,53.71
12,22,13,30,19.65,32.78,53.76
12,22,13,45,19.69,32.83,53.69
12,22,14,0,20.44,32.79,53.76
12,22,14,15,21.33,32.88,53.59
12,22,14,30,21.15,33.01,53.29
12,22,14,45,21.27,32.8,53.3
12,22,15,0,21.47,33.09,53.35
12,22,15,15,21.24,33.14,53.44
12,22,15,30,21.2,33.13,53.52
12,22,15,45,21.23,33.45,53.58
12,22,16,0,21.33,33.05,53.41
12,22,16,15,21.31,33.1,53.47
12,22,16,30,21.24,33.2,53.5
12,22,16,45,21.07,33.18,53.54
12,22,17,0,20.48,33.03,52.93
12,22,17,15,19.96,31.8,49.16
12,22,17,30,20.24,31.2,48.5
12,22,17,45,20.06,31.22,48.24
12,22,18,0,19.72,31.09,48.29
12,22,18,15,19.69,31,48.24
12,22,18,30,19.27,30.9,48.02
12,22,18,45,20.16,30.9,47.97
12,22,19,0,20.18,30.78,47.97
12,22,19,15,19.86,30.48,47.72
12,22,19,30,18.64,30.7,47.71
12,22,19,45,17.59,30.57,47.78
12,22,20,0,19.69,30.63,47.66
12,22,20,15,19.12,30.41,47.71
12,22,20,30,19.27,30.32,47.24
12,22,20,45,19.25,30.37,47.58
12,22,21,0,18.59,30.42,47.52
12,22,21,15,19.92,30.66,47.8
12,22,21,30,20.44,30.8,48.14
12,22,21,45,20.2,30.78,48.01
12,22,22,0,19.58,31.16,48.59
12,22,22,15,21.14,32.26,52.31
12,22,22,30,21.7,32.52,52.43
12,22,22,45,21.1,32.61,52.33
12,22,23,0,20.46,32.89,52.97
12,22,23,15,21.63,32.95,52.91
12,22,23,30,21.8,33.13,52.86
12,22,23,45,22.24,32.69,51.52
12,23,0,0,22.67,32.63,51.01
12,23,0,15,23.67,32.43,50.79
12,23,0,30,23.74,32.34,50.65
12,23,0,45,23.63,32.52,50.76
12,23,1,0,23.74,32.71,51.1
12,23,1,15,23.78,32.57,50.92
12,23,1,30,23.88,32.63,50.97
12,23,1,45,22.88,32.93,51.14
12,23,2,0,22.59,32.5,50.82
12,23,2,15,22.56,32.65,50.71
12,23,2,30,22.63,32.97,51.35
12,23,2,45,22.67,32.91,51.35
12,23,3,0,22.59,32.67,51.07
12,23,3,15,22.74,33,51.41
12,23,3,30,22.89,33.15,51.62
12,23,3,45,23.35,32.66,51.18
12,23,4,0,23.78,32.88,51.36
12,23,4,15,23.72,32.85,51.24
12,23,4,30,23.71,33.03,51.83
12,23,4,45,23.39,32.84,51.35
12,23,5,0,21.67,32.88,51.44
12,23,5,15,22.27,32.71,51.5
12,23,5,30,21.63,32.78,51.24
12,23,5,45,21.42,32.96,51.71
12,23,6,0,20.5,32.79,52.1
12,23,6,15,20.35,32.65,52
12,23,6,30,19.92,33.16,53.05
12,23,6,45,19.73,32.97,53.12
12,23,7,0,19.63,32.91,53.51
12,23,7,15,19.59,32.87,54.26
12,23,7,30,19.63,32.86,54.11
12,23,7,45,19.81,32.63,53.99
12,23,8,0,19.71,32.8,54.09
12,23,8,15,19.59,32.79,54.06
12,23,8,30,19.57,32.7,53.95
12,23,8,45,19.68,32.76,54
12,23,9,0,19.82,32.81,54.03
12,23,9,15,19.83,32.78,54.05
12,23,9,30,19.76,32.84,53.99
12,23,9,45,19.01,32.69,52.71
12,23,10,0,18.76,32.81,52.18
12,23,10,15,18.65,32.7,52.18
12,23,10,30,18.75,32.68,52.08
12,23,10,45,18.73,32.76,52.44
12,23,11,0,18.82,32.54,52.2
12,23,11,15,18.87,32.77,52.45
12,23,11,30,18.6,32.76,52.32
12,23,11,45,18.82,32.66,52.37
12,23,12,0,18.54,32.86,53.08
12,23,12,15,20.27,32.97,54.2
12,23,12,30,20.75,32.9,54.25
12,23,12,45,20.8,32.93,54.13
12,23,13,0,20.68,32.93,54.21
12,23,13,15,20.8,32.79,54.2
12,23,13,30,20.59,33.11,54.25
12,23,13,45,20.9,32.86,54.12
12,23,14,0,20.84,32.94,54.19
12,23,14,15,20.66,33.02,54.01
12,23,14,30,20.96,32.88,53.47
12,23,14,45,20.78,32.92,53.48
12,23,15,0,20.97,32.91,53.05
12,23,15,15,21.8,32.95,52.71
12,23,15,30,21.54,33.01,52.73
12,23,15,45,21.88,32.95,52.73
12,23,16,0,21.67,32.9,52.62
12,23,16,15,21.16,31.4,49.56
12,23,16,30,20.96,30.67,47.39
12,23,16,45,21.22,30.76,47.34
12,23,17,0,20.87,30.77,47.56
12,23,17,15,21.02,30.48,47.41
12,23,17,30,21.08,30.69,47.61
12,23,17,45,21.12,30.79,47.57
12,23,18,0,21.22,30.61,47.46
12,23,18,15,20.92,30.49,47.44
12,23,18,30,21.14,30.49,47.33
12,23,18,45,21.29,30.24,47.14
12,23,19,0,21.02,30.38,47.27
12,23,19,15,21.31,30.07,46.72
12,23,19,30,20.86,30.32,47.19
12,23,19,45,21.33,30.2,47.06
12,23,20,0,21.1,30.12,46.99
12,23,20,15,21.1,30.03,46.76
12,23,20,30,20.83,29.52,46.31
12,23,20,45,21.12,29.41,46.47
12,23,21,0,20.91,29.63,46.33
12,23,21,15,21.15,29.72,46.82
12,23,21,30,20.94,29.9,46.8
12,23,21,45,21.24,29.97,47.05
12,23,22,0,21.03,30.13,47.07
12,23,22,15,20.09,31.73,51.51
12,23,22,30,19.78,32.16,52.22
12,23,22,45,19.59,32.24,52.29
12,23,23,0,18.8,32.31,52.17
12,23,23,15,18.61,32.4,52.1
12,23,23,30,18.59,32.76,52.67
12,23,23,45,19.28,33,53.04
12,24,0,0,19.67,32.88,52.78
12,24,0,15,21.58,33.15,52.87
12,24,0,30,20.64,33.07,52.48
12,24,0,45,20.63,33.12,52.31
12,24,1,0,20.72,33.18,52.18
12,24,1,15,20.67,33.27,52.46
12,24,1,30,20.73,33.17,52.17
12,24,1,45,20.63,33.41,52.59
12,24,2,0,20.63,33.53,52.71
12,24,2,15,20.65,33.31,52.38
12,24,2,30,20.62,33.39,52.57
12,24,2,45,20.64,33.38,52.48
12,24,3,0,20.71,33.38,52.48
12,24,3,15,20.68,33.35,52.55
12,24,3,30,20.63,33.6,52.84
12,24,3,45,20.61,33.65,52.95
12,24,4,0,20.56,33.89,53.16
12,24,4,15,20.67,33.46,52.69
12,24,4,30,20.69,33.79,52.88
12,24,4,45,20.7,33.68,52.8
12,24,5,0,20.7,33.5,52.65
12,24,5,15,20.62,33.65,52.56
12,24,5,30,19.61,33.78,52.89
