month,day,hour,min,p_uiip,p_f,p_pu
2,16,8,45,17.76,30.91,49.24
2,16,9,30,18.61,31.98,51.99
2,16,9,45,19.23,31.73,51.8
2,16,10,0,19.65,31.91,52.06
2,16,12,15,20.84,32.06,51.93
2,16,13,30,20.77,32.02,51.92
2,16,14,0,20.71,32.1,51.22
2,16,14,30,20.81,31.93,51.29
2,16,14,45,20.65,32.28,51.54
2,16,19,30,17.86,29.24,46.73
2,16,20,30,21.77,31.33,51.33
2,16,21,0,21.83,31.4,51.46
2,16,21,45,21.12,31.82,51.24
2,16,23,15,22.88,32.42,52.41
2,17,1,30,25.24,33,52.24
2,17,4,45,25.29,32.76,51.54
2,17,8,0,19.16,29.81,47.23
2,17,9,0,18.95,29.13,46.39
2,17,10,30,20.73,31.72,51.78
2,17,11,30,21.59,31.91,50.93
2,17,12,0,21.59,31.61,50.86
2,17,12,30,21.77,31.66,50.77
2,17,21,15,20.76,32.1,51.82
2,17,22,30,20.99,32.72,52.62
2,17,23,15,23.37,32.95,52.82
2,18,0,15,24.24,33.16,52.28
2,18,0,45,24.16,33.03,51.9
2,18,1,45,24.77,32.86,51.37
2,18,3,30,23.84,32.96,51.66
2,18,5,0,24.09,32.93,51.42
2,18,5,15,24.18,33.03,51.56
2,18,5,30,24.29,32.78,51.56
2,18,6,30,21.86,32.61,51.81
2,18,7,0,16.27,30.08,47.79
2,18,8,0,19.14,29.55,46.91
2,18,11,0,21.13,31.23,50.93
2,18,12,30,21.26,31.4,50.52
2,18,15,45,20.75,31.41,51.06
2,18,16,0,20.8,31.4,51.01
2,18,17,45,20.69,31.29,51.03
2,18,18,0,20.65,31.56,50.99
2,18,19,45,20.7,31.65,51.58
2,18,20,15,20.64,31.39,51.5
2,18,20,45,20.79,31.91,51.75
2,18,21,30,20.67,32.11,52.05
2,18,22,15,22.31,32.18,52.16
2,19,2,15,23.69,33.76,53.56
2,19,3,15,24.71,33.96,53.4
2,19,4,45,23.67,34.04,53.27
2,19,5,0,22.72,33.91,53.02
2,19,7,0,20.52,32.03,49.76
2,19,7,15,20.1,31.52,49.01
2,19,7,30,19.69,30.94,48.39
2,19,9,30,19.01,29.19,46.43
2,19,10,30,19.01,29.41,46.79
2,19,16,15,21.02,31.8,51.81
2,19,16,30,20.93,31.82,51.82
2,19,16,45,21.04,31.89,51.91
2,19,17,45,19.77,31.88,51.86
2,19,20,45,21.21,32.41,52.32
2,19,21,0,21.24,32.42,52.29
2,19,22,45,21.52,32.9,52.33
2,20,0,30,21.95,33.4,52.86
2,20,1,15,21.97,33.6,52.78
2,20,3,0,21.96,34.59,54.45
2,20,3,45,21.86,33.62,51.84
2,20,5,15,21.66,34.37,53.34
2,20,5,30,21.81,34.18,53.33
2,20,6,45,23.96,32.95,50.44
2,20,9,0,19.11,29.19,46.33
2,20,11,15,19.67,28.62,46.01
2,20,12,15,19.67,28.76,46.12
2,20,12,30,19.27,29.08,46.45
2,20,12,45,20.24,30.95,49.62
2,20,13,0,19.46,31.71,51.64
2,20,14,45,19.92,31.95,51.85
2,20,15,45,20.3,32.14,52.11
2,20,16,45,20.79,32.41,52.27
2,20,18,30,20.81,32.12,51.44
2,21,2,0,22.2,33.46,52.61
2,21,2,15,22.13,33.15,52.04
2,21,4,15,22.73,33.16,51.91
2,21,5,45,21.39,33.25,52.24
2,21,6,0,21.69,32.99,51.52
2,21,6,15,21.62,32.97,51.44
2,21,7,0,18.7,30.27,47.49
2,21,7,30,18.99,29.7,47.12
2,21,7,45,18.99,29.99,47.48
2,21,8,0,19.01,29.75,47.31
2,21,9,30,18.69,29.67,47.23
2,21,10,15,20.63,32.06,52.02
2,21,12,0,20.75,31.8,51.82
2,21,13,0,20.24,32.32,52.03
2,21,15,15,20.55,31.99,52.03
2,21,16,15,20.88,32.3,52.24
2,21,18,0,20.03,30.09,47.48
2,21,20,0,19.27,29.38,46.71
2,21,21,0,20.78,31.59,51.59
2,21,21,15,20.45,31.69,51.61
2,21,22,30,19.88,32.07,52.12
2,21,23,45,24.91,32.11,50.69
2,22,0,15,24.65,32.12,50.74
2,22,1,45,24.79,32.53,51.04
2,22,3,0,24.8,33.3,53.01
2,22,4,30,24.76,33.3,53.01
2,22,5,15,24.65,32.92,52.67
2,22,6,45,20.62,32.42,52.1
2,22,7,30,20.03,32.32,52.18
2,22,9,15,20.07,32.37,52.1
2,22,9,45,20.5,32.31,52.21
2,22,10,0,20.42,32.58,52.58
2,22,15,30,20.81,32.67,52.44
2,22,17,45,18.4,31.01,48.73
2,22,19,30,19.18,29.81,47.29
2,22,20,0,20.45,29.81,47.36
2,22,21,0,20.75,32.17,51.88
2,22,21,45,20.98,32.26,52.29
2,22,22,0,20.9,32.71,52.38
2,22,22,15,22.65,32.62,52.71
2,22,23,45,25.74,32.97,51.81
2,23,0,0,24.31,32.86,51.8
2,23,1,15,25.44,32.69,51.56
2,23,3,0,24.93,32.95,51.73
2,23,4,0,24.17,32.78,51.49
2,23,4,45,23.95,33.39,52.05
2,23,6,45,20.65,32.76,51.87
2,23,7,45,18.04,30.44,47.88
2,23,9,0,19.56,31.7,50.97
2,23,9,15,19.69,32.44,52.05
2,23,10,0,19.59,32.37,52.4
2,23,14,15,20.8,32.2,52.21
2,23,15,15,21.12,32.66,52.37
2,23,16,45,19.95,31.24,48.9
2,23,17,45,19.29,30.86,48.42
2,23,19,15,20.14,30.05,47.75
2,23,22,0,20.84,32.19,52.14
2,23,22,15,20.56,32.51,52.46
2,23,22,45,20.71,32.89,52.9
2,23,23,30,24.53,33.25,52.69
2,23,23,45,24.94,32.95,51.94
2,24,0,0,24.21,32.9,51.97
2,24,4,0,24.6,33.75,52.31
2,24,5,0,24.95,34.2,54.03
2,24,5,15,24.58,34.3,53.96
2,24,5,30,21.23,33.84,53.56
2,24,6,30,20.71,33.07,52.79
2,24,7,15,16.35,30.41,48.06
2,24,7,30,17.16,30.49,48.12
2,24,9,0,17.71,30.85,48.57
2,24,9,15,18.48,30.57,48.22
2,24,9,30,18.07,30.57,48.43
2,24,10,15,16.86,30.56,48.29
2,24,11,15,20.68,32.44,52.26
2,24,11,30,20.69,32.1,52.11
2,24,11,45,20.65,32.41,52.31
2,24,12,15,20.65,32.42,52.18
2,24,13,0,20.74,32.36,52.2
2,24,13,15,20.79,32.22,52.22
2,24,18,0,19.81,30.44,47.86
2,24,18,30,19.88,30.51,48.03
2,24,18,45,19.68,30.55,47.98
2,24,21,0,21,32.04,52.11
2,24,21,45,21.16,32.37,52.5
2,24,22,15,21.37,32.57,52.55
2,25,1,15,24.72,32.78,51.6
2,25,1,30,25.01,32.92,51.72
2,25,2,0,24.82,32.87,51.63
2,25,2,45,24.49,32.97,51.87
2,25,3,0,23.61,32.63,51.71
2,25,3,15,24.69,33.04,51.89
2,25,3,45,22.61,33.16,52.42
2,25,5,30,21.27,33.13,52.36
2,25,7,45,17.03,30.61,48.27
2,25,9,15,18.32,30.85,48.64
2,25,9,30,18.01,30.71,48.32
2,25,12,30,20.72,32.46,52.22
2,25,13,0,20.78,31.98,51.97
2,25,14,0,20.16,32.32,52.16
2,25,15,30,20.99,32.71,52.57
2,25,16,30,19.99,31.5,49.07
2,25,21,0,20.74,31.8,51.78
2,25,21,30,21.13,32.13,52.22
2,25,22,30,21.63,32.29,52.23
2,26,1,30,25.09,33.03,51.85
2,26,2,0,25.53,33.34,52.78
2,26,2,45,25.52,33.15,51.64
2,26,3,0,25.03,33.14,51.62
2,26,5,0,25.44,34.15,53.42
2,26,6,0,19.31,33.76,53.14
2,26,6,30,20.85,33.8,53.1
2,26,7,0,17.97,32.31,50.23
2,26,8,15,17,30.12,47.69
2,26,8,30,17.33,30.14,47.84
2,26,11,0,20.24,32.2,51.98
2,26,13,0,20.5,32.59,52.33
2,26,15,30,21.22,32.65,51.93
2,26,16,30,21.2,32.39,51.57
2,26,17,30,18.54,31.41,49.14
2,26,18,45,19,30.9,48.54
2,26,19,15,19.07,30.84,48.27
2,26,19,45,20.95,30.96,48.59
2,26,20,45,21.3,30.59,47.71
2,26,21,0,21.39,30.65,47.86
2,26,21,15,21.64,31.41,49.02
2,27,2,45,23.26,33.67,52.7
2,27,5,0,23.18,34.36,53.82
2,27,5,45,22.19,33.29,51.81
2,27,6,15,20.2,32.78,50.52
2,27,6,30,20.18,32.8,50.42
2,27,6,45,19.82,32.88,50.42
2,27,10,0,19.67,32,51.96
2,27,10,30,19.13,32.03,52.06
2,27,11,0,19.22,32.22,52.02
2,27,12,15,19.18,32.39,52.2
2,27,16,0,20.72,32.84,52.84
2,27,17,0,21.1,32.83,52.72
2,27,18,45,21.07,30.05,46.74
2,27,19,30,21.17,29.58,46.37
2,27,21,45,22.14,32.3,52.44
2,27,23,30,23.14,33.43,53.33
2,28,1,45,24.16,33.03,52.22
2,28,3,45,24.2,33.21,52.07
2,28,4,15,24.15,33.03,51.89
2,28,6,45,18.73,30.99,48.36
2,28,7,0,15.78,30.44,47.72
2,28,10,30,19.27,31.84,51.86
2,28,12,15,20.27,32.01,51.97
2,28,12,30,20.28,32.26,52.09
2,28,13,30,22.05,31.97,51.89
2,28,14,30,19.33,32.25,51.88
2,28,14,45,19.34,32.12,51.83
2,28,16,15,20.57,32.45,52.32
2,28,17,0,20.61,31.5,48.94
2,28,20,0,21.72,31.48,51.59
2,28,20,15,21.67,31.5,51.44
2,28,20,45,21.63,31.68,51.53
2,28,21,0,20.97,31.5,50.78
2,28,22,30,20.78,32.47,52.39
2,28,22,45,20.68,32.48,52.52
2,28,23,45,24.71,32.24,51.08
3,1,0,30,24.66,32.67,51.11
3,1,1,0,24.67,32.65,51.28
3,1,1,15,24.76,32.52,51.27
3,1,3,0,24.61,33.59,52.84
3,1,3,30,24.71,33.44,52.97
3,1,5,0,24.73,33.53,52.56
3,1,6,0,19.59,32.94,52.8
3,1,9,15,16.13,30.84,48.57
3,1,10,30,20.22,32.03,51.84
3,1,12,15,20.65,32.08,51.94
3,1,14,30,21.59,32.09,50.88
3,1,14,45,21.86,31.97,50.92
3,1,18,0,19.94,30.1,47.31
3,1,18,15,20.14,29.93,47.22
3,1,18,45,19.97,29.8,47.1
3,1,21,15,21.48,31.23,50.52
3,1,23,45,24.64,32.76,51.99
3,2,2,45,23.77,32.48,51.02
3,2,3,0,23.71,32.44,51.01
3,2,4,15,23.52,32.76,51.54
3,2,4,45,23.09,32.82,51.57
3,2,5,0,21.75,32.35,51.13
3,2,5,15,21.55,32.65,51.32
3,2,5,30,21.7,32.54,51.2
3,2,7,45,19.07,31.95,51.94
3,2,10,15,17.94,32.3,52.06
3,2,11,15,18.03,32.36,52.12
3,2,13,45,19.91,32.25,52.31
3,2,14,15,21.5,32.24,52.27
3,2,15,15,21.71,32.3,51.31
3,2,16,15,21.66,32.48,51.35
3,2,16,30,21.59,32.22,51.21
3,2,17,45,20.4,30.65,48.08
3,2,19,45,20.06,29.18,46.59
3,2,20,30,21.81,31.34,50.64
3,2,21,0,21.6,31.27,50.01
3,2,21,30,21.67,31.49,51.44
3,2,22,15,21.36,31.98,52.12
3,3,0,15,24.7,32.52,51.8
3,3,0,45,24.76,32.83,51.98
3,3,1,30,24.67,33.18,52.27
3,3,4,15,19.09,33.89,53.45
3,3,4,45,19.22,34.28,54.12
3,3,6,30,16.97,31.12,48.83
3,3,7,0,18.56,30.34,48.07
3,3,7,15,17.2,30.03,47.63
3,3,10,0,19.52,32.16,52.1
3,3,11,0,18.69,32.12,51.91
3,3,11,30,18.07,31.92,52.03
3,3,12,45,18.27,32.11,52.07
3,3,13,15,18.15,32.22,52.21
3,3,13,45,18.13,32.1,52.2
3,3,14,0,18.88,32.22,52.17
3,3,14,30,20.23,32.08,52.05
3,3,19,0,20.8,29.66,46.79
3,3,19,15,20.78,29.56,46.75
3,3,19,30,20.69,29.42,46.39
3,3,20,15,21.54,31.19,49.83
3,3,20,30,21.86,31.27,50
3,3,21,0,21.66,31.67,51.69
3,3,22,0,21.67,32.03,52.13
3,4,1,15,24.71,32.62,51.43
3,4,5,30,19.75,33.18,52.59
3,4,6,0,20.1,32.7,52.6
3,4,9,45,19.58,32.14,51.93
3,4,10,0,19.48,31.89,52.03
3,4,10,15,19.63,31.92,51.9
3,4,11,0,19.15,32.16,52.2
3,4,12,30,19.46,32.11,51.97
3,4,13,0,20.2,32.05,52.1
3,4,14,30,21.59,32.2,52.16
3,4,14,45,21.18,31.93,52.1
3,4,15,15,21.77,32.22,52.15
3,4,16,30,21.71,32.26,52.46
3,4,16,45,21.59,32.23,52.25
3,4,17,15,20.93,30.74,47.83
3,4,17,30,20.39,30.63,47.96
3,4,19,0,20.59,29.75,47.15
3,4,19,45,20.48,29.45,46.77
3,4,21,15,20.67,31.84,51.71
3,4,22,15,21.06,32.29,52.32
3,4,23,15,22.57,32.27,51.64
3,4,23,45,22.63,32.5,51.79
3,5,0,0,22.72,32.74,51.91
3,5,0,15,22.68,32.67,51.4
3,5,0,45,22.73,32.82,51.39
3,5,1,45,22.71,33.68,52.86
3,5,2,0,22.71,33.54,52.76
3,5,4,30,18.59,34.04,53.65
3,5,6,0,19.06,33.25,52.12
3,5,9,0,18.54,32.05,51.56
3,5,11,0,18.98,31.76,50.37
3,5,12,30,20.76,32.21,52.15
3,5,13,15,19.65,32.16,52.18
3,5,13,45,19.71,32.41,52.41
3,5,14,30,19.83,32.25,52.12
3,5,14,45,21.45,32.22,52.21
3,5,16,0,19.49,31.71,49.07
3,5,16,30,20.11,30.96,48.15
3,5,19,0,20.24,30.3,47.76
3,5,19,30,20.18,30.05,47.56
3,5,20,15,21.6,31.41,51.56
3,5,23,45,23.63,32.44,51.75
3,6,0,15,23.65,32.63,52.06
3,6,1,30,23.82,32.93,51.78
3,6,6,15,19.51,34.39,54.02
3,6,8,15,18.58,32.56,51.24
3,6,10,0,18.65,31.5,49.95
3,6,10,15,19.63,31.5,49.84
3,6,12,30,17.61,32.56,51.88
3,6,13,0,17.6,32.54,52.48
3,6,13,30,17.97,32.51,52.44
3,6,13,45,18.1,32.63,52.5
3,6,14,15,18.1,32.73,52.63
3,6,15,0,18.62,33.01,52.84
3,6,15,30,19.65,32.94,52.78
3,6,16,0,19.96,32.93,52.83
3,6,19,0,21.08,32.46,50.46
3,6,19,15,21.22,32,50.18
3,6,20,0,21.09,32.22,50.42
3,6,20,45,21.29,32.34,51.44
3,6,23,0,23.71,33.08,52.52
3,6,23,15,24.2,33.47,52.64
3,6,23,30,24.2,33.47,52.79
3,7,0,0,24.28,33.81,53.01
3,7,0,30,24.01,33.29,52.72
3,7,3,0,24.25,34.1,53.14
3,7,4,15,22.18,34.16,53.35
3,7,5,15,22.06,34.35,53
3,7,6,30,19.97,32.26,50.12
3,7,6,45,19.62,32.21,49.5
3,7,7,0,19.06,32.06,49.65
3,7,8,30,17.69,31.2,48.82
3,7,8,45,18.41,31.21,48.82
3,7,10,0,19.59,30.63,48.22
3,7,11,30,18.73,30.69,48.44
3,7,13,45,20.64,32.29,51.81
3,7,16,30,21.01,32.8,52.67
3,7,16,45,20.8,32.88,52.78
3,7,17,45,18.63,31.45,49.5
3,7,18,45,17.67,30.95,48.63
3,7,19,15,17.53,30.77,48.48
3,7,19,30,18.05,30.63,48.45
3,7,19,45,18.05,30.33,47.91
3,7,20,0,19.17,31.29,49.71
3,7,20,15,21.7,31.95,51.97
3,7,23,45,20.65,34.05,53.93
3,8,0,30,20.58,33.86,53.16
3,8,5,15,21.63,34.13,53.65
3,8,8,0,18.46,30.53,47.85
3,8,8,30,19.79,30.56,47.95
3,8,8,45,19.34,30.19,47.67
3,8,9,0,20.31,31.46,50.36
3,8,10,45,21.07,32.44,51.61
3,8,11,45,21.27,32.52,51.78
3,8,13,30,21.72,32.9,52.52
3,8,14,30,20.95,32.86,52.72
3,8,16,0,20.18,32.82,52.8
3,8,16,45,20.67,33.21,52.75
3,8,17,30,18.74,31.71,49.41
3,8,19,15,18.47,31.05,48.84
3,8,21,0,20.05,32.17,52.15
3,8,22,0,19.43,32.61,52.04
3,8,22,15,20.2,32.54,51.84
3,9,0,15,21.67,33.36,52.6
3,9,0,30,21.75,33.46,52.82
3,9,1,0,21.56,33.88,53.07
3,9,1,30,21.71,33.64,52.65
3,9,6,30,18.05,31.67,49.18
3,9,8,15,19.27,30.44,47.99
3,9,8,30,17.37,30.86,48.34
3,9,8,45,18.25,30.57,48.14
3,9,9,0,20.88,31.86,50.96
3,9,9,30,21.17,32.39,51.99
3,9,10,30,21.75,32.37,51.3
3,9,11,0,21.39,32.27,51.27
3,9,11,45,20.52,32.39,51.17
3,9,13,30,21.69,32.36,51.26
3,9,13,45,21.56,32.16,51.14
3,9,14,30,21.23,32.33,51.31
3,9,15,15,20.13,32.55,52.31
3,9,17,15,16.48,32.09,49.65
3,9,17,30,18.39,31.54,49.22
3,9,20,45,18.75,30.1,47.69
3,9,21,30,21.09,31.94,51.99
3,10,4,15,17.37,34.35,54.32
3,10,6,0,20.07,33.06,51.16
3,10,6,15,19.9,31.32,48.73
3,10,7,15,17.61,30.5,47.84
3,10,8,15,19.91,30.33,47.9
3,10,8,30,19.44,30.39,47.79
3,10,8,45,18.66,30.31,47.77
3,10,9,30,18.92,30.1,47.37
3,10,11,15,21.74,32.33,51.18
3,10,12,15,21.06,32.46,51.73
3,10,13,15,19.88,32.32,51.91
3,10,13,30,20.1,32.14,52.08
3,10,13,45,22.64,32.22,52.22
3,10,14,0,20.45,32.29,52.37
3,10,14,15,21.86,32.33,52.27
3,10,15,15,22.87,32.31,52.26
3,10,15,30,22.65,32.44,52.53
3,10,18,0,17.86,31.31,48.97
3,10,18,45,17.69,30.9,48.58
3,10,19,0,17.88,31.02,48.69
3,10,23,15,22.61,33.32,53.33
3,11,1,0,22.63,33.22,52.33
3,11,1,45,22.69,33.78,52.73
3,11,2,45,22.73,34.06,53.2
3,11,3,15,22.68,33.88,52.88
3,11,4,0,22.65,33.78,52.71
3,11,5,0,22.61,33.7,52.94
3,11,5,30,22.01,33.2,52.36
3,11,6,15,19.83,33.19,52.71
3,11,9,30,20.15,32.31,50.58
3,11,9,45,20.16,32.34,50.51
3,11,12,30,21.31,32.29,50.35
3,11,13,15,22.11,31.21,49.31
3,11,13,45,21.61,31.29,48.95
3,11,15,0,20.93,31.69,49.85
3,11,15,15,21.06,31.81,49.76
3,11,16,45,20.76,32.03,50.44
3,11,18,45,18.24,30.99,48.93
3,11,19,30,17.65,30.64,48.33
3,11,19,45,17.95,30.42,47.99
3,11,21,30,18.77,30.93,49.11
3,11,23,30,22.68,32.45,52.18
3,12,1,30,22.71,32.8,52.17
3,12,2,15,22.68,33.55,53.31
3,12,2,30,22.66,33.75,53.51
3,12,2,45,22.66,33.42,53.01
3,12,3,30,22.66,33.82,53.13
3,12,6,15,19.95,33.35,52.9
3,12,6,30,20.1,33.08,52.64
3,12,6,45,20.85,33.35,53.02
3,12,7,15,20.59,32.93,52.54
3,12,10,15,21.14,32.01,51.1
3,12,13,0,21.2,32.24,51.14
3,12,16,0,21.48,32.37,51.24
3,12,18,45,18.59,30.44,47.75
3,12,21,0,20.03,31.91,51.92
3,12,22,15,20.72,32.56,52.62
3,13,0,0,20.71,33.61,53.12
3,13,1,15,21.44,33.82,53.58
3,13,3,0,22.69,34.45,53.98
3,13,3,15,22.84,34.05,53.69
3,13,3,30,23.27,34.17,53.76
3,13,4,0,23.24,34.22,53.88
3,13,5,15,22.72,33.99,52.17
3,13,6,15,20.16,34.56,54.35
3,13,7,15,20.61,33.89,53.82
3,13,8,15,20.5,33.45,52.31
3,13,11,15,20.65,33.05,52.67
3,13,12,0,20.63,32.97,52.65
3,13,13,15,20.91,32.3,50.57
3,13,13,30,20.69,32.69,50.67
3,13,13,45,20.61,32.71,50.73
3,13,14,30,20.64,32.31,50.52
3,13,15,45,22.07,32.87,50.88
3,13,16,0,22.29,32.54,50.73
3,13,16,30,22.21,32.78,50.91
3,13,18,0,19.28,32.31,50.46
3,13,21,15,20.27,32.95,52.82
3,13,22,0,20.17,33.58,53.37
3,14,0,45,20.03,34.13,52.95
3,14,3,15,20.63,34.05,52.31
3,14,3,45,19.65,34.02,52.07
3,14,4,0,19.73,33.61,51.57
3,14,9,45,19.41,30.26,47.61
3,14,10,15,18.31,31.2,48.88
3,14,11,15,19.16,31.2,48.94
3,14,11,45,20.34,32.71,52.49
3,14,12,0,20.21,32.36,52.48
3,14,13,45,20.12,32.35,52.35
3,14,17,15,16.85,32.09,49.82
3,14,18,0,17.36,31.54,49.06
3,14,19,0,16.96,30.93,48.67
3,14,19,45,18.66,30.67,48.14
3,14,20,15,18.92,30.55,48.21
3,14,21,0,20.79,32.06,52.05
3,14,22,0,20.79,32.46,52.48
3,14,23,30,22.24,33.65,52.87
3,15,1,30,24.7,33.76,52.69
3,15,3,30,25.2,34.2,53.27
3,15,5,30,25.8,33.34,52.26
3,15,6,30,20.78,33.16,52.58
3,15,7,30,20.71,33.29,52.93
3,15,8,45,20.13,30.59,47.81
3,15,9,15,20.29,30.57,48.05
3,15,10,0,16.49,30.53,47.93
3,15,13,15,19.27,32.56,52.52
3,15,15,15,20.69,32.95,52.9
3,15,15,30,20.64,32.86,52.73
3,15,19,0,19.33,30.54,47.88
3,15,20,45,20.2,31.31,49.18
3,15,21,15,20.59,31.91,51.68
3,15,23,15,22.7,33.28,52.9
3,16,0,15,22.67,33.59,52.71
3,16,5,0,20.27,34.07,53.54
3,16,7,0,19.9,30.78,48.37
3,16,7,30,19.24,30.31,47.71
3,16,8,15,19.77,30.24,47.46
3,16,9,0,20.09,30.27,47.48
3,16,10,15,18.44,30.43,48.2
3,16,12,15,16.64,30.93,48.73
3,16,13,15,19.39,31.78,51.72
3,16,15,0,20.62,31.84,51.94
3,16,17,15,20.59,32.43,52.32
3,16,18,0,20.67,32.33,52.37
3,16,20,0,19.44,30.44,48.02
3,16,22,15,20.74,32.61,52.59
3,17,0,15,23.16,33.71,53.42
3,17,0,45,23.76,34,52.97
3,17,2,45,23.61,34.04,52.76
3,17,4,30,22.79,34.1,53.3
3,17,5,45,19.37,33.88,53.37
3,17,6,0,20.09,34,53.5
3,17,6,45,20.12,33.52,53.25
3,17,7,30,20.22,33.84,53.42
3,17,10,45,19.76,32.84,52.7
3,17,11,0,19.65,32.54,52.61
3,17,12,0,20.22,32.88,52.73
3,17,12,30,20.33,32.83,52.69
3,17,17,30,19.8,32.05,49.56
3,17,22,0,20.09,31.61,49.24
3,17,22,45,20.03,32.29,51.33
3,18,0,45,24.14,33.63,53.15
3,18,1,45,24.2,33.81,53.37
3,18,2,30,24.17,33.66,52.8
3,18,4,0,23.08,34.03,53.8
3,18,4,45,23.21,34.44,53.85
3,18,8,45,18.31,29.65,46.97
3,18,9,0,18.51,29.85,47.27
3,18,10,45,20.22,32.23,51.99
3,18,11,30,20.2,32.37,52.22
3,18,11,45,20.01,32.26,52.18
3,18,12,15,20.11,32.4,52.43
3,18,17,15,20.76,32.53,52.45
3,18,17,45,19.63,31.71,50.24
3,18,18,30,21.03,30.97,48.32
3,18,19,30,18.46,30.92,48.71
3,18,19,45,18.94,31,48.61
3,18,20,15,17.12,30.85,48.61
3,18,21,15,19.09,30.97,48.5
3,18,21,30,19.88,31.53,49.18
3,18,22,15,21.35,31.65,49.43
3,18,22,30,20.81,31.9,49.78
3,18,22,45,20.91,32.14,51.17
3,18,23,15,21.76,32.69,52.71
3,18,23,45,23.16,32.81,52.81
3,19,0,30,23.78,33.09,52.41
3,19,2,45,23.84,33.9,53.19
3,19,3,0,23.72,33.84,53.33
3,19,3,15,23.65,33.94,53.07
3,19,4,0,23.35,34.01,53.01
3,19,6,45,20.05,33.92,53.44
3,19,7,30,20.32,33.6,53.1
3,19,8,45,19.57,33.2,52.78
3,19,9,45,18.24,30.11,47.45
3,19,10,15,16.56,30.02,47.84
3,19,12,15,20.24,32.62,52.49
3,19,13,30,20.31,32.87,52.62
3,19,14,45,20.03,33.09,52.86
3,19,16,0,20.18,32.92,52.76
3,19,16,15,20.16,32.82,52.71
3,19,16,45,20.39,33.02,52.95
3,19,17,15,20.67,33.18,52.9
3,19,18,15,18.93,31.86,49.48
3,19,19,15,19.44,31.61,49.21
3,19,21,45,19.49,31.76,49.33
3,20,0,0,22.67,33.27,52.85
3,20,2,15,23.78,33.54,52.85
3,20,3,0,23.7,33.7,53.1
3,20,4,0,22.69,34.42,53.69
3,20,4,45,22.69,34.48,53.55
3,20,6,45,20.18,33.84,52.2
3,20,8,45,19.69,32.08,50.47
3,20,9,0,19.65,32.07,50.07
3,20,9,45,19.12,31.99,50.31
3,20,10,45,19.31,31.97,50.11
3,20,11,0,18.49,31.49,49.56
3,20,13,30,18.67,32.31,50.9
3,20,14,15,18.67,32.37,50.54
3,20,15,30,19.52,32.12,50.39
3,20,17,15,21.75,32.2,50.29
3,20,20,0,20.72,32.35,52.19
3,20,20,30,20.75,32.35,52.22
3,20,20,45,20.84,32.39,52.26
3,20,21,45,20.79,32.93,52.95
3,20,22,30,21.15,33.54,53.35
3,21,1,0,23.35,34.25,53.01
3,21,1,15,22.77,34.01,53.12
3,21,2,15,22.19,34.27,53.33
3,21,2,45,22.16,34.21,53.27
3,21,5,15,18.71,34.15,52.24
3,21,5,30,12.46,34.01,52.18
3,21,7,0,19.57,31.82,49.32
3,21,8,0,17.75,31.58,49.1
3,21,9,15,18.35,31.14,48.71
3,21,10,45,17.33,31.38,49.2
3,21,12,45,20.6,32.48,52.19
3,21,14,15,20.67,32.69,52.54
3,21,17,0,19.21,31.65,49.38
3,21,17,30,16.27,31.44,49.33
3,21,18,30,18.06,31.12,48.69
3,21,19,45,19.15,30.43,47.88
3,21,20,0,19.84,31.31,49.96
3,22,0,0,22.95,33.37,52.72
3,22,0,30,23.42,33.31,52.73
3,22,0,45,23.18,33.36,52.8
3,22,2,0,23.44,34.46,53.48
3,22,2,45,23.61,34.21,53.47
3,22,3,45,23.56,34.31,53.43
3,22,4,0,23.39,34.11,53.14
3,22,4,45,23.52,33.99,52.93
3,22,5,45,19.31,33.94,53.49
3,22,6,0,19.18,33.54,52.35
3,22,10,15,20.18,32.69,52.64
3,22,10,45,20.27,32.82,52.69
3,22,13,15,20.18,32.99,52.93
3,22,14,15,20.22,32.95,52.8
3,22,17,0,18.35,32.2,50.21
3,22,17,30,18.1,31.91,49.73
3,22,19,30,19.05,30.63,48.13
3,22,20,0,18.34,30.24,47.63
3,22,22,45,21.76,32.88,52.76
3,23,0,0,24.7,33.28,52.55
3,23,2,15,24.69,33.67,52.41
3,23,6,15,19.25,33.12,51.54
3,23,12,0,20.16,32.87,52.6
3,23,12,45,20.02,32.74,52.41
3,23,13,0,20.16,32.86,52.5
3,23,13,30,20.14,33.05,52.76
3,23,16,15,20.46,33.27,52.99
3,23,16,30,20.52,33.48,53.26
3,23,18,30,17.92,31.58,48.9
3,23,20,15,18.41,31.1,48.44
3,23,22,30,21.22,32.8,52.29
3,23,23,0,16.75,32.88,52.25
3,24,0,15,25.52,33.38,52.54
3,24,0,45,25.63,33.57,51.93
3,24,2,15,25.71,33.2,51.91
3,24,4,15,25.75,34.15,53.45
3,24,4,45,25.5,33.84,52.42
3,24,5,15,25.76,33.82,52.08
3,24,7,30,18.57,30.97,48.52
3,24,8,0,19.01,30.56,48.3
3,24,8,30,17.07,30.22,47.75
3,24,13,0,20.24,32.44,52.44
3,24,14,45,20.29,32.61,52.61
3,24,16,45,20.14,31.41,48.61
3,24,22,0,20.9,31.89,51.86
3,25,0,15,24.1,32.86,51.87
3,25,1,15,24.92,32.65,51.82
3,25,2,15,23.82,33.7,52.46
3,25,2,30,24.48,33.71,51.97
3,25,3,45,24.58,32.99,51.49
3,25,5,0,23.54,33.17,51.71
3,25,5,30,21.1,33.48,52.84
