id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
4913,3,1,5,0,3.09,265.43,0,2.539,354.18,24.73,250.67,33.53,284.4,0,52.56,0.46
4915,3,1,5,30,3.16,198.11,0,2.701,370.22,24.73,256.93,33.04,286.87,0,52.29,0.46
4933,3,1,10,0,2.49,20.31,4.15,1.785,159.67,20.01,242.27,31.98,377.13,4.9,51.92,0.46
4943,3,1,12,30,2.54,71.28,0,1.329,229.96,21.47,239.93,32.13,374.2,0,52.19,0.46
4971,3,1,19,30,1.98,0,441.55,0.894,115.65,19.81,253.6,29.29,116.6,0,46.61,0.46
4976,3,1,20,45,1.77,0,22.71,0.809,208.3,21.75,226.87,31.34,302.07,0,50.56,0.46
4987,3,1,23,30,2.02,321.07,0,0.997,404.69,24.66,261.93,32.63,296.67,0,51.94,0.46
4996,3,2,1,45,2.34,200.37,0,1.6,460.3,25.12,260.13,32.61,242.33,0,51.1,0.46
5004,3,2,3,45,2.52,233.51,0,2.119,398.61,23.84,260.07,32.54,264.93,0,51.59,0.46
5006,3,2,4,15,2.58,194.54,0,2.279,412,23.52,257,32.76,265.47,0,51.54,0.46
5015,3,2,6,30,2.72,149.45,0,2.629,95.2,19.55,239.67,32.4,377.07,17.88,52.24,0.46
5020,3,2,7,45,2.66,113.48,0,2.399,144.3,19.07,246.13,31.95,379.6,26.05,51.94,0.46
5023,3,2,8,30,2.64,123.41,0,2.261,118.03,18.26,246,32.22,377.87,26.27,52.12,0.46
5084,3,2,23,45,2.19,447.09,0,1.155,352.81,24.75,229.8,33.12,332.07,0,52.62,0.46
5113,3,3,7,0,3.11,0,413.95,2.724,52.59,18.56,243.07,30.34,53.07,26.32,48.07,0.46
5115,3,3,7,30,2.97,0,425.33,2.592,53.92,17.27,242.93,30.27,54.73,25.58,47.92,0.46
5125,3,3,10,0,2.52,14.33,18.58,2.085,118.47,19.52,215.87,32.16,380.6,0.95,52.1,0.46
5212,3,4,7,45,2.89,0,378.91,2.513,52.86,19.18,238.6,30.63,53.33,26.26,48.4,0.46
5213,3,4,8,0,2.84,0,384.55,2.458,53.27,18.92,237,30.69,54,26.06,48.36,0.46
5218,3,4,9,15,2.56,0,334.82,2.195,49.73,18.89,235,30.83,48.73,25.24,48.84,0.46
5259,3,4,19,30,2.19,0,432.62,1.249,148.54,20.7,212.33,29.6,148.93,0,46.95,0.46
5300,3,5,5,45,3.4,334.49,0,2.896,175.12,19.47,228.13,34.07,350.67,0,53.9,0.46
5305,3,5,7,0,3.38,0,264.24,2.759,44.64,18.84,232.67,32.14,44.67,24.87,49.89,0.46
5308,3,5,7,45,3.23,0,415.79,2.598,43.21,18.04,245.6,30.79,43.8,25.42,48.41,0.46
5341,3,5,16,0,2.73,6.13,215.43,1.045,117.42,19.49,221,31.71,116.27,0,49.07,0.46
5400,3,6,6,45,3.42,161.37,0,2.781,61.92,19.95,253.13,33.44,195.33,25.97,51.84,0.46
5404,3,6,7,45,3.47,12.48,5.54,2.652,61.27,19.24,256.8,33.05,196,26.86,51.56,0.46
5405,3,6,8,0,3.47,0.34,30.68,2.611,70.05,19.1,236.6,32.88,196.33,26.31,51.46,0.46
5406,3,6,8,15,3.46,0,96.07,2.568,83.84,18.58,228.27,32.56,197.87,26.26,51.24,0.46
5407,3,6,8,30,3.44,0,141.55,2.525,112.36,18.55,226.93,32.67,174.07,25.03,51.06,0.46
5408,3,6,8,45,3.42,0,184.19,2.48,98.49,18.71,231.73,32.33,161.4,26.64,50.68,0.46
5412,3,6,9,45,3.26,0,301.94,2.288,63.36,18.69,217.4,31.56,143.53,25.8,49.94,0.46
6134,3,13,22,15,3.21,279.7,0,1.496,100.64,20.25,221.4,33.6,367.13,0,53.26,0.46
6157,3,14,4,0,4.09,38.15,11.43,2.789,313.55,19.73,218.27,33.61,29.13,0,51.57,0.46
6268,3,15,7,45,3.73,1.25,52.89,2.833,120.12,20.69,230.87,33.33,370.8,0.89,53.07,0.46
6461,3,17,8,0,3.8,0,350.41,2.78,84.77,19.25,282.13,31.98,86.13,26.75,49.5,0.46
6557,3,18,8,0,3.47,0,483.07,2.625,83.69,18.27,248.33,30.34,84.2,14.31,47.71,0.46
6564,3,18,9,45,2.92,0,492.86,2.191,83.26,17.9,258.4,29.5,84.07,1.99,46.84,0.46
6663,3,19,10,30,3.24,0,509.65,2.252,59.23,16.91,250.8,30.07,59.53,0.04,47.46,0.46
6752,3,20,8,45,3.82,0,291.67,2.511,106.41,19.69,240.93,32.08,134.4,1.2,50.47,0.46
6756,3,20,9,45,3.62,0,307.47,2.348,104.8,19.12,241.33,31.99,171.13,0,50.31,0.46
6761,3,20,11,0,3.38,0,322.23,2.138,168.58,18.49,248.47,31.49,97.33,0,49.56,0.46
6762,3,20,11,15,3.33,0,396.85,2.096,165.72,18.71,254.47,31,2.6,0,48.88,0.46
7052,3,23,11,45,2.89,226.71,0,1.916,119.13,20.09,388.93,33.57,371.6,0,52.9,0.46
7133,3,24,8,0,3.32,0,429.39,2.388,82.55,19.01,173.6,30.56,83.47,25.8,48.3,0.46
7195,3,24,23,30,2.09,303.39,0,0.771,393.61,25.46,224.67,32.5,273.47,0,51.63,0.46
7208,3,25,2,45,2.63,371.64,0,1.918,381.89,24.04,324.67,33.46,202.33,0,52.05,0.46
7218,3,25,5,15,2.97,252.61,0,2.792,394.05,23.18,285.07,33.22,211.53,0,51.7,0.46
7225,3,25,7,0,3.01,0,430.64,2.846,31.36,17.7,176.93,30.09,32.4,27.51,47.62,0.46
7323,3,26,7,30,3.57,0,321.17,2.775,35.78,19.54,242.07,31.86,36.67,12.89,49.63,0.46
7425,3,27,11,0,3.34,0,190.29,2.43,170.08,20.66,244.8,32.33,198.2,24.51,50.95,0.46
7429,3,27,12,0,3.17,0,308.84,2.279,174.15,19.71,261.53,31.03,126.4,7.46,49.46,0.46
7502,3,28,6,15,4.06,272.47,0,3.111,141.33,18.3,243.8,34.69,274.8,0,53.74,0.46
7503,3,28,6,30,4.09,295.67,0,3.111,156.71,17.61,247.47,34.48,346.33,0,54.11,0.46
7521,3,28,11,0,3.25,0,444.88,2.251,94.61,18.45,253.73,30.33,94.67,25.1,47.76,0.46
7523,3,28,11,30,3.11,0,432.23,2.14,92.74,19.65,253.33,30.37,94.13,2.7,47.35,0.46
7585,3,29,3,0,3.06,456.61,0,1.923,348.4,23.75,235.6,34.49,356.93,0,54.48,0.46
7613,3,29,10,0,3.4,0,439.81,2.704,107.64,20.46,256.4,30.63,108.8,17.83,47.85,0.46
7617,3,29,11,0,3.14,0,407.94,2.549,49.05,18.22,253.07,30.43,49.8,0,48.16,0.46
7850,3,31,21,15,2.23,0,432.19,1.045,113.77,18.03,252.33,29.37,114.67,0,46.69,0.46
7853,3,31,22,0,2.04,0,383.29,0.914,113.8,19.55,237.73,29.71,112.13,0,47.22,0.46
7890,4,1,7,15,3.13,7.29,5.1,2.99,191.02,19.56,201.13,32.67,308.93,0,52.1,0.46
7905,4,1,11,0,2.13,0,364.43,2.221,109.23,19.38,224.33,29.78,169.6,4.51,47.84,0.46
7947,4,1,21,30,1.93,0,398.53,0.89,119.98,20.14,228.93,29.48,120.4,0,46.99,0.46
7954,4,1,23,15,1.6,236.59,0,0.707,170.48,21.07,228.2,31.73,385.6,0,51.71,0.46
7958,4,2,0,15,1.73,182.73,0,0.807,384.58,22.7,229.67,31.63,272.47,0,50.55,0.46
7986,4,2,7,15,2.84,363.37,0,3,137.14,19.62,250.6,33.64,371.6,0,53.47,0.46
7994,4,2,9,15,2.99,0,86.76,2.84,191.81,20.36,219.67,32.35,379.33,24.05,52.25,0.46
7999,4,2,10,30,2.86,0,118.88,2.639,161.22,20.81,261.2,32.01,387,0.07,51.8,0.46
8004,4,2,11,45,2.75,0,107.45,2.511,177.17,21.15,261.73,31.86,385.47,0,51.69,0.46
8055,4,3,0,30,2.21,0,189.77,1.063,189.3,15.91,239.93,31.08,189.13,0,48.12,0.46
8058,4,3,1,15,2.11,0,149.37,1.115,193.84,14.94,235.33,31.41,193.67,0,48.44,0.46
8059,4,3,1,30,2.08,0,149.35,1.139,192.44,14.94,240.47,31.02,192.93,0,48.16,0.46
8061,4,3,2,0,2.03,0,89.36,1.194,191.06,15.82,246.53,31.59,192,0,48.41,0.46
8089,4,3,9,0,3.08,20.83,1.3,2.649,184.85,22.76,253.2,32.76,379,1.64,52.5,0.46
8092,4,3,9,45,3.05,0,73.45,2.65,226.47,21.82,259.67,32.22,382.33,0,52.07,0.46
8118,4,3,16,15,2.93,192.17,0,2.38,0,21.1,244.27,32.8,371.87,0,52.78,0.46
8126,4,3,18,15,3.11,157.64,0,2.379,0,21.12,241.73,32.95,375.33,0,52.82,0.46
8128,4,3,18,45,3.14,145.41,0,2.379,0,21.01,242,32.99,376.73,0,52.86,0.46
8138,4,3,21,15,2.97,0,323.59,2.012,0,17.55,237.67,31.18,47.2,0,48.78,0.46
8140,4,3,21,45,2.86,0,299.23,1.879,0,17.85,238.4,31.27,47.33,0,48.87,0.46
8152,4,4,0,45,2.65,235.77,0,1.697,0,19.69,220.8,32.71,202.67,0,51.25,0.46
8162,4,4,3,15,3.18,434.31,0,2.287,0,17.54,246,34.61,356.53,0,54.13,0.46
8166,4,4,4,15,3.41,425.06,0,2.506,0,16.33,245.93,34.67,354.93,0,54.31,0.46
8167,4,4,4,30,3.46,423.91,0,2.552,0,16.61,245.67,34.68,352.87,0,54.41,0.46
8168,4,4,4,45,3.52,414.89,0,2.598,0,16.74,243.73,34.78,356.27,0,54.27,0.46
8169,4,4,5,0,3.57,367.24,0,2.645,0,16.57,250.67,34.31,360.6,0,53.89,0.46
8173,4,4,6,0,3.77,352.28,0,2.845,0,20.66,247.87,34.52,357.8,0,54.15,0.46
8178,4,4,7,15,3.95,148.72,0,2.99,0,21.58,254.73,33.9,366.33,0,53.52,0.46
8179,4,4,7,30,3.96,23.24,199.16,2.985,105.35,20.11,268.6,32.81,129.4,0,50.24,0.46
8184,4,4,8,45,3.69,0,428.24,2.805,113.9,20.63,261.4,31,114.67,0,48.11,0.46
8188,4,4,9,45,3.42,0,408.8,2.695,84.82,19.76,260.33,31.07,84.87,0,48.56,0.46
8197,4,4,12,0,2.85,0,355.23,2.397,80.82,17.65,216.2,30.73,81.4,0,48.48,0.46
8198,4,4,12,15,2.79,0,307.01,2.341,78.67,18.3,236.4,31.33,78,0,49.02,0.46
8286,4,5,10,15,3.35,0,364.05,2.532,42.19,18.37,237.33,31.28,42.47,0,48.96,0.46
8423,4,6,20,30,2.55,0,419.83,1.328,129.65,17.69,284.4,30.13,129.6,0,47.3,0.46
8470,4,7,8,15,3.39,0,499.81,2.577,90.35,19.18,265.27,30.11,90.67,0.47,47.38,0.46
8518,4,7,20,15,2.14,0,422.35,1.247,158.5,18.13,278.87,29.63,159.47,0,46.58,0.46
8566,4,8,8,15,2.85,0,498.65,2.322,97.94,18.56,259.47,29.27,99.2,0,46.65,0.46
8852,4,11,7,45,4.08,0,379.91,2.905,147.15,20.48,285.13,31.59,153.6,0,48.48,0.46
8854,4,11,8,15,3.93,0,470.97,2.841,142.22,17.16,297.8,30.64,142.33,0,47.54,0.46
8855,4,11,8,30,3.85,0,480.17,2.774,132.48,18.7,288.13,30.37,133.27,0,47.43,0.46
8857,4,11,9,0,3.69,0,482.4,2.641,130.09,19.24,235.27,30.28,130.93,0,47.15,0.46
8860,4,11,9,45,3.45,0,498.99,2.413,131.15,17.8,246.2,29.55,131.73,0,46.79,0.46
8906,4,11,21,15,2.28,0,480.14,1.134,199.41,19.95,260.47,28.97,199.47,0,45.91,0.46
8948,4,12,7,45,3.36,0,306.68,3.01,161.57,21.66,253.27,30.69,219.2,0,47.63,0.46
9011,4,12,23,30,2,412.29,0,1.26,236.28,21.62,256.2,32.71,463.87,0,53.67,0.46
9049,4,13,9,0,2.89,0,437.64,2.72,128.84,20.78,249.4,30.12,129.93,8.85,47.15,0.46
9051,4,13,9,30,2.75,0,448.83,2.647,134.85,17.95,255.73,29.6,135.4,9.14,46.65,0.46
9052,4,13,9,45,2.67,0,447.88,2.597,132.45,19.03,254.67,29.71,133.27,8.19,46.78,0.46
9053,4,13,10,0,2.6,0,457.22,2.532,132.22,19.1,257.6,29.49,133.13,8.9,46.63,0.46
9138,4,14,7,15,3.97,0,43.72,2.917,53.35,19.6,250.67,33.69,53.8,0,51.55,0.46
9140,4,14,7,45,3.94,0,223.47,2.883,51.44,19.84,262.47,32.72,52.27,13.91,50.14,0.46
9238,4,15,8,15,3.47,0,337.87,2.727,146.14,20.35,281.27,31.63,146.73,10.89,48.59,0.46
9243,4,15,9,30,3.12,0,497.68,2.397,150.5,16.8,255.33,29.62,151.47,8.09,46.67,0.46
9428,4,17,7,45,3.97,96.44,12.83,2.93,0,19.12,248.93,33.69,241.27,13.43,52.36,0.46
